FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
11100000	MILK, NFS	Milk_NFS	Milk, NFS	0	11100000.0
11111000	MILK, COWS, FLUID, WHOLE	Milk_cows_fluid_whole	Milk, cows, fluid, whole	0	11111000.0
11112110	MILK, COWS, FLUID, 2% FAT	Milk_cows_fluid_2_fat	Milk, cows, fluid, 2% fat	0	11112110.0
11112210	MILK, COWS, FLUID, 1% FAT	Milk_cows_fluid_1_fat	Milk, cows, fluid, 1% fat	0	11112210.0
11113000	MILK, COWS, FLUID, SKIM OR NONFAT	Milk_cows_fluid_skim_or_nonfat_0_5_or_less_butterfat	Milk, cows, fluid, skim or nonfat, 0.5% or less butterfat	0	11113000.0
11114300	MILK, LOW LACTOSE, 1% FAT	Milk_cows_fluid_lactose_reduced_1_fat	Milk, cows, fluid, lactose reduced, 1% fat	0	11114300.0
11114320	MILK, LOW LACTOSE, NONFAT	Milk_cows_fluid_lactose_reduced_nonfat	Milk, cows, fluid, lactose reduced, nonfat	0	11114320.0
11114330	MILK, COWS FL LACTOSE REDUCED 2% FAT (LACTAID)	Milk_cows_fluid_lactose_reduced_2_fat	Milk, cows, fluid, lactose reduced, 2% fat	0	11114330.0
11114350	MILK, COWS, FLUID, LACTOSE REDUCED, WHOLE	Milk_cows_fluid_lactose_reduced_whole	Milk, cows, fluid, lactose reduced, whole	0	11114350.0
11115000	BUTTERMILK, FLUID (INCLUDE KEFIR MILK)	Buttermilk_fluid_nonfat	Buttermilk, fluid, nonfat	0	11115000.0
11115100	BUTTERMILK, FLUID, 1% FAT	Buttermilk_fluid_1_fat	Buttermilk, fluid, 1% fat	0	11115100.0
11115200	BUTTERMILK, FLUID, 2% FAT	Buttermilk_fluid_2_fat	Buttermilk, fluid, 2% fat	0	11115200.0
11116000	MILK, GOATS, FLUID, WHOLE	Milk_goats_fluid_whole	Milk, goats, fluid, whole	0	11116000.0
11120000	MILK, DRY, RECONSTITUTED, NFS	Milk_dry_reconstituted_NFS	Milk, dry, reconstituted, NFS	0	11120000.0
11121100	MILK, DRY, RECONSTITUTED, WHOLE	Milk_dry_reconstituted_whole	Milk, dry, reconstituted, whole	0	11121100.0
11121300	MILK, DRY, RECONSTITUTED, NONFAT	Milk_dry_reconstituted_nonfat	Milk, dry, reconstituted, nonfat	0	11121300.0
11210050	MILK, EVAPORATED, NS AS TO FAT CONTENT	Milk_evaporated_NS_as_to_fat_content_formerly_NS_as_to_dilution_used_in_coffee_or_tea_assume_undiluted_	Milk, evaporated, NS as to fat content (formerly NS as to dilution, used in coffee or tea, assume undiluted)	0	11210050.0
11211050	MILK, EVAPORATED, WHOLE	Milk_evaporated_whole_formerly_NS_as_to_dilution_used_in_coffee_or_tea_	Milk, evaporated, whole (formerly NS as to dilution, used in coffee or tea)	0	11211050.0
11211400	MILK, EVAPORATED, 2% FAT	Milk_evaporated_2_fat_formerly_NS_as_to_dilution_	Milk, evaporated, 2% fat (formerly NS as to dilution)	0	11211400.0
11220000	MILK, CONDENSED, SWEETENED	Milk_condensed_sweetened_formerly_NS_as_to_dilution_	Milk, condensed, sweetened (formerly NS as to dilution)	0	11220000.0
11320000	MILK, SOY, READY-TO-DRINK, NOT BABY	Milk_soy_ready_to_drink_not_babys	Milk, soy, ready-to-drink, not babys	0	11320000.0
11320100	MILK, SOY, LIGHT, READY-TO-DRINK, NOT BABYS	Milk_soy_light_ready_to_drink_not_babys	Milk, soy, light, ready-to-drink, not babys	0	11320100.0
11320200	MILK, SOY, NONFAT, READY-TO-DRINK, NOT BABYS	Milk_soy_nonfat_ready_to_drink_not_babys	Milk, soy, nonfat, ready-to-drink, not babys	0	11320200.0
11321000	MILK, SOY, READY-TO-DRINK, NOT BABYS, CHOCOLATE	Milk_soy_ready_to_drink_not_babys_chocolate	Milk, soy, ready-to-drink, not babys, chocolate	0	11321000.0
11321100	MILK, SOY, LIGHT, READY-TO-DRINK, NOT BABYS, CHOCOLATE	Milk_soy_light_ready_to_drink_not_babys_chocolate	Milk, soy, light, ready-to-drink, not babys, chocolate	0	11321100.0
11321200	MILK, SOY, NONFAT, READY-TO-DRINK, NOT BABYS, CHOCOLATE	Milk_soy_nonfat_ready_to_drink_not_babys_chocolate	Milk, soy, nonfat, ready-to-drink, not babys, chocolate	0	11321200.0
11410000	YOGURT, NS AS TO TYPE OF MILK/FLAVOR	Yogurt_NS_as_to_type_of_milk_or_flavor	Yogurt, NS as to type of milk or flavor	0	11410000.0
11411010	YOGURT, PLAIN, NS AS TO TYPE OF MILK	Yogurt_plain_NS_as_to_type_of_milk	Yogurt, plain, NS as to type of milk	0	11411010.0
11411100	YOGURT, PLAIN, WHOLE MILK	Yogurt_plain_whole_milk	Yogurt, plain, whole milk	0	11411100.0
11411200	YOGURT, PLAIN, LOWFAT MILK	Yogurt_plain_lowfat_milk	Yogurt, plain, lowfat milk	0	11411200.0
11411300	YOGURT, PLAIN, NONFAT MILK	Yogurt_plain_nonfat_milk	Yogurt, plain, nonfat milk	0	11411300.0
11430000	YOGURT, FRUIT VARIETY, NS AS TO MILK TYPE	Yogurt_fruit_variety_NS_as_to_type_of_milk	Yogurt, fruit variety, NS as to type  of milk	0	11430000.0
11431000	YOGURT, FRUIT VARIETY, WHOLE MILK	Yogurt_fruit_variety_whole_milk	Yogurt, fruit variety, whole milk	0	11431000.0
11432000	YOGURT, FRUIT VARIETY, LOWFAT MILK	Yogurt_fruit_variety_lowfat_milk	Yogurt, fruit variety, lowfat milk	0	11432000.0
11433000	YOGURT, FRUIT VARIETY, NONFAT MILK	Yogurt_fruit_variety_nonfat_milk	Yogurt, fruit variety, nonfat milk	0	11433000.0
11459990	YOGURT, FROZEN, NS AS TO FLAVOR, NS TO TYPE OF MILK	Yogurt_frozen_NS_as_to_flavor_NS_as_to_type_of_milk	Yogurt, frozen, NS as to flavor, NS as to type of milk	0	11459990.0
11460000	YOGURT, FROZEN, NOT CHOCOLATE, TYPE OF MILK NS	Yogurt_frozen_flavors_other_than_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, flavors other than chocolate, NS as to type of milk	0	11460000.0
11460100	YOGURT, FROZEN, CHOCOLATE, TYPE OF MILK NS	Yogurt_frozen_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, chocolate, NS as to type of milk	0	11460100.0
11460160	YOGURT, FROZEN, CHOCOLATE, LOWFAT MILK	Yogurt_frozen_chocolate_lowfat_milk	Yogurt, frozen, chocolate, lowfat milk	0	11460160.0
11460170	YOGURT, FROZEN, NOT CHOCOLATE, LOWFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, flavors other than chocolate, lowfat milk	0	11460170.0
11460200	YOGURT, FROZEN, CHOCOLATE, NONFAT MILK	Yogurt_frozen_chocolate_nonfat_milk	Yogurt, frozen, chocolate, nonfat milk	0	11460200.0
11460250	YOGURT,FROZEN,NOT CHOCOLATE,W/ SORBET/SORBET-COATED	Yogurt_frozen_flavors_other_than_chocolate_with_sorbet_or_sorbet_coated	Yogurt, frozen, flavors other than chocolate, with sorbet or sorbet-coated	0	11460250.0
11460300	YOGURT, FROZEN, NOT CHOCOLATE, NONFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk	Yogurt, frozen, flavors other than chocolate, nonfat milk	0	11460300.0
11460400	YOGURT,FRZ,CHOCOLATE,NONFAT MILK,W/ LOW-CAL SWEET	Yogurt_frozen_chocolate_nonfat_milk_with_low_calorie_sweetener	Yogurt, frozen, chocolate, nonfat milk, with low-calorie sweetener	0	11460400.0
11460410	YOGURT,FRZ,NOT CHOC,NONFAT MILK,W/ LOW-CAL SWEET	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk_with_low_calorie_sweetener	Yogurt, frozen, flavors other than chocolate, nonfat milk, with low-calorie sweetener	0	11460410.0
11461000	YOGURT, FROZEN, CHOCOLATE-COATED	Yogurt_frozen_chocolate_coated	Yogurt, frozen, chocolate-coated	0	11461000.0
11461260	YOGURT, FROZEN, CONE, NOT CHOCOLATE	Yogurt_frozen_cone_flavors_other_than_chocolate	Yogurt, frozen, cone, flavors other than chocolate	0	11461260.0
11461270	YOGURT, FROZEN, CONE, NOT CHOCOLATE, LOWFAT MILK	Yogurt_frozen_cone_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, cone, flavors other than chocolate, lowfat milk	0	11461270.0
11511000	MILK, CHOCOLATE, NFS	Milk_chocolate_NFS	Milk, chocolate, NFS	0	11511000.0
11511100	MILK, CHOCOLATE, WHOLE MILK BASED	Milk_chocolate_whole_milk_based	Milk, chocolate, whole milk-based	0	11511100.0
11511200	MILK, CHOCOLATE, RED FAT, 2%	Milk_chocolate_reduced_fat_milk_based_2_formerly_lowfat_	Milk, chocolate, reduced fat milk-based, 2% (formerly lowfat)	0	11511200.0
11511300	MILK, CHOCOLATE, SKIM MILK BASED	Milk_chocolate_skim_milk_based	Milk, chocolate, skim milk-based	0	11511300.0
11511400	MILK, CHOCOLATE, LOWFAT MILK BASED	Milk_chocolate_lowfat_milk_based	Milk, chocolate, lowfat milk-based	0	11511400.0
11513150	COCOA  SUGAR MIXTURE, REDUCED FAT MILK ADDED	Cocoa_and_sugar_mixture_reduced_fat_milk_added	Cocoa and sugar mixture, reduced fat milk added	0	11513150.0
11513200	COCOA  SUGAR MIXTURE, LOWFAT MILK ADDED	Cocoa_and_sugar_mixture_lowfat_milk_added	Cocoa and sugar mixture, lowfat milk added	0	11513200.0
11513400	CHOCOLATE SYRUP, MILK ADDED, NS AS TO TYPE OF MILK	Chocolate_syrup_milk_added_NS_as_to_type_of_milk	Chocolate syrup, milk added, NS as to type of milk	0	11513400.0
11513500	CHOCOLATE SYRUP, WHOLE MILK ADDED	Chocolate_syrup_whole_milk_added	Chocolate syrup, whole milk added	0	11513500.0
11513550	CHOCOLATE SYRUP, RED FAT MILK ADDED	Chocolate_syrup_reduced_fat_milk_added	Chocolate syrup, reduced fat milk added	0	11513550.0
11513600	CHOCOLATE SYRUP, LOWFAT MILK ADDED	Chocolate_syrup_lowfat_milk_added	Chocolate syrup, lowfat milk added	0	11513600.0
11513700	CHOCOLATE SYRUP, SKIM MILK ADDED	Chocolate_syrup_skim_milk_added	Chocolate syrup, skim milk added	0	11513700.0
11514100	COCOA, SUGAR,  DRY MILK MIXTURE, WATER ADDED	Cocoa_sugar_and_dry_milk_mixture_water_added	Cocoa, sugar, and dry milk mixture, water added	0	11514100.0
11519040	MILK, FLAVORS OTHER THAN CHOCOLATE, NFS	Milk_flavors_other_than_chocolate_NFS	Milk, flavors other than chocolate, NFS	0	11519040.0
11519105	MILK, FLAVORS OTHER THAN CHOCOLATE, REDUCED FAT MILK-BASED	Milk_flavors_other_than_chocolate_reduced_fat_milk_based	Milk, flavors other than chocolate, reduced fat milk-based	0	11519105.0
11519200	MILK, FLAVORS OTHER THAN CHOCOLATE, LOWFAT MILK-BASED	Milk_flavors_other_than_chocolate_lowfat_milk_based	Milk, flavors other than chocolate, lowfat milk-based	0	11519200.0
11526000	MILK, MALTED, FORTIFIED, CHOCOLATE (INCL OVALTINE)	Milk_malted_fortified_chocolate_made_with_milk	Milk, malted, fortified, chocolate, made with milk	0	11526000.0
11531000	EGGNOG, MADE W/ WHOLE MILK (INCLUDE EGG NOG, NFS)	Eggnog_made_with_whole_milk	Eggnog, made with whole milk	0	11531000.0
11541110	MILK SHAKE, HOMEMADE OR FOUNTAIN-TYPE, CHOCOLATE	Milk_shake_homemade_or_fountain_type_chocolate	Milk shake, homemade or fountain-type, chocolate	0	11541110.0
11541120	MILK SHAKE, HOMEMADE/FOUNTAIN-TYPE, NOT CHOCOLATE	Milk_shake_homemade_or_fountain_type_flavors_other_than_chocolate	Milk shake, homemade or fountain-type, flavors other than chocolate	0	11541120.0
11542100	CARRY-OUT MILK SHAKE, CHOCOLATE	Carry_out_milk_shake_chocolate	Carry-out milk shake, chocolate	0	11542100.0
11542200	CARRY-OUT MILK SHAKE, NOT CHOCOLATE	Carry_out_milk_shake_flavors_other_than_chocolate	Carry-out milk shake, flavors other than chocolate	0	11542200.0
11551050	MILK FRUIT DRINK (INCL LICUADO)	Milk_fruit_drink	Milk fruit drink	0	11551050.0
11553100	FRUIT SMOOTHIE DRINK, NFS	Fruit_smoothie_drink_NFS	Fruit smoothie drink, NFS	0	11553100.0
11560000	CHOC-FLAVORED DRINK, WHEY-MILK-BASED(INCL YOO-HOO)	Chocolate_flavored_drink_whey_and_milk_based	Chocolate-flavored drink, whey- and milk-based	0	11560000.0
11710801	PEDIASURE, W/ IRON, INFANT FORMULA, READY-TO-FEED	Pediasure_with_iron_infant_formula_ready_to_feed	Pediasure, with iron, infant formula, ready-to-feed	0	11710801.0
11810000	MILK, DRY, NOT RECONSTITUTED, NS AS TO FAT	Milk_dry_not_reconstituted_NS_as_to_whole_lowfat_or_nonfat	Milk, dry, not reconstituted, NS as to whole, lowfat, or nonfat	0	11810000.0
11811000	MILK, DRY, WHOLE, NOT RECONSTITUTED	Milk_dry_whole_not_reconstituted	Milk, dry, whole, not reconstituted	0	11811000.0
11813000	MILK, DRY, NONFAT, NOT RECONSTITUTED	Milk_dry_nonfat_not_reconstituted	Milk, dry, nonfat, not reconstituted	0	11813000.0
11830100	COCOA W/DRY MILK  SUGAR, DRY MIX, NOT RECONST	Cocoa_or_chocolate_with_dry_milk_and_sugar_dry_mix_not_reconstituted	Cocoa (or chocolate) with dry milk and sugar, dry mix, not reconstituted	0	11830100.0
11830150	COCOA POWDER, NOT RECONSTITUTED (NO DRY MILK)	Cocoa_powder_not_reconstituted_no_dry_milk_	Cocoa powder, not reconstituted (no dry milk)	0	11830150.0
11830160	COCOA-FLAVORED BEVERAGE POWDER W/ SUGAR, DRY MIX	Cocoa_or_chocolate_flavored_beverage_powder_with_sugar_dry_mix_not_reconstituted	Cocoa (or chocolate) flavored beverage powder with sugar, dry mix, not reconstituted	0	11830160.0
11830260	MILK, MALTED, DRY, FORTIFIED, NOT RECONST, CHOC	Milk_malted_dry_mix_fortified_not_reconstituted_chocolate	Milk, malted, dry mix, fortified, not reconstituted, chocolate	0	11830260.0
11830400	MILK BEV POWDER, DRY, NOT RECONST, NOT CHOC	Milk_beverage_powder_dry_mix_not_reconstituted_flavors_other_than_chocolate	Milk beverage, powder, dry mix, not reconstituted, flavors other than chocolate	0	11830400.0
12100100	CREAM, FLUID, NS AS TO LIGHT, HEAVY OR HALF  HALF	Cream_NS_as_to_light_heavy_or_half_and_half	Cream, NS as to light, heavy, or half and half	0	12100100.0
12110100	CREAM, LIGHT, FLUID (INCL COFFEE CRM, TABLE CREAM)	Cream_light_fluid	Cream, light, fluid	0	12110100.0
12120100	CREAM, HALF  HALF	Cream_half_and_half	Cream, half and half	0	12120100.0
12120110	CREAM, HALF  HALF, FAT FREE	Cream_half_and_half_fat_free	Cream, half and half, fat free	0	12120110.0
12130100	CREAM, HEAVY, FLUID	Cream_heavy_fluid	Cream, heavy, fluid	0	12130100.0
12140000	CREAM, HEAVY, WHIPPED, SWEETENED	Cream_heavy_whipped_sweetened	Cream, heavy, whipped, sweetened	0	12140000.0
12200100	CREAM SUBSTITUTE, NS AS TO FROZEN,LIQUID OR POWDER	Cream_substitute_NS_as_to_frozen_liquid_or_powdered	Cream substitute, NS as to frozen, liquid, or powdered	0	12200100.0
12210200	CREAM SUBSTITUTE, LIQUID (INCLUDE COFFEE WHITNER)	Cream_substitute_liquid	Cream substitute, liquid	0	12210200.0
12210210	CREAM SUBSTITUTE, FLAVORED, LIQUID	Cream_substitute_flavored_liquid	Cream substitute, flavored, liquid	0	12210210.0
12210260	CREAM SUBSTITUTE, FAT FREE, LIQUID	Cream_substitute_fat_free_liquid	Cream substitute, fat free, liquid	0	12210260.0
12210270	CREAM SUBSTITUTE, FAT FREE, FLAVORED, LIQUID	Cream_substitute_fat_free_flavored_liquid	Cream substitute, fat free, flavored, liquid	0	12210270.0
12210310	CREAM SUBSTITUTE, SUGAR FREE, FLAVORED, LIQUID	Cream_substitute_sugar_free_flavored_liquid	Cream substitute, sugar free, flavored, liquid	0	12210310.0
12210400	CREAM SUBSTITUTE, POWDERED	Cream_substitute_powdered	Cream substitute, powdered	0	12210400.0
12210420	CREAM SUBSTITUTE, FLAVORED, POWDERED	Cream_substitute_flavored_powdered	Cream substitute, flavored, powdered	0	12210420.0
12210430	CREAM SUBSTITUTE, FAT FREE, POWDER	Cream_substitute_fat_free_powder	Cream substitute, fat free, powder	0	12210430.0
12210440	CREAM SUBSTITUTE, FAT FREE, FLAVORED, POWDER	Cream_substitute_fat_free_flavored_powder	Cream substitute, fat free, flavored, powder	0	12210440.0
12210505	CREAM SUBSTITUTE, SUGAR FREE, FLAVORED, POWDER	Cream_substitute_sugar_free_flavored_powder	Cream substitute, sugar free, flavored, powder	0	12210505.0
12220200	WHIPPED TOPPING, NONDAIRY, FROZEN (INCL COOL WHIP)	Whipped_topping_nondairy_frozen	Whipped topping, nondairy, frozen	0	12220200.0
12220270	WHIPPED TOPPING, NONDAIRY, FROZEN, FAT FREE	Whipped_topping_nondairy_frozen_fat_free	Whipped topping, nondairy, frozen, fat free	0	12220270.0
12310100	SOUR CREAM (INCL W/ CHIVES)	Sour_cream	Sour cream	0	12310100.0
12310300	SOUR CREAM, REDUCED FAT	Sour_cream_reduced_fat	Sour cream, reduced fat	0	12310300.0
12310350	SOUR CREAM, LIGHT	Sour_cream_light	Sour cream, light	0	12310350.0
12310370	SOUR CREAM, FAT FREE	Sour_cream_fat_free	Sour cream, fat free	0	12310370.0
13110000	ICE CREAM, NFS	Ice_cream_NFS	Ice cream, NFS	0	13110000.0
13110100	ICE CREAM, REGULAR, NOT CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
13110110	ICE CREAM, REGULAR, CHOCOLATE	Ice_cream_regular_chocolate	Ice cream, regular, chocolate	0	13110110.0
13110120	ICE CREAM, RICH, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_rich_flavors_other_than_chocolate	Ice cream, rich, flavors other than chocolate	0	13110120.0
13110130	ICE CREAM, RICH, CHOCOLATE	Ice_cream_rich_chocolate	Ice cream, rich, chocolate	0	13110130.0
13110200	ICE CREAM, SOFT SERVE, NOT CHOCOLATE	Ice_cream_soft_serve_flavors_other_than_chocolate	Ice cream, soft serve, flavors other than chocolate	0	13110200.0
13110220	ICE CREAM, SOFT SERVE, NS AS TO FLAVOR	Ice_cream_soft_serve_NS_as_to_flavor	Ice cream, soft serve, NS as to flavor	0	13110220.0
13110320	ICE CREAM, NO SUGAR ADDED, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_no_sugar_added_flavors_other_than_chocolate	Ice cream, no sugar added, flavors other than chocolate	0	13110320.0
13120050	ICE CREAM BAR OR STICK, NOT CHOC- OR CAKE-COVERED	Ice_cream_bar_or_stick_not_chocolate_covered_or_cake_covered	Ice cream bar or stick, not chocolate covered or cake covered	0	13120050.0
13120100	ICE CREAM BAR/STICK, CHOCOLATE COVERED	Ice_cream_bar_or_stick_chocolate_covered	Ice cream bar or stick, chocolate covered	0	13120100.0
13120110	ICE CREAM BAR, CHOCOLATE/CARAMEL COVERED, W/ NUTS	Ice_cream_bar_or_stick_chocolate_or_caramel_covered_with_nuts	Ice cream bar or stick, chocolate or caramel covered, with nuts	0	13120110.0
13120120	ICE CREAM BAR,RICH CHOC ICE CREAM,THICK CHOC COVER	Ice_cream_bar_or_stick_rich_chocolate_ice_cream_thick_chocolate_covering	Ice cream bar or stick, rich chocolate ice cream, thick chocolate covering	0	13120120.0
13120121	ICE CREAM BAR,RICH ICE CREAM,THICK CHOC COVER	Ice_cream_bar_or_stick_rich_ice_cream_thick_chocolate_covering	Ice cream bar or stick, rich ice cream, thick chocolate covering	0	13120121.0
13120130	ICE CREAM BAR/STICK,RICH ICE CREAM,CHOC COVER,W/NUT	Ice_cream_bar_or_stick_rich_ice_cream_chocolate_covered_with_nuts	Ice cream bar or stick, rich ice cream, chocolate covered, with nuts	0	13120130.0
13120300	ICE CREAM BAR, CAKE-COVERED	Ice_cream_bar_cake_covered	Ice cream bar, cake covered	0	13120300.0
13120500	ICE CREAM SANDWICH	Ice_cream_sandwich	Ice cream sandwich	0	13120500.0
13120550	ICE CREAM COOKIE SANDWICH (INCLUDE CHIPWICH)	Ice_cream_cookie_sandwich	Ice cream cookie sandwich	0	13120550.0
13120710	ICE CREAM CONE, CHOC-COVERED, W/ NUTS, NOT CHOC	Ice_cream_cone_chocolate_covered_with_nuts_flavors_other_than_chocolate	Ice cream cone, chocolate covered, with nuts, flavors other than chocolate	0	13120710.0
13120720	ICE CREAM CONE, CHOC-COVERED OR DIPPED, NOT CHOC	Ice_cream_cone_chocolate_covered_or_dipped_flavors_other_than_chocolate	Ice cream cone, chocolate covered or dipped, flavors other than chocolate	0	13120720.0
13120730	ICE CREAM CONE, NO TOPPING, NOT CHOCOLATE	Ice_cream_cone_no_topping_flavors_other_than_chocolate	Ice cream cone, no topping, flavors other than chocolate	0	13120730.0
13120760	ICE CREAM CONE, CHOC-COVERED, CHOC ICE CREAM	Ice_cream_cone_chocolate_covered_or_dipped_chocolate_ice_cream	Ice cream cone, chocolate covered or dipped, chocolate ice cream	0	13120760.0
13120770	ICE CREAM CONE, NO TOPPING, CHOCOLATE ICE CREAM	Ice_cream_cone_no_topping_chocolate_ice_cream	Ice cream cone, no topping, chocolate ice cream	0	13120770.0
13120790	ICE CREAM SUNDAE CONE (INCL DRUMSTICK, ALL FLAVORS)	Ice_cream_sundae_cone	Ice cream sundae cone	0	13120790.0
13120800	ICE CREAM SODA, NOT CHOCOLATE	Ice_cream_soda_flavors_other_than_chocolate	Ice cream soda, flavors other than chocolate	0	13120800.0
13121000	ICE CREAM SUNDAE, TOPPING NS, W/ WHIPPED CREAM	Ice_cream_sundae_NS_as_to_topping_with_whipped_cream	Ice cream sundae, NS as to topping, with whipped cream	0	13121000.0
13121100	ICE CREAM SUNDAE, FRUIT TOPPING, W/ WHIPPED CREAM	Ice_cream_sundae_fruit_topping_with_whipped_cream	Ice cream sundae, fruit topping, with whipped cream	0	13121100.0
13121300	ICE CREAM SUNDAE,CHOCOLATE TOPPING,W/ WHIPPED CREAM	Ice_cream_sundae_chocolate_or_fudge_topping_with_whipped_cream	Ice cream sundae, chocolate or fudge topping, with whipped cream	0	13121300.0
13122100	ICE CREAM PIE, NO CRUST	Ice_cream_pie_no_crust	Ice cream pie, no crust	0	13122100.0
13130300	LIGHT ICE CREAM,NOT CHOCOLATE (FORMERLY ICE MILK)	Light_ice_cream_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, flavors other than chocolate (formerly ice milk)	0	13130300.0
13130310	LIGHT ICE CREAM,CHOCOLATE (FORMERLY ICE MILK)	Light_ice_cream_chocolate_formerly_ice_milk_	Light ice cream, chocolate (formerly ice milk)	0	13130310.0
13130330	LIGHT ICE CREAM, NO SUGAR ADDED, NOT CHOCOLATE	Light_ice_cream_no_sugar_added_flavors_other_than_chocolate	Light ice cream, no sugar added, flavors other than chocolate	0	13130330.0
13130600	LIGHT ICE CREAM,SOFT SERVE, NOT CHOC (FORMERLY ICE MILK)	Light_ice_cream_soft_serve_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, soft serve, flavors other than chocolate (formerly ice milk)	0	13130600.0
13130620	LIGHT ICE CREAM,SOFT SERVE CONE,NOT CHOC (DAIRY QUEEN)	Light_ice_cream_soft_serve_cone_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, soft serve cone, flavors other than chocolate (formerly ice milk)	0	13130620.0
13130630	LIGHT ICE CREAM,SOFT SERVE CONE, CHOC (FORMERLY ICE MILK)	Light_ice_cream_soft_serve_cone_chocolate_formerly_ice_milk_	Light ice cream, soft serve cone, chocolate (formerly ice milk)	0	13130630.0
13130700	LIGHT ICE CREAM, SOFT SERVE, BLENDED W/ CANDY OR COOKIES	Light_ice_cream_soft_serve_blended_with_candy_or_cookies	Light ice cream, soft serve, blended with candy or cookies	0	13130700.0
13135000	ICE CREAM SANDWICH, MADE W/ LIGHT ICE CREAM, NOT CHOCOLATE	Ice_cream_sandwich_made_with_light_ice_cream_flavors_other_than_chocolate	Ice cream sandwich, made with light ice cream, flavors other than chocolate	0	13135000.0
13135010	ICE CREAM SANDWICH, MADE W/ LIGHT CHOCOLATE ICE CREAM	Ice_cream_sandwich_made_with_light_chocolate_ice_cream	Ice cream sandwich, made with light chocolate ice cream	0	13135010.0
13136000	ICE CREAM SANDWICH, MADE W/ LIGHT, NO SUGAR ADDED ICE CREAM	Ice_cream_sandwich_made_with_light_no_sugar_added_ice_cream	Ice cream sandwich, made with light, no sugar added ice cream	0	13136000.0
13140100	LIGHT ICE CREAM,BAR/STICK, CHOC-COATED (FORMERLY ICE MILK)	Light_ice_cream_bar_or_stick_chocolate_coated_formerly_ice_milk_	Light ice cream, bar or stick, chocolate-coated (formerly ice milk)	0	13140100.0
13140500	LIGHT ICE CREAM,CONE, NOT CHOCOLATE (FORMERLY ICE MILK)	Light_ice_cream_cone_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, cone, flavors other than chocolate (formerly ice milk)	0	13140500.0
13140660	LIGHT ICE CREAM,SUNDAE,CHOC / FUDGE TOP (W/O WHIP CREAM)	Light_ice_cream_sundae_soft_serve_chocolate_or_fudge_topping_without_whipped_cream_formerly_ice_milk_	Light ice cream, sundae, soft serve, chocolate or fudge topping (without whipped cream) (formerly ice milk)	0	13140660.0
13140700	LIGHT ICE CREAM,CREAMSICLE OR DREAMSICLE (FORMERLY ICE MILK)	Light_ice_cream_creamsicle_or_dreamsicle_formerly_ice_milk_	Light ice cream, creamsicle or dreamsicle (formerly ice milk)	0	13140700.0
13140900	LIGHT ICE CREAM,FUDGESICLE (FORMERLY ICE MILK)	Light_ice_cream_fudgesicle_formerly_ice_milk_	Light ice cream, fudgesicle (formerly ice milk)	0	13140900.0
13150000	SHERBET, ALL FLAVORS	Sherbet_all_flavors	Sherbet, all flavors	0	13150000.0
13160400	FAT FREE ICE CREAM, FLAVORS OTHER THAN CHOC	Fat_free_ice_cream_flavors_other_than_chocolate	Fat free ice cream, flavors other than chocolate	0	13160400.0
13160410	FAT FREE ICE CREAM, CHOC	Fat_free_ice_cream_chocolate	Fat free ice cream, chocolate	0	13160410.0
13161500	MILK DESSERT SANDWICH BAR, FROZEN, DIETARY	Milk_dessert_sandwich_bar_frozen_made_from_lowfat_milk	Milk dessert sandwich bar, frozen, made from lowfat milk	0	13161500.0
13161600	MILK DES BAR, FROZEN, LOFAT MILKLO CAL SWEETENER	Milk_dessert_bar_frozen_made_from_lowfat_milk_and_low_calorie_sweetener	Milk dessert bar, frozen, made from lowfat milk and low calorie sweetener	0	13161600.0
13161630	LIGHT ICE CREAM,BAR/STICK, W/ LOW-CAL SWEETENER, CHOC COAT	Light_ice_cream_bar_or_stick_with_low_calorie_sweetener_chocolate_coated_formerly_ice_milk_	Light ice cream, bar or stick, with low-calorie sweetener, chocolate-coated (formerly ice milk)	0	13161630.0
13210110	PUDDING, BREAD (INCLUDE W/ RAISINS)	Pudding_bread	Pudding, bread	0	13210110.0
13210220	PUDDING, CHOCOLATE, RTE, NS FROM DRY MIX OR CANNED	Pudding_chocolate_ready_to_eat_NS_as_to_from_dry_mix_or_canned	Pudding, chocolate, ready-to-eat, NS as to from dry mix or canned	0	13210220.0
13210250	PUDDING, CHOC, RTE, LO CAL, W/ ART SWTNER, NS DRY/CAN	Pudding_chocolate_ready_to_eat_low_calorie_containing_artificial_sweetener_NS_as_to_from_dry_mix_or_canned	Pudding, chocolate, ready-to-eat, low calorie, containing artificial sweetener, NS as to from dry mix or canned	0	13210250.0
