	BMXBMI	F_CITMLB	F_OTHER	F_JUICE	F_TOTAL	V_DRKGR	V_REDOR_TOMATO	V_REDOR_OTHER	V_REDOR_TOTAL	V_STARCHY_POTATO	V_STARCHY_OTHER	V_STARCHY_TOTAL	V_OTHER	V_TOTAL	V_LEGUMES	G_WHOLE	G_REFINED	G_TOTAL	PF_MEAT	PF_CUREDMEAT	PF_ORGAN	PF_POULT	PF_SEAFD_HI	PF_SEAFD_LOW	PF_MPS_TOTAL	PF_EGGS	PF_SOY	PF_NUTSDS	PF_LEGUMES	PF_TOTAL	D_MILK	D_YOGURT	D_CHEESE	D_TOTAL	OILS	SOLID_FATS	ADD_SUGARS	A_DRINKS
V_STARCHY_OTHER	-0.0501996147368306	0.0319719135093493	0.0118312583263075	0.0168698523424011	0.0287039136157951	0.0277239525768388	-0.0936890782547101	0.0913228978462835	-0.0394327037455362	0.05962633824657	1	0.485224017371784	0.0137103156137413	0.272205013885456	-0.0824129895158539	0.0602442034515747	-0.062946080783597	-0.0380197334318811	0.0487937433276059	-0.0235427832772736	-0.0500236552985618	-0.032693805430804	-0.0143775524389969	0.08026886964732	0.0317116537307843	0.0779973348349656	-0.0371425332035947	-0.0971496551967949	-0.0814333736903751	0.000949180355610887	-0.0638703637448	0.0275887820797682	-0.109580275900113	-0.108268405887576	-0.0454720240598268	-0.0787266075184049	0.0158774912196775	-0.0271627366494332
V_STARCHY_TOTAL	-0.0110464977054655	0.00217018470790591	-0.122701372635859	0.0250981984644216	-0.0707092559315657	-0.117472655761709	0.04942772433171	-0.0101770840769693	0.0383881619701696	0.901766262809566	0.485224017371784	1	0.0484002579848782	0.56118958724813	-0.0733785885832246	-0.0745284112001625	-0.0695431871381514	-0.0984855488913297	0.213442261374781	0.144109016839946	0.0591735849574345	-0.0774234022345623	0.0774005196627476	-0.0576334018242254	0.134120026019365	0.10973524027579	-0.0896432094818689	-0.135982384706997	-0.0727685478866556	0.0758877253057624	-0.0443120455670698	-0.0884447002376337	-0.067401758689433	-0.0896607862395062	0.156066367562481	0.127542530307096	0.115745654123008	0.131381184353148
V_OTHER	-0.00993722004036813	0.25715715784076	0.119945066297599	-0.133744962847503	0.132551517980659	0.236048488559335	0.128880105497512	0.318597438609775	0.259796615447287	0.0484774767962442	0.0137103156137413	0.0484002579848782	1	0.685337398099266	-0.0140998594027203	0.23789957762609	0.0650953416394161	0.15949721273471	0.104139070193112	-0.0501573380670633	0.0408748584241182	0.0946793960762246	0.171717335621063	0.0875301357672658	0.193364020194428	0.0754849162963743	0.0442895577212682	0.118731851519001	-0.0138416529741182	0.229736095464661	-0.0216263934483857	0.169335533579612	-0.01017414875631	0.0127683031428358	0.28686364420543	0.0131073149955004	-0.016421453238006	-0.0556851570768668
V_TOTAL	-0.0452724063734548	0.151012483075632	0.0727431879151137	-0.0198061677876425	0.104445682946241	0.432489519305487	0.450984730765515	0.40704773516225	0.581576230649029	0.506110107740357	0.272205013885456	0.56118958724813	0.685337398099266	1	0.00820087677385272	0.173258069972561	0.030461559041928	0.0994305155895676	0.196727981771426	0.0400787730652975	0.0505207730959795	-0.0221732001561422	0.18280437944751	0.0350680572742354	0.189582676236809	0.110609544811478	-0.0329736260543037	0.00260781657952595	0.00829579598306559	0.182521983615975	0.00120773118809702	0.105525981604636	0.012984437051476	0.031705551654844	0.320986696392279	0.15187149459343	0.0541988202742213	0.0308735770316453
V_LEGUMES	0.0174091515285521	-0.0126307829869012	0.018584695384871	0.0653370631671843	0.034986830056733	0.0459034621208782	0.142374266358242	-0.0257176144198987	0.112239738850473	-0.0430324710747906	-0.0824129895158539	-0.0733785885832246	-0.0140998594027203	0.00820087677385272	1	0.0452464354901877	0.164645536586614	0.180643463742576	-0.0355958654714251	-0.0989071442718012	0.0185586954759872	-0.080346334707305	0.00205425371832371	-0.0153860818208639	-0.123795081864568	0.0581294454203748	-0.0043950639400274	-0.0840710181574837	0.999943490970731	-0.128013597716189	0.133693776347283	-0.0190545399343198	0.0074159232340368	0.103734401754239	0.0767120962053855	-0.0110405432964571	0.0321559254517248	-0.108826309864192
G_WHOLE	0.00387614945969039	0.0905787739478733	0.310638729303254	0.113619866869111	0.295364409043892	0.202363452530989	0.0108297546522516	0.188037138074914	0.0964520214993661	-0.114862720583391	0.0602442034515747	-0.0745284112001625	0.23789957762609	0.173258069972561	0.0452464354901877	1	-0.170464966560266	0.232055034053033	-0.116754192706043	0.0254802822815268	-0.0208726339821954	-0.0705878374569437	0.0523701897216087	0.0745227527812942	-0.0486390877284879	-0.0508789243326722	0.129266697211446	0.187302145353722	0.0437406865089688	0.0311429459882727	0.292390109576759	0.121785809075376	-0.0241429826788131	0.246482791317472	0.0550540320878623	-0.0104594584717676	-0.101861866999269	-0.0984348957965177
G_REFINED	0.13380037973966	0.123947163439994	-0.124003258315776	-0.0943149711717524	-0.0708536715680572	-0.103699826083568	0.19170650790817	0.0433597770300734	0.187217584239972	-0.0482766858065634	-0.062946080783597	-0.0695431871381514	0.0650953416394161	0.030461559041928	0.164645536586614	-0.170464966560266	1	0.918908673087989	0.0691759184363109	0.0782385764037731	0.142661844887347	-0.0615044690349738	0.0777428754772844	0.118169202924304	0.125820759887932	0.203347979005643	0.0220034644045312	-0.11894989300218	0.164385081980203	0.0993166306971532	0.0261975538463354	-0.0318444652913358	0.369285348156735	0.220654031074993	0.34771134550774	0.4191022500268	0.173307978033157	-0.136080641035387
G_TOTAL	0.133632892626978	0.158615932337889	0.00194798960978647	-0.0476177061651234	0.0482998853201297	-0.0213552759770657	0.193578709969444	0.118079488636812	0.223424600680702	-0.0936393253606149	-0.0380197334318811	-0.0984855488913297	0.15949721273471	0.0994305155895676	0.180643463742576	0.232055034053033	0.918908673087989	1	0.0215468859388935	0.0874337993142137	0.132472835460963	-0.0889725996068271	0.097709294868939	0.146484496531944	0.104732395331744	0.180366787181897	0.0734700007641757	-0.0424388791438622	0.179783559787643	0.110507937433938	0.142913379489383	0.0173191830134036	0.354875183266837	0.316493188541726	0.365283303703634	0.40952989400937	0.13030278706341	-0.173738540669788
PF_MEAT	0.166628691064299	0.0141950771314821	-0.132613871674335	-0.0801261729297468	-0.117151354107931	-0.046807184564969	0.144028795060635	-0.0340214009831028	0.109840006008788	0.219550426328599	0.0487937433276059	0.213442261374781	0.104139070193112	0.196727981771426	-0.0355958654714251	-0.116754192706043	0.0691759184363109	0.0215468859388935	1	-0.0845802156628002	0.00867983949848268	-0.0927261863817679	-0.102207176672868	-0.112953408523747	0.392536225685912	0.0541945202585669	0.0100615626581573	-0.0555010534382727	-0.0350906153906661	0.320912492282414	-0.0148933105037412	-0.0403507196451992	0.0590063801358689	0.020821940296129	0.116596840145348	0.253602672696507	0.116969728791906	-0.0177944050600729
PF_CUREDMEAT	0.10199872837126	-0.103983895652599	-0.0386517575510361	0.0531370727336802	-0.0473919520749185	-0.0956213613123089	0.0258122097452328	0.0301743000520245	0.0364687179733493	0.176155253304529	-0.0235427832772736	0.144109016839946	-0.0501573380670633	0.0400787730652975	-0.0989071442718012	0.0254802822815268	0.0782385764037731	0.0874337993142137	-0.0845802156628002	1	-0.0374659899988595	-0.107193913283563	-0.0106419118489819	0.0217966660749677	0.346106901720891	0.295487646596836	-0.0430954379896902	-0.041211225393132	-0.0978355079288118	0.333776487896656	0.0156939260937687	-0.0952776389444942	0.0309068105115313	0.0102302899837977	0.16179535864677	0.325279872445761	0.121743728217548	0.133035087977469
PF_ORGAN	0.0414732181782576	0.0106809830556486	-0.0563970344074559	-0.0568478124721631	-0.0575661263473237	0.0274886024460785	-0.0505661443898822	0.0310519955923586	-0.0297214607860903	0.0922811772058984	-0.0500236552985618	0.0591735849574345	0.0408748584241182	0.0505207730959795	0.0185586954759872	-0.0208726339821954	0.142661844887347	0.132472835460963	0.00867983949848268	-0.0374659899988595	1	-0.0230472869036405	-0.0318321425727136	0.0213999028403299	0.0206358472135594	0.107619482049905	-0.018898897072292	-0.0579625895369838	0.0182569934644405	0.0144321319258391	-0.00480297411458667	-0.0167824400032043	-0.0438008109518982	-0.0330904240355517	0.00121357323567144	0.0641265639954981	-0.0547440154440634	0.0143373637915062
PF_POULT	0.0567339392766504	0.0274715419194775	0.114603895601497	-0.0505715124872637	0.0669859231127118	-0.0187971731159434	-0.100060945923398	0.077439409266546	-0.0514127254116716	-0.0722270484126829	-0.032693805430804	-0.0774234022345623	0.0946793960762246	-0.0221732001561422	-0.080346334707305	-0.0705878374569437	-0.0615044690349738	-0.0889725996068271	-0.0927261863817679	-0.107193913283563	-0.0230472869036405	1	-0.0840364775946614	-0.0650810300667402	0.479907579672465	-0.0701410365105517	-0.0415675510904954	0.138464500249849	-0.0801685788768363	0.447754026617686	-0.114600963513663	-0.0726633049217331	-0.0254761154981534	-0.131242091864077	0.0698246460815499	-0.0737144479737097	0.0473005842575874	-0.0235712919870043
PF_SEAFD_HI	-0.146960119624175	0.220044708340623	0.247664189480249	-0.000774189176969401	0.259239042413076	0.0678648725068922	0.0352905042160963	0.133860425626642	0.0927111388732991	0.0954690031307161	-0.0143775524389969	0.0774005196627476	0.171717335621063	0.18280437944751	0.00205425371832371	0.0523701897216087	0.0777428754772844	0.097709294868939	-0.102207176672868	-0.0106419118489819	-0.0318321425727136	-0.0840364775946614	1	0.146496963671323	0.237963331176923	0.0713103919552712	-0.0433903364272708	0.00418786094602356	0.00198235167847749	0.215822380657076	0.0546466733147682	0.0718081152416341	-0.0823736736781052	0.0122219122927285	0.178007604817745	-0.000726174181383082	0.100943208976111	-0.0435359167955419
PF_SEAFD_LOW	0.0183306923904725	0.0625777150973911	0.111173177748488	0.0322242892895289	0.114905148475427	0.122352733422435	-0.0646555913769894	0.0441545410619088	-0.0359435621902476	-0.105473536597887	0.08026886964732	-0.0576334018242254	0.0875301357672658	0.0350680572742354	-0.0153860818208639	0.0745227527812942	0.118169202924304	0.146484496531944	-0.112953408523747	0.0217966660749677	0.0213999028403299	-0.0650810300667402	0.146496963671323	1	0.46299059384293	0.177385686111254	-0.00521984377742454	-0.0440469066368186	-0.0153372859408946	0.409439148895655	-0.0243947170262953	0.0881600799189712	0.0656882025438344	0.0339069684304895	0.221135098743676	0.0650519278285743	0.0243261727554911	-0.0230972278195986
PF_MPS_TOTAL	0.149231005091357	0.0730589326599948	0.103866284797745	-0.0405037714060066	0.0834207557591588	0.000910827419288341	0.00500022544409415	0.10569632608831	0.0532680416932613	0.137438527290421	0.0317116537307843	0.134120026019365	0.193364020194428	0.189582676236809	-0.123795081864568	-0.0486390877284879	0.125820759887932	0.104732395331744	0.392536225685912	0.346106901720891	0.0206358472135594	0.479907579672465	0.237963331176923	0.46299059384293	1	0.238189756047464	-0.0562902130219627	0.0135874451819172	-0.122908274682374	0.898162378785442	-0.0723443224340514	-0.0483272502115331	0.0407265744265183	-0.0479118599868635	0.350650218044721	0.28426415959734	0.192004626604775	0.0118681524992134
PF_EGGS	0.0331712916054716	-0.0169165039680419	0.00384183171732884	-0.0292798656821458	-0.0170924617781559	-0.0343236871827599	0.0949634480970807	-0.0456123753559878	0.0616952102806361	0.0867206677046241	0.0779973348349656	0.10973524027579	0.0754849162963743	0.110609544811478	0.0581294454203748	-0.0508789243326722	0.203347979005643	0.180366787181897	0.0541945202585669	0.295487646596836	0.107619482049905	-0.0701410365105517	0.0713103919552712	0.177385686111254	0.238189756047464	1	0.000544522543404813	-0.102067963543413	0.058507846662727	0.360691226079233	-0.0375793475987845	-0.0679251597088653	-0.0540538203273282	-0.0669107822479718	0.223043310369189	0.326504581020084	0.0701857344957521	0.0828863726357154
PF_SOY	-0.0817533991684433	-0.00134915284375315	0.00892574709506761	-0.00252012278934417	0.00434187524922382	0.0453602758611594	-0.0694002803089299	0.0236097651757356	-0.0495871402498526	-0.0839783491078794	-0.0371425332035947	-0.0896432094818689	0.0442895577212682	-0.0329736260543037	-0.0043950639400274	0.129266697211446	0.0220034644045312	0.0734700007641757	0.0100615626581573	-0.0430954379896902	-0.018898897072292	-0.0415675510904954	-0.0433903364272708	-0.00521984377742454	-0.0562902130219627	0.000544522543404813	1	0.0221064631348356	-0.00439519757513181	0.00293200265382198	0.108174242064744	0.293957320779858	0.0642247819159974	0.1905887200126	-0.0070216657682366	0.087432040895166	-0.0302223323664695	-0.0743412815653299
PF_NUTSDS	0.0444541703884381	0.10111880857658	0.215426317425798	0.0882745611000414	0.225131901690939	0.0535920874657995	-0.0309431869524268	0.0822552467742904	0.0110812817952963	-0.107217647579132	-0.0971496551967949	-0.135982384706997	0.118731851519001	0.00260781657952595	-0.0840710181574837	0.187302145353722	-0.11894989300218	-0.0424388791438622	-0.0555010534382727	-0.041211225393132	-0.0579625895369838	0.138464500249849	0.00418786094602356	-0.0440469066368186	0.0135874451819172	-0.102067963543413	0.0221064631348356	1	-0.0846098534458942	0.404169886259741	0.0119469195748446	0.10828592058545	-0.00979031475157621	0.0380506821821124	0.461497600050043	-0.0714033984633175	-0.0277036263263098	-0.0656515254577142
PF_LEGUMES	0.0172819093290237	-0.0130620516067954	0.0182737174185608	0.0642912558244082	0.0341489567525832	0.0453544334033415	0.141579366435899	-0.0253888022779591	0.111698793785403	-0.0428202753449529	-0.0814333736903751	-0.0727685478866556	-0.0138416529741182	0.00829579598306559	0.999943490970731	0.0437406865089688	0.164385081980203	0.179783559787643	-0.0350906153906661	-0.0978355079288118	0.0182569934644405	-0.0801685788768363	0.00198235167847749	-0.0153372859408946	-0.122908274682374	0.058507846662727	-0.00439519757513181	-0.0846098534458942	1	-0.127408547705271	0.133602200518858	-0.019753201591715	0.00584066131196441	0.102653774210834	0.0778543883498747	-0.011328694078552	0.0316506093850313	-0.107926123580611
PF_TOTAL	0.148011404464137	0.100113404085094	0.177929884948409	-0.00390456929019086	0.160216010697372	0.0178438274463731	0.00769365406859084	0.115246256662215	0.0600354942355032	0.0861657333787663	0.000949180355610887	0.0758877253057624	0.229736095464661	0.182521983615975	-0.128013597716189	0.0311429459882727	0.0993166306971532	0.110507937433938	0.320912492282414	0.333776487896656	0.0144321319258391	0.447754026617686	0.215822380657076	0.409439148895655	0.898162378785442	0.360691226079233	0.00293200265382198	0.404169886259741	-0.127408547705271	1	-0.0594277486474671	0.00222163875283024	0.0222533006663503	-0.0304561026064308	0.531804178786724	0.280584212894362	0.164065978537592	-0.00342998857013855
D_MILK	0.0185785849170015	0.0812439985518288	0.147989428313142	0.0439939314765001	0.152552925568466	-0.0382157911895376	0.138080045820656	0.0203557669922742	0.129814747463066	-0.019015428860969	-0.0638703637448	-0.0443120455670698	-0.0216263934483857	0.00120773118809702	0.133693776347283	0.292390109576759	0.0261975538463354	0.142913379489383	-0.0148933105037412	0.0156939260937687	-0.00480297411458667	-0.114600963513663	0.0546466733147682	-0.0243947170262953	-0.0723443224340514	-0.0375793475987845	0.108174242064744	0.0119469195748446	0.133602200518858	-0.0594277486474671	1	-0.00901954428811173	-0.054060277090321	0.790998878675271	-0.0147355852196766	0.224846675466463	0.155829874372671	-0.156494127921724
D_YOGURT	0.00869967307662194	0.0949843527046182	0.150136882445522	-0.012834780085274	0.13557915787058	0.190435011105678	-0.012288262762377	0.0996738796498698	0.0354070213306794	-0.114607766892507	0.0275887820797682	-0.0884447002376337	0.169335533579612	0.105525981604636	-0.0190545399343198	0.121785809075376	-0.0318444652913358	0.0173191830134036	-0.0403507196451992	-0.0952776389444942	-0.0167824400032043	-0.0726633049217331	0.0718081152416341	0.0881600799189712	-0.0483272502115331	-0.0679251597088653	0.293957320779858	0.10828592058545	-0.019753201591715	0.00222163875283024	-0.00901954428811173	1	0.0703530622756643	0.239355219250875	0.0164712621872457	-0.0773553208540919	-0.0224004521053348	-0.10981211556005
D_CHEESE	0.0350856511700375	0.0290969449633414	-0.00735038057797892	-0.0557852880526138	-0.0163855286204541	-0.0388910332509254	0.194014853693272	0.0268619460347345	0.181596351900272	-0.0227800069436227	-0.109580275900113	-0.067401758689433	-0.01017414875631	0.012984437051476	0.0074159232340368	-0.0241429826788131	0.369285348156735	0.354875183266837	0.0590063801358689	0.0309068105115313	-0.0438008109518982	-0.0254761154981534	-0.0823736736781052	0.0656882025438344	0.0407265744265183	-0.0540538203273282	0.0642247819159974	-0.00979031475157621	0.00584066131196441	0.0222533006663503	-0.054060277090321	0.0703530622756643	1	0.524787696941438	0.0886169500838628	0.381291587652643	0.0506043555671785	-0.112143990822659
D_TOTAL	0.0386057207854039	0.104043155952093	0.148360556134417	0.0169859135194484	0.150954004116367	-0.0144738622724127	0.215064837108902	0.0589864146013935	0.214815148151497	-0.0488398298564962	-0.108268405887576	-0.0896607862395062	0.0127683031428358	0.031705551654844	0.103734401754239	0.246482791317472	0.220654031074993	0.316493188541726	0.020821940296129	0.0102302899837977	-0.0330904240355517	-0.131242091864077	0.0122219122927285	0.0339069684304895	-0.0479118599868635	-0.0669107822479718	0.1905887200126	0.0380506821821124	0.102653774210834	-0.0304561026064308	0.790998878675271	0.239355219250875	0.524787696941438	1	0.0443647369196077	0.392605385026035	0.16121536220274	-0.215683821455917
OILS	0.0693469703935284	0.132469255639318	0.094730883299554	-0.0132504731207879	0.114128556379902	0.0391820557535953	0.146894313591789	0.195064895504479	0.218342224458664	0.200645953772184	-0.0454720240598268	0.156066367562481	0.28686364420543	0.320986696392279	0.0767120962053855	0.0550540320878623	0.34771134550774	0.365283303703634	0.116596840145348	0.16179535864677	0.00121357323567144	0.0698246460815499	0.178007604817745	0.221135098743676	0.350650218044721	0.223043310369189	-0.0070216657682366	0.461497600050043	0.0778543883498747	0.531804178786724	-0.0147355852196766	0.0164712621872457	0.0886169500838628	0.0443647369196077	1	0.258265760200978	0.0590646956454957	-0.0377922237509412
SOLID_FATS	0.124050638738695	-0.0399921407562572	-0.0399317638912328	-0.0350730048123229	-0.0587302043761736	-0.0455216075598165	0.223276080516551	0.0902419994264332	0.236437453781067	0.184520816438389	-0.0787266075184049	0.127542530307096	0.0131073149955004	0.15187149459343	-0.0110405432964571	-0.0104594584717676	0.4191022500268	0.40952989400937	0.253602672696507	0.325279872445761	0.0641265639954981	-0.0737144479737097	-0.000726174181383082	0.0650519278285743	0.28426415959734	0.326504581020084	0.087432040895166	-0.0714033984633175	-0.011328694078552	0.280584212894362	0.224846675466463	-0.0773553208540919	0.381291587652643	0.392605385026035	0.258265760200978	1	0.348240520275256	-0.0814701088377771
ADD_SUGARS	0.105511538617797	0.0296178277491465	-0.00697661640180995	-0.0226632609249187	-0.00178244066249492	-0.0742559921391155	0.05008479667725	0.0243657988689314	0.0549448971178827	0.124289045007964	0.0158774912196775	0.115745654123008	-0.016421453238006	0.0541988202742213	0.0321559254517248	-0.101861866999269	0.173307978033157	0.13030278706341	0.116969728791906	0.121743728217548	-0.0547440154440634	0.0473005842575874	0.100943208976111	0.0243261727554911	0.192004626604775	0.0701857344957521	-0.0302223323664695	-0.0277036263263098	0.0316506093850313	0.164065978537592	0.155829874372671	-0.0224004521053348	0.0506043555671785	0.16121536220274	0.0590646956454957	0.348240520275256	1	-0.0304857724130603
A_DRINKS	-0.203686948037208	-0.119728679929157	-0.122217380639061	0.0515134538916571	-0.110842198881885	-0.0159428118516973	0.0115234052476583	-0.0827732030118766	-0.0282535744036449	0.163414305340938	-0.0271627366494332	0.131381184353148	-0.0556851570768668	0.0308735770316453	-0.108826309864192	-0.0984348957965177	-0.136080641035387	-0.173738540669788	-0.0177944050600729	0.133035087977469	0.0143373637915062	-0.0235712919870043	-0.0435359167955419	-0.0230972278195986	0.0118681524992134	0.0828863726357154	-0.0743412815653299	-0.0656515254577142	-0.107926123580611	-0.00342998857013855	-0.156494127921724	-0.10981211556005	-0.112143990822659	-0.215683821455917	-0.0377922237509412	-0.0814701088377771	-0.0304857724130603	1
