	BMXBMI	PROT	CARB	SUGR	FIBE	TFAT	SFAT	MFAT	PFAT	CHOL	ATOC	ATOA	RET	VARA	ACAR	BCAR	CRYP	LYCO	LZ	VB1	VB2	NIAC	VB6	FOLA	FA	FF	FDFE	CHL	VB12	B12A	VC	VD	VK	CALC	PHOS	MAGN	IRON	ZINC	COPP	SODI	POTA	SELE	CAFF	THEO	ALCO	S040	S060	S080	S100	S120	S140	S160	S180	M161	M181	M201	M221	P182	P183	P184	P204	P205	P225	P226
ATOC	0.10116888510717	0.612673117071181	0.463870414069247	0.261322984432167	0.471817747235891	0.726070512702069	0.495331880992901	0.777045969556851	0.745527361206757	0.399474344624439	1	0.497723554987276	0.237297663784127	0.333017964894207	0.224282107149551	0.260446159104598	0.127682649925214	0.191648038123762	0.218037696229755	0.474030146171805	0.477600036549088	0.516948461681313	0.464755661577113	0.398463101061726	0.168566439712619	0.470880017187028	0.335195306503668	0.510699087846594	0.308502442242626	0.0647645928230757	0.29524849970687	0.266307671365667	0.3617918036246	0.403218678979689	0.611792205857553	0.613458920502218	0.375664158367254	0.429567546624773	0.608393508441687	0.581484725475647	0.603598499578318	0.588962051271086	0.0677994040295057	0.222947305249546	-0.0679141573849956	0.183854708383062	0.17254450430526	0.069258510266974	0.159211619436654	0.0279225863882126	0.202168306186105	0.579154336755035	0.494045383336422	0.407987443691645	0.786383566910303	0.635759555508045	0.129420190093352	0.753371734442232	0.587724291103299	0.204266593199934	0.397658479464709	0.231426175756268	0.232056833704179	0.269817569193168
ATOA	-0.0355131457591338	0.180309361188049	0.102019396481161	0.0607121162249531	0.0887105319241616	0.171094025569279	0.099397799131219	0.223193214759995	0.17205944804957	0.0691628277149883	0.497723554987276	1	0.230433325152788	0.173807682558719	-0.014622323895816	0.0341178838358824	-0.00702617687991964	-0.0465841779801651	0.0286156742425069	0.16537923615767	0.170681942416544	0.225209256839775	0.229638112298031	0.195896680671204	0.178640816911107	0.114278436351673	0.199143956338111	0.100622442958645	0.193091513996745	0.254188380866127	0.134396877785028	0.139568606061352	0.0772118643564345	0.255439564651416	0.202740758346674	0.255137218951825	0.12206337439929	0.221173499875724	0.231972025891437	0.151831292612185	0.149632990298682	0.189034829043575	-0.049305658301436	-0.0219643619122057	-0.00676017553291634	0.0219059944077074	0.00552830442836486	0.00519993434345466	0.0213817959630254	-0.00421204514173268	0.0308718127875891	0.109659680443895	0.0947620548110049	0.106064229288399	0.222996234377488	0.190854859004196	0.0585371234764467	0.177625876122997	0.130825130010516	0.193037898955989	0.0709977107365984	0.0378733853251546	-0.0148088129892388	0.0066881628079181
RET	-0.0292545785193272	0.295335502144664	0.355142321509745	0.353601149869329	0.209090802722768	0.319373527481098	0.382800777048442	0.273937778060304	0.19768325867713	0.196405567788085	0.237297663784127	0.230433325152788	1	0.767152469373621	0.0275468186157689	0.159480275452337	0.0137677922046156	0.0923744390648232	0.106800787302019	0.434105130640162	0.541612183285803	0.275955611821501	0.401710286316116	0.370921337013271	0.357407244525086	0.189690892244382	0.382382709541196	0.309623076296074	0.563622444514	0.29505883980653	0.238439045396284	0.524003662814625	0.113371435473177	0.603496160502749	0.48940226568938	0.363180175714681	0.432629857418475	0.437862877517347	0.307162169823581	0.284889217272517	0.420068015422214	0.281316739871464	0.0232732204731893	0.0330269657579272	-0.160289745774562	0.436738760163126	0.423310600655664	0.256827002817447	0.363931549869072	0.115187003768024	0.36831622048722	0.365721413848627	0.345828810546046	0.233165810673201	0.271168605414027	0.213556808940399	0.0337686696353964	0.194502706943106	0.175247695741795	0.197591588045619	0.0987345978643375	0.0990300414488643	0.0512397299389431	0.0892980966854955
VARA	-0.0497774339269028	0.337540242866265	0.407212166951867	0.362532374633262	0.433124300510707	0.324574061705151	0.350799372723079	0.257694650743368	0.275926820842588	0.151435884043681	0.333017964894207	0.173807682558719	0.767152469373621	1	0.446271199740252	0.753197117498862	0.123646934235747	0.157148308035099	0.39174520702616	0.456336825247872	0.504541040421952	0.31699547906166	0.460830476115674	0.434723119773502	0.297571842452485	0.37281949483944	0.405529725553765	0.300670263303641	0.467776831031245	0.234499646666134	0.362513413861191	0.44989138281833	0.403567524117478	0.508023268183816	0.460701906669444	0.448823866738829	0.443900541792231	0.421145769345428	0.4233083952279	0.350954369753581	0.518857572779221	0.306156987528794	-0.0198507046466419	0.0142347442436657	-0.16616002912107	0.391774995071698	0.389840874992697	0.258316622045482	0.35527757513401	0.139864265453371	0.343666107544014	0.340461898213902	0.287808932739279	0.218957920717002	0.255953934096029	0.221808956547575	0.0555841453791269	0.266884598087122	0.28009006845199	0.222897463517775	0.11376016632749	0.194036222507499	0.16476956531032	0.189836324817762
ACAR	0.0332923244554784	0.173749377325414	0.195698168173767	0.0948549280020543	0.371761482508777	0.216507221967899	0.153342834703138	0.18127196440779	0.276495140933392	0.045045896386915	0.224282107149551	-0.014622323895816	0.0275468186157689	0.446271199740252	1	0.593896493323668	0.0956474186848778	0.191230568192944	0.184310874584387	0.193422174304167	0.14251302132696	0.155669603054064	0.136676796878749	0.202967117725379	0.0798332097188467	0.247356868510179	0.168656806224112	0.107668162132354	0.023322350737029	0.00633700311813744	0.156456142817935	0.0804770432510306	0.176586502286372	0.133943767112122	0.163880561330649	0.229519105847493	0.17085401451275	0.188921617117996	0.216779287522489	0.284237395815579	0.249472525738017	0.144018871549733	0.0374920473260357	-0.0692927003358585	-0.08399996753386	0.114272702375113	0.112938632780441	0.023303499489777	0.0879153479689781	-0.0275267076030876	0.10658850838465	0.186749701269714	0.133565319659978	0.130540446549538	0.184721833848121	0.0756555917398266	0.0204603588329013	0.274069889039145	0.293668048009004	-0.02169441705628	0.0736849372646667	0.0509399849062298	0.177962260361827	0.0636563059803133
BCAR	-0.0521233547587521	0.21063701028209	0.256162800651238	0.196572384593599	0.438417554819543	0.159306545179011	0.140503824071766	0.103062869116071	0.205807755822256	0.0283808073587977	0.260446159104598	0.0341178838358824	0.159480275452337	0.753197117498862	0.593896493323668	1	0.157759014552897	0.134587380679107	0.507794040813797	0.250198115682836	0.219709564697796	0.200717726866815	0.300097204377159	0.282942644624894	0.0874086754753195	0.374478663004428	0.226584456074657	0.141366644472585	0.143860567281624	0.0604514187759693	0.309262680009579	0.152381267915004	0.521316609969361	0.157187330407906	0.200509003526064	0.311385750368627	0.23493505885946	0.190651618660788	0.332036563446621	0.232116368083806	0.360905180397436	0.176745130534752	-0.0609580581519001	-0.00382076681936856	-0.0877550005323681	0.151977384892623	0.163783048065297	0.140956419597835	0.175909032563136	0.108166608437492	0.149418590784432	0.138194702999659	0.079727083124976	0.0903664645660383	0.102779644699314	0.120487199159115	0.0507271965107131	0.194954425066159	0.234147079361682	0.149107069644358	0.0713566797881741	0.19941121751711	0.193142692510399	0.202791448310552
CRYP	-0.0754534933339459	0.114486721961677	0.143725158766433	0.0609848818120834	0.29732588841582	-0.000832332460226501	-0.0384465487029113	-0.0112618076199173	0.0394913498550015	-0.00290227262503602	0.127682649925214	-0.00702617687991964	0.0137677922046156	0.123646934235747	0.0956474186848778	0.157759014552897	1	0.0840280871161869	0.0766595948468801	0.144077198518583	0.0223379438068723	0.0617355500274255	0.143945631698261	0.170399505372639	0.0288217018983314	0.255618774279676	0.128345134115351	0.0834892159520489	0.202004912304098	0.0267106631103625	0.471647374799753	0.151284848370008	0.0571420874766718	0.0803874365671065	0.131509364432846	0.218033541126593	0.106778821917726	0.06873231566634	0.23587240459755	0.0868021404290598	0.252000594063111	0.149709582355253	-0.103453092217166	-0.0697306892829123	-0.0349638194709488	0.0204070871319696	0.0166821836021041	-0.0438099981970633	-0.0246233767619864	-0.0766567553405569	-0.0163202219077159	-0.0191717845131501	-0.0502559911013563	-0.0492746376557879	-0.00923749861585539	0.0910077138529172	0.0767281205909545	0.0259245548560272	0.0984137345546168	0.159417683409747	-0.0237349264375692	0.287346984185049	0.115502890760507	0.246079152966778
LYCO	0.0332480987227194	0.222380279723487	0.294105204894401	0.190563815046097	0.244452382291421	0.201274546947819	0.230296720049926	0.148922291825108	0.131667354825257	0.0673517636951297	0.191648038123762	-0.0465841779801651	0.0923744390648232	0.157148308035099	0.191230568192944	0.134587380679107	0.0840280871161869	1	0.0263401100309234	0.338935475546513	0.376518402612675	0.254997276913458	0.23348228752652	0.309616976276787	0.296953099048983	0.159522023412186	0.318696332767377	0.1882760078101	0.132907972993233	0.0634221686912655	0.202108851151465	0.12176818671682	0.0705352853266404	0.234009144204221	0.247157147226906	0.20854220937769	0.322737263983917	0.327864672600409	0.260811323028713	0.302075331739936	0.373304228280375	0.228362099743845	0.24450378578359	-0.037907609194522	-0.0169944420028516	0.176509688641692	0.136376304297206	0.0250215137562473	0.115652560516157	-0.0262860293692973	0.186830061107608	0.254856561594228	0.255790056701101	0.185932812564002	0.142662304050449	0.0778204230194442	-0.0202342859390638	0.127091077613269	0.158092966965498	-0.0112602314857281	0.0481855573102285	-0.0150730728720704	0.0571137103697032	0.00937971579175271
LZ	-0.0974348353831192	0.114545980223199	0.0876388759690187	0.0870984752736147	0.305273021814141	0.0504253378961431	0.0600258860076243	0.0507565339432116	0.0278503344924642	0.0405886599477104	0.218037696229755	0.0286156742425069	0.106800787302019	0.39174520702616	0.184310874584387	0.507794040813797	0.0766595948468801	0.0263401100309234	1	0.122536857475348	0.125125681578581	0.106036650887963	0.189521622917052	0.258422568965795	0.0235781041646461	0.41135573317967	0.18735760768812	0.125458145045374	0.128019641180335	0.0968794744735935	0.203735089551479	0.140444643356441	0.911547282587878	0.100565082953477	0.120774267983356	0.276441731235215	0.15598617623681	0.164634554768194	0.256626670239192	0.0704892932682768	0.23200719553862	0.11491342741339	-0.0526478784897157	-0.0393283532225394	-0.0263139421402778	0.105169708163675	0.121465377360907	0.148634528824359	0.140044953951723	0.105965471955298	0.0926295718585437	0.0518519670871512	-0.0162728491569613	0.0237581159626993	0.052651311304285	0.050812276270257	0.0220778370551366	0.0189838372646021	0.0291285302713248	0.0826562961218944	0.054858626497842	0.132629797532494	0.0829330222628917	0.165903892968673
VB1	0.0788258533573628	0.62113132918217	0.701696726454605	0.421649477554659	0.548427308926604	0.541586030248915	0.503473063542646	0.486367905802079	0.47338177807057	0.329149432327121	0.474030146171805	0.16537923615767	0.434105130640162	0.456336825247872	0.193422174304167	0.250198115682836	0.144077198518583	0.338935475546513	0.122536857475348	1	0.720193771165206	0.640776036756049	0.61964719503544	0.709030695647382	0.608197897311763	0.454083687391384	0.704742095028842	0.501778560052628	0.46575283200033	0.273300008355754	0.317671118971579	0.486584467906267	0.167372542553134	0.584266463099865	0.715526039538242	0.567930654090061	0.742481337250985	0.617590236079383	0.552197861635568	0.694038042358731	0.701764458050676	0.639673221534633	0.179254067447529	0.0241579827549888	-0.108056170463332	0.338764427169753	0.33221811314533	0.142797842351736	0.267771698881673	0.0271789402542767	0.332890828130889	0.560585386158883	0.521211800516841	0.383024376684448	0.483484464323026	0.396784346972304	0.0840943826016852	0.465364824586484	0.428715777823748	0.175383835256253	0.334075698460146	0.196213422088968	0.26819947692025	0.24120835016484
VB2	0.121307752197322	0.689032613547801	0.58789982400803	0.484920815356896	0.430542708139908	0.555129779682944	0.558434662248554	0.51240915823666	0.412205842544076	0.405179053297511	0.477600036549088	0.170681942416544	0.541612183285803	0.504541040421952	0.14251302132696	0.219709564697796	0.0223379438068723	0.376518402612675	0.125125681578581	0.720193771165206	1	0.681462582195383	0.647147792818068	0.542693250646335	0.440481695497375	0.378417790864918	0.530172710772571	0.594226535387618	0.653413297749347	0.379907249611296	0.250114211700887	0.536535632799521	0.152973991279251	0.701564500325789	0.788000178476875	0.603366376375382	0.574043052498784	0.731942405894233	0.496805527513443	0.58085037366399	0.739519372219513	0.612766320717122	0.409541201459952	0.128974661138297	-0.105506488591275	0.439322491905349	0.416267969061971	0.21268102590459	0.344580241359985	0.0701156246384649	0.404622409152158	0.590908449551994	0.564739537520361	0.421385191149418	0.508533932646964	0.372998635501996	0.0807836215128327	0.410364977495964	0.341313060937283	0.153471533676886	0.314642059828954	0.106033867622233	0.119202485208756	0.150178878808075
NIAC	0.0546694180077435	0.782529716155615	0.495149488156129	0.310939752463767	0.359808621651786	0.5161503807699	0.422530581205535	0.516451160768073	0.443588864654598	0.422184911809194	0.516948461681313	0.225209256839775	0.275955611821501	0.31699547906166	0.155669603054064	0.200717726866815	0.0617355500274255	0.254997276913458	0.106036650887963	0.640776036756049	0.681462582195383	1	0.826553871851275	0.529134178306941	0.448506683035531	0.344231436908608	0.523889559976622	0.559255404936832	0.584213493961787	0.442141182922655	0.206474442759988	0.328610377292311	0.134197787360688	0.413684662883717	0.681016948845986	0.624738336597916	0.584945642575177	0.688541682721244	0.492803727362454	0.627705458533701	0.63773153913944	0.712543929153249	0.190829773723637	0.100088792634691	0.0530992640929423	0.173807515516397	0.172375930463874	0.0596761809378586	0.155359770645127	0.0207555444136795	0.224056654946845	0.471955976527257	0.446666444228784	0.481303592593158	0.510174993255603	0.476150993422998	0.0972926164166419	0.446334213624786	0.31289766159646	0.22275575776842	0.403003198006191	0.189918638470226	0.203089598390216	0.237286331799478
VB6	-0.00604168414686008	0.672080772208481	0.493830076338258	0.360849085801935	0.500606522392593	0.412267925245213	0.330397193587073	0.414628671370735	0.368315896620688	0.374642335724725	0.464755661577113	0.229638112298031	0.401710286316116	0.460830476115674	0.136676796878749	0.300097204377159	0.143945631698261	0.23348228752652	0.189521622917052	0.61964719503544	0.647147792818068	0.826553871851275	1	0.614278606691636	0.48432562455147	0.445574958565387	0.595481953626767	0.567850916521605	0.629783644474836	0.606649241373435	0.420721501581256	0.420960444975176	0.217093057226837	0.392785996762748	0.64340676169018	0.65573077843845	0.611218191789272	0.737969338698786	0.605510080082513	0.478136454510648	0.734447735781101	0.557204610418552	0.00721204787287361	0.048172312551066	0.0364618397359759	0.183786248400416	0.167254021564165	0.0536851190302233	0.138346138737958	0.00462743485090256	0.177861921540894	0.380270446825858	0.341146202613657	0.403905511726016	0.411050733054955	0.389773439585591	0.0637147177697171	0.362609918769692	0.305941040995411	0.27971028472125	0.347431116670228	0.215357545725736	0.197081520649845	0.242559665747547
FOLA	-0.0511791650759248	0.39668983759832	0.58721529018149	0.290897591437215	0.678446674559851	0.275022053030961	0.229637652212993	0.252154939757299	0.271235802352837	0.0650074158074338	0.398463101061726	0.195896680671204	0.370921337013271	0.434723119773502	0.202967117725379	0.282942644624894	0.170399505372639	0.309616976276787	0.258422568965795	0.709030695647382	0.542693250646335	0.529134178306941	0.614278606691636	1	0.814791986903748	0.693816082345572	0.978943769648582	0.278695733968205	0.455669031244799	0.469826446324018	0.417549627693774	0.353096350661809	0.285181019601468	0.48816330533442	0.532358966723068	0.596996119520086	0.806571658031969	0.541142733447951	0.572776503785538	0.389501342561088	0.593434115102348	0.414388219925453	0.0680249530689483	-0.0407172448581229	-0.0550307661556526	0.192090926861214	0.180801465628719	0.0557948763961817	0.134938365628075	-0.0231445773253455	0.158805262744883	0.279980896869473	0.188241520583387	0.113441810028165	0.255630383951848	0.231561336043182	0.0340024820661461	0.265374979244391	0.274181109932468	0.236956695149669	0.0356029768775931	0.140579863708628	0.10136319217335	0.169686517151001
FA	-0.0105643512287309	0.204409375662967	0.390951026068355	0.179192330882154	0.307619252896148	0.157243522075385	0.180701108653742	0.124565627754397	0.11454160463418	-0.0276429356898585	0.168566439712619	0.178640816911107	0.357407244525086	0.297571842452485	0.0798332097188467	0.0874086754753195	0.0288217018983314	0.296953099048983	0.0235781041646461	0.608197897311763	0.440481695497375	0.448506683035531	0.48432562455147	0.814791986903748	1	0.14783751987665	0.915964987876186	0.0589368810433292	0.390111606908433	0.579280674247442	0.168601497345536	0.24365679602171	0.0314727161387578	0.380221234451463	0.320018358387097	0.281159163537516	0.750814734591714	0.448094859305121	0.286459486792917	0.257127248709239	0.29659572106832	0.238187688749211	0.118027149804048	-0.104710656927767	-0.111012462141988	0.186503129372026	0.179238229021097	0.081819633970688	0.142803992634161	0.00716483037867813	0.174654137708105	0.19782196435184	0.153196814458933	0.0850475742477155	0.122655009902155	0.0797440064106788	0.0167790074146271	0.111845261297445	0.124129157703093	0.212528387162447	-0.0576957604213125	0.0353290537576118	0.0222453450187456	0.0291516020299996
FF	-0.073621926523009	0.422474279533326	0.516086098779078	0.274166563363611	0.775250756488738	0.274095061208089	0.167847222434081	0.275670029041049	0.320307406754463	0.144885040219033	0.470880017187028	0.114278436351673	0.189690892244382	0.37281949483944	0.247356868510179	0.374478663004428	0.255618774279676	0.159522023412186	0.41135573317967	0.454083687391384	0.378417790864918	0.344231436908608	0.445574958565387	0.693816082345572	0.14783751987665	1	0.532243102567335	0.401982269322271	0.293097094660652	0.0809136444926181	0.503948262463234	0.300646017408277	0.446925172496585	0.361248471903162	0.511061787773594	0.669718399122597	0.443292136806114	0.366659390004337	0.621649385319651	0.345021609432605	0.644224463228054	0.411004609541836	-0.0305673855974875	0.0608644247952147	0.0439183110813605	0.0968922800312251	0.0864609499087045	-0.00537356935670376	0.0537799450975199	-0.0473790626490693	0.0548412478390652	0.232093209013688	0.131253239212888	0.0874335593568872	0.283960153277454	0.296252193695883	0.0374550162867728	0.31364614497999	0.313683592868927	0.140803303004428	0.132425463579202	0.196353029554814	0.145675481886618	0.253819026311132
FDFE	-0.039265262506456	0.346306167237922	0.543816743374871	0.264297857720765	0.577709329756877	0.245449663366236	0.222233493541724	0.218289924055254	0.227784585193728	0.0352090369996943	0.335195306503668	0.199143956338111	0.382382709541196	0.405529725553765	0.168656806224112	0.226584456074657	0.128345134115351	0.318696332767377	0.18735760768812	0.704742095028842	0.530172710772571	0.523889559976622	0.595481953626767	0.978943769648582	0.915964987876186	0.532243102567335	1	0.213619935838626	0.452432077986945	0.528736256651763	0.348453799987369	0.330242119388534	0.208536578438465	0.47138782495605	0.480889110670349	0.512239379859429	0.822498707641979	0.532148181013598	0.497231773900237	0.359721094315932	0.514932018577472	0.370598738997827	0.0886825127123047	-0.0653305687734367	-0.0770720086685167	0.198315993764569	0.187921459611344	0.067293381089151	0.143376146511782	-0.0135897717948019	0.171110552939321	0.263076923050198	0.18396678577626	0.108464081820334	0.220016215236009	0.188236480667346	0.0294214777878725	0.222749734125389	0.233353425607627	0.238620505781476	0.00451506993000967	0.109854383578479	0.0783231297442346	0.127889019212072
CHL	0.037212206144319	0.76651889531063	0.455057637134424	0.327557615203855	0.302396042606903	0.63663755252677	0.552335500631468	0.637765899682234	0.540635098541929	0.883053283603341	0.510699087846594	0.100622442958645	0.309623076296074	0.300670263303641	0.107668162132354	0.141366644472585	0.0834892159520489	0.1882760078101	0.125458145045374	0.501778560052628	0.594226535387618	0.559255404936832	0.567850916521605	0.278695733968205	0.0589368810433292	0.401982269322271	0.213619935838626	1	0.476598409575392	0.0275704930834732	0.287863158287646	0.436228147845788	0.156254853088951	0.339594089463748	0.705808151936525	0.515263351206215	0.387808116593231	0.577252918914102	0.463048853343927	0.658016590584076	0.647136753933825	0.718782166201795	0.0546864088345969	0.125178375559798	0.163035416666194	0.242695550919794	0.239330444424419	0.129599097777048	0.213500890473415	0.0570144183875918	0.27545688771662	0.624936778566401	0.606983201231661	0.583703540465676	0.633513528017257	0.498357841713251	0.0980435360151059	0.526903918333021	0.462450847034455	0.080113339595145	0.78488335466074	0.235633028943348	0.302599782408212	0.35595841191782
VB12	-0.0373073572978485	0.598806341266423	0.343809657330759	0.317518031273057	0.27439952403073	0.365991263942516	0.363200476767421	0.352732597602255	0.253804951129867	0.309984206248176	0.308502442242626	0.193091513996745	0.563622444514	0.467776831031245	0.023322350737029	0.143860567281624	0.202004912304098	0.132907972993233	0.128019641180335	0.46575283200033	0.653413297749347	0.584213493961787	0.629783644474836	0.455669031244799	0.390111606908433	0.293097094660652	0.452432077986945	0.476598409575392	1	0.53142493006629	0.290808829036047	0.644368692081283	0.124819082693737	0.549022710016168	0.639778349581445	0.461818884899072	0.453153664574447	0.651273591626393	0.396399014525589	0.418454857341017	0.535653049326779	0.531967981106625	0.040143937325372	0.0985761955160269	-0.117218898614467	0.276067523090942	0.249270172086762	0.138907428874195	0.215159140012815	0.054624088135922	0.289185071322065	0.377221082901346	0.364324878349622	0.361664953767862	0.339900876147168	0.418834098667099	0.197212536233433	0.237896855679013	0.238237130131452	0.475771753653101	0.204738111811704	0.451855349061245	0.227422015687838	0.4449691324146
B12A	-0.0610345552550448	0.130586119150565	0.0891190853250897	0.0765140690792671	0.161387424551461	-0.0123488669775447	-0.00462203890459549	0.0037778290676718	-0.0485403885927291	-0.022610605365928	0.0647645928230757	0.254188380866127	0.29505883980653	0.234499646666134	0.00633700311813744	0.0604514187759693	0.0267106631103625	0.0634221686912655	0.0968794744735935	0.273300008355754	0.379907249611296	0.442141182922655	0.606649241373435	0.469826446324018	0.579280674247442	0.0809136444926181	0.528736256651763	0.0275704930834732	0.53142493006629	1	0.0875861785495214	0.206844673512329	0.0505704343297132	0.183309433045538	0.164410916941579	0.166456975427803	0.368931491160119	0.434809487995794	0.15595471325098	0.0195332699917377	0.16128347598306	0.049502439618632	-0.0334335574220118	-0.0666417675795813	-0.0798581794624071	0.020158583765225	-0.00325169825275586	0.0106880144294925	0.00514089304086111	-0.00340673623452365	0.0107439153263953	-0.00568967173813882	-0.0146467385375481	0.0586077799036114	0.00131418918747047	-0.00755721580203645	0.000232875751720369	-0.050639142011849	-0.0347431749384824	0.205320394519681	-0.0709606205380088	0.0132638021746724	-0.0380727747792812	-0.0190521049767388
VC	-0.155573634664541	0.262139128069683	0.387837452341084	0.334447079538617	0.477082535504257	0.114694788379467	0.0604639222451557	0.110864450381857	0.155240537816641	0.094305896362175	0.29524849970687	0.134396877785028	0.238439045396284	0.362513413861191	0.156456142817935	0.309262680009579	0.471647374799753	0.202108851151465	0.203735089551479	0.317671118971579	0.250114211700887	0.206474442759988	0.420721501581256	0.417549627693774	0.168601497345536	0.503948262463234	0.348453799987369	0.287863158287646	0.290808829036047	0.0875861785495214	1	0.332121603526992	0.229772458527989	0.273371931660081	0.337786585474624	0.494313659908041	0.303790543706545	0.2629058012628	0.477840645931464	0.196790380198159	0.58324209846696	0.263213370582522	-0.11989637278048	0.049817839504684	0.0422294188066902	0.0948738293976639	0.0748631664710302	-0.0044361422513842	0.0439876886190507	-0.0411975825274916	0.0344999301988724	0.0881500852901539	0.0400536750766991	0.06179576116341	0.112661313439832	0.163669873218851	-0.0206204106760035	0.144404232816818	0.167949455981106	0.207115358496986	0.0972805992500372	0.237542932451284	0.20137182034482	0.277376517617943
