"Axis"	"Eigen"
1	0.0310949569320437
2	0.0292584151311734
3	0.0263694028119401
4	0.025221478412471
5	0.0242257224605156
6	0.0235560652695899
7	0.0229033362103328
8	0.021373223579761
9	0.0203347602230142
10	0.0189650832787396
11	0.0185520530876646
12	0.0182788782312008
13	0.0174380674477179
14	0.0171394202832132
15	0.016482668857072
16	0.0160835930942402
17	0.0157554972302304
18	0.0155775990149101
19	0.0153521403786726
20	0.0147293327752277
21	0.0146789163424626
22	0.0140390255544639
23	0.0137972051340703
24	0.0134350365849063
25	0.0131550112227365
26	0.0130487489563808
27	0.0127890976634159
28	0.0125034597404197
29	0.0119582388519849
30	0.0118521903223314
31	0.0114131509606667
32	0.011194981228284
33	0.0110123337770527
34	0.0104841002471491
35	0.0103747606601552
36	0.0102541058557052
37	0.0100726334824921
38	0.00980494165812229
39	0.00967778203146843
40	0.0095162579363078
41	0.00904104615434991
42	0.00895303133157669
43	0.00880146437477043
44	0.00871068890170849
45	0.00859024716796684
46	0.00831744950678264
47	0.00807919659059029
48	0.00792057087128917
49	0.00784225932620046
50	0.00755308998174714
51	0.0075279889021967
52	0.00733637134725606
53	0.00726823095452256
54	0.00709854634826124
55	0.0069292362339983
56	0.00687195476194003
57	0.00669482187252845
58	0.00657345338327935
59	0.00636492795905192
60	0.00629689116463377
61	0.00608236912543943
62	0.00604426931663454
63	0.00594223538411742
64	0.00564515496287912
65	0.00553451575533335
66	0.00547341110158751
67	0.00541207323640032
68	0.00533950234021863
69	0.00527738873139122
70	0.0051406851793724
71	0.00505416542420707
72	0.00496965484115006
73	0.00486497206984953
74	0.00476816250286881
75	0.00467877484114497
76	0.00462023212375619
77	0.00458293090499622
78	0.00446188000629016
79	0.00435637639647467
80	0.00430492134390418
81	0.00425594412376888
82	0.00419251096366934
83	0.00414877985169781
84	0.00405817136909435
85	0.00392665439990421
86	0.00373748484201834
87	0.00365418296613658
88	0.00351218217560995
89	0.00348083017459108
90	0.00340322276779482
91	0.00336022392829636
92	0.00332747700837512
93	0.00321212274141993
94	0.00314177821762802
95	0.00301384497649564
96	0.0029225151999839
97	0.0028465492197283
98	0.00278099861512022
99	0.0026625171576791
100	0.00258846394325435
101	0.00250233938035273
102	0.00243584725493521
103	0.00230618950928661
104	0.00221046536117936
105	0.00219032006567756
106	0.00213487755756683
107	0.00210021375149409
108	0.00190851870562683
109	0.00187910698584522
110	0.00169620334447615
111	0.00164528919093272
112	0.00157814155331657
113	0.00151252657422935
114	0.00133319551285175
115	0.00128892193710313
116	0.00115896411310309
117	0.00100593171707646
118	0.000905803671568312
119	0.00086514254316179
120	0.000728472526375322
121	0.000641370723186091
122	0.000581637227658087
123	0.000463968393047644
124	0.000338291662899461
125	0
126	-4.7277742315034e-05
127	-0.000273516366627124
128	-0.00239621543924757
