"Sample"	"X83908"	"X88327"	"X90330"	"X90480"	"X92895"	"X83954"	"X84089"	"X84111"	"X84299"	"X84694"	"X85253"	"X85635"	"X85804"	"X86715"	"X86737"	"X86740"	"X86887"	"X86928"	"X87231"	"X87494"	"X87663"	"X87693"	"X88188"	"X88859"	"X89397"	"X90938"	"X91353"	"X91468"	"X92157"	"X92459"	"X92797"	"X92959"	"X84218"	"X84842"	"X85257"	"X86185"	"X86343"	"X86809"	"X88417"	"X88584"	"X89099"	"X89201"	"X91027"	"X91217"	"X91743"	"X92121"	"X92967"	"X93036"	"X93310"	"X93469"	"X86624"	"X87415"	"X89271"	"X90299"	"X90455"	"X84832"	"X86098"	"X86208"	"X89648"	"X90680"	"X86052"	"X91391"	"X89130"	"X91970"	"X89582"	"X87003"	"X86231"	"X87897"	"X92437"	"X88660"	"X92312"	"X84751"	"X89550"	"X87428"	"X85815"	"X86182"	"X84503"	"X86886"	"X89181"	"X84831"	"X90436"	"X84119"	"X84940"	"X88864"	"X86820"	"X88885"	"X84717"	"X85577"	"X85811"	"X86932"	"X91495"	"X91564"	"X89751"	"X90110"	"X85801"	"X87587"	"X89003"	"X91704"	"X92156"	"X85049"	"X87903"	"X88731"	"X88640"	"X88877"	"X92850"	"X87490"	"X89841"	"X87573"	"X87762"	"X92076"	"X92472"	"X92789"	"X86777"	"X86980"	"X84376"	"X85836"	"X93454"	"X92356"	"X91859"	"X83733"	"X83898"	"X84019"	"X89524"	"X87248"	"X88634"	"X88233"	"X87496"	"X91341"
"X83908"	0	0.395886783108026	0.368765402688726	0.377553742382167	0.357504926740468	0.358143026176789	0.377128654066224	0.38751089270667	0.360886034005587	0.353794227498188	0.390234942080215	0.395542405327412	0.369720356855493	0.315775978684213	0.325134566728359	0.371705759259961	0.348840397428879	0.385739115519473	0.408609697211309	0.400678334925663	0.385085734872411	0.361389989145611	0.351054397839334	0.400307343606391	0.359999126705964	0.415970649279957	0.367981675736898	0.367551731127771	0.315582581624408	0.3453803578621	0.34748366991843	0.342350956521654	0.342273333611566	0.381402086664897	0.354401680394413	0.372554243715338	0.410332245094711	0.383585109488479	0.34642634578599	0.340815945334483	0.360531333053198	0.308976522644709	0.394119474061492	0.378031696129245	0.370742096869059	0.365162837790524	0.368447015108071	0.357798146620085	0.325815067398759	0.347393380247419	0.3808632531771	0.407730995818817	0.382487894692464	0.32682417918878	0.372171388904418	0.347394577261403	0.346230160043017	0.375560547594065	0.32030845198797	0.408036676088935	0.410086466599166	0.360346650390705	0.359036911582505	0.402351994167662	0.372482599506994	0.390089814835409	0.37560479312246	0.382262061827638	0.345462193395521	0.395900229497045	0.348676151719205	0.317482167788803	0.360989800661043	0.383098573753897	0.37611042763206	0.398983054463638	0.39916943078789	0.404160501579412	0.349456858541811	0.408174759715524	0.423889013476579	0.402548669192051	0.356225841808065	0.460359896221008	0.327373417799616	0.337318406112751	0.361652694798324	0.384018629541309	0.379701979484205	0.340170514957569	0.395023169431871	0.337953638781829	0.346436582783291	0.327393273593952	0.392432573574651	0.405351582624488	0.328947037176376	0.368830230581005	0.351721733850372	0.354395148127794	0.404807505400661	0.408567351028817	0.420922926873717	0.39124079793673	0.432323156225405	0.40105407447602	0.380731435777373	0.352471993410127	0.371826942523279	0.418462303080674	0.394917103763772	0.348400483175303	0.366316115813539	0.358723409122392	0.361505428147561	0.357722569990136	0.335734703988666	0.398607792858804	0.367338323517069	0.373872545196621	0.353642728443897	0.379116508622645	0.389054980086271	0.372923044372657	0.369970830723472	0.392592710239737	0.29863376369419	0.332882380747732
"X88327"	0.395886783108026	0	0.361806028472187	0.359386842788143	0.345750026618623	0.355482050364282	0.361936772672263	0.375605930623339	0.314522312684466	0.365995816454155	0.374079287905146	0.377835413925061	0.357979279566857	0.329779090678232	0.336860077366416	0.336597374172937	0.311078145649632	0.376115229646421	0.363952922993258	0.386754010333698	0.379966530362528	0.36421158836908	0.345495387619644	0.385822121940519	0.335770938575434	0.399289285396552	0.356312122108835	0.341502470377252	0.305585886666612	0.340385354696619	0.322371346842097	0.366393096566254	0.332688082260628	0.367958958424808	0.330796851662688	0.355799700301491	0.386937269977494	0.364476419501081	0.313885060426544	0.317302030837187	0.324393005536543	0.343138469596116	0.380605293806281	0.382170391224393	0.367935574877771	0.355272263678441	0.356505154080306	0.347427977313682	0.345377330550927	0.328013766371384	0.370467351090311	0.3936617779091	0.372388385669158	0.346324809465532	0.372156576613596	0.332200902804685	0.336665227836319	0.361402760897508	0.321188981615271	0.396359299377731	0.400328497483396	0.337947101887328	0.344951856066599	0.37880967721349	0.351086542498855	0.356622379748938	0.361021269218095	0.360762337079991	0.322679501963798	0.38422285278584	0.375940349453017	0.319791016019942	0.415352100997379	0.371510323318594	0.366559600110098	0.388462262800287	0.377835925956909	0.369679037340753	0.376554229736025	0.38249307432348	0.424433716437316	0.379485090215035	0.348300922037005	0.422844733030266	0.358413000993975	0.330676615669929	0.388343766395641	0.359152699794828	0.401692464154073	0.325582875091415	0.352895658488113	0.339278823509263	0.359508625127898	0.325009484255581	0.377033378757379	0.386607964860746	0.351240640264174	0.34234062425434	0.339490047668761	0.359762278958065	0.392902543317331	0.395305396482298	0.404625099076621	0.3651107667117	0.418465686081625	0.373859832958189	0.363758232962287	0.336714009054414	0.349717437082855	0.406784926369469	0.393859155321752	0.332108802688701	0.351253930028765	0.35663732316884	0.304818963071638	0.337755458092946	0.320505698822111	0.382677211507496	0.328343593854334	0.362162489636801	0.35401681733333	0.363908727541836	0.383573400408462	0.360985403440712	0.362009360273661	0.380614306104721	0.309051929044806	0.31128861169601
"X90330"	0.368765402688726	0.361806028472187	0	0.344148519576539	0.327200919773931	0.339939155749528	0.352544168980938	0.355084501545455	0.29446364705281	0.335353633869913	0.358487592135961	0.349078266838887	0.324851403465652	0.307636633304311	0.321765779513073	0.279502343763053	0.301768656561062	0.348577771186926	0.369236643361642	0.362620527624898	0.353922901858157	0.319243469145746	0.31884167875087	0.352824326027795	0.296149344628239	0.37725253394751	0.331516625755965	0.332573228184469	0.275201418206593	0.319423032608693	0.291712478655156	0.342611134247584	0.32051206976252	0.320411627125957	0.314792916737151	0.34174631416673	0.376253406577064	0.346007358511631	0.313091074422597	0.314802834498529	0.324115781516748	0.317777509201235	0.343556734899436	0.355596788387686	0.333187824534026	0.335083138682619	0.334157277073718	0.317198217300451	0.337327523576712	0.315848248623937	0.339761896650598	0.375615585855841	0.35337817389281	0.320439913163678	0.316875265174989	0.305485327586353	0.315193789371611	0.344686537820836	0.311879886904506	0.376689256577534	0.371670821052995	0.293672311240936	0.324716996435934	0.367032560620292	0.338183614847285	0.359971210721245	0.343222514704974	0.340615802953844	0.31418706238295	0.344726838692922	0.33367002907021	0.296840516145535	0.394197773515947	0.325215659179951	0.328192077137137	0.357465905034775	0.356322806920459	0.374228494149388	0.353957551370778	0.349425049939098	0.398071893705912	0.370118086814438	0.319928576321289	0.426244394575378	0.331193983881842	0.317008045673619	0.361291613617048	0.35086190481123	0.378441626912351	0.310891460917012	0.345240283785374	0.310300610427069	0.341113627465033	0.305467904929831	0.365992142060433	0.365486606086745	0.325235241684129	0.295794728619211	0.321161869511405	0.337917209555711	0.372921975800097	0.378185056612419	0.369188953534827	0.38916856716147	0.396325894062335	0.360370458397409	0.349480286499553	0.299612371055973	0.318397291140298	0.370769941792609	0.38225191106569	0.304818849482431	0.321939005949041	0.320916545888436	0.314254039951723	0.319541494837083	0.30587901916569	0.38041334678552	0.335031909886703	0.343454264469216	0.321838403628857	0.289674510304435	0.367362736890197	0.268925880183581	0.312604018270011	0.362682404663917	0.291005736991547	0.279479509784437
"X90480"	0.377553742382167	0.359386842788143	0.344148519576539	0	0.331393159343684	0.327426081601444	0.361129733592985	0.361051474031829	0.322178406334121	0.328863634692425	0.375953081354824	0.357077788766629	0.343391367021972	0.313256804526602	0.313589115705297	0.344402753253218	0.312898290457313	0.349288644067241	0.368102504873412	0.373917233795398	0.318488648014961	0.343119552535413	0.327152394657297	0.373728639770953	0.31081090362075	0.372081492811806	0.341757665517324	0.335096275206996	0.284859335295434	0.325390005095067	0.30706303480707	0.349656617812366	0.284428880146048	0.348951989204697	0.305025170790214	0.335042676742098	0.349159806876585	0.355332444271283	0.313908474002839	0.314917933605007	0.332643038462209	0.313825388622823	0.366355633375786	0.368530351311365	0.361651711929066	0.339230030022591	0.342218780033582	0.31409695340044	0.338353664389641	0.334223703041784	0.365470163139857	0.381392690227692	0.356179276880826	0.329699071639248	0.353878302881513	0.319717209868614	0.313688125970936	0.350563144601151	0.321037236145131	0.38015497887299	0.379234207668346	0.310959402360725	0.314117570706319	0.366357144471905	0.327638510482723	0.369498836407108	0.342718379780276	0.35581666574319	0.301661703021889	0.369272602005562	0.362779409106101	0.301728332165154	0.403027087789362	0.334680316147752	0.345106085586691	0.373342857914074	0.372213689164524	0.375756947614314	0.357903952176628	0.385104850627592	0.413343132814487	0.375592927568685	0.329433419722037	0.430508627706014	0.314206880278524	0.31371079993273	0.373310037866032	0.344683893315927	0.332229498585982	0.294554749040758	0.36811856013462	0.272064678598604	0.334620193504203	0.318201640781908	0.351171689395691	0.360911766791023	0.333919040542764	0.26458013308224	0.306352442903422	0.340439156599633	0.37834808672582	0.381830584006499	0.394609845939696	0.392035522898122	0.405418339261835	0.366657969928032	0.353683488444871	0.316932317356596	0.328328384074657	0.391506561457308	0.391081225339105	0.321565854635654	0.315946353632804	0.342285916284554	0.330393645330931	0.326991424143032	0.312636336833741	0.373639631823731	0.318242616597515	0.347099791863296	0.34442605420815	0.352838638671761	0.378765521793073	0.333482687544065	0.343136202183823	0.366327932057997	0.276103316546724	0.306570855576295
"X92895"	0.357504926740468	0.345750026618623	0.327200919773931	0.331393159343684	0	0.314116890000743	0.329447307941053	0.329235189352226	0.311188337430029	0.316604411099355	0.338221168529807	0.337878343010696	0.305887294713404	0.255402177879415	0.308380744605187	0.314778063214854	0.291357839558132	0.323871195096216	0.351390560541668	0.332461092725501	0.338048347843593	0.324551636323506	0.303354827642014	0.342426284086629	0.294476040263006	0.359009413013197	0.309776763083167	0.315299181345126	0.260634291522271	0.294184620711531	0.286994378758359	0.304205129451631	0.296207809397668	0.323949339152071	0.302225042990112	0.320321844802613	0.358140745228878	0.327045625505901	0.282972841874663	0.278488587194139	0.290749018536129	0.292919035304032	0.343698974826477	0.317551098397212	0.326138878698238	0.313049969099525	0.292700551809504	0.297316336137866	0.313921864716074	0.282457876942485	0.335006826697408	0.33104885580019	0.327853508561369	0.307811005469477	0.331109440987312	0.290212298258304	0.283912094705873	0.319054005806158	0.298433308244542	0.350133440865066	0.361761969789167	0.308656687209362	0.290795037931749	0.342003307767911	0.323859166754883	0.339669891685527	0.319137502040034	0.32946324458143	0.288677507050575	0.339115543152098	0.305635529912353	0.279496769803204	0.370449099502855	0.32980366104717	0.330469293970569	0.343357122848486	0.342384744442943	0.346963666783245	0.32401526617115	0.355094953248644	0.382444662721958	0.345763982847105	0.307423793696747	0.404915839726412	0.308739036684427	0.302983951314001	0.347552130385986	0.334390321479666	0.360857041400804	0.284912597436988	0.335573073413969	0.30078278904325	0.313907971538873	0.291887026443192	0.338662860543888	0.329563783144678	0.30848626442766	0.313042616061221	0.295481082927044	0.325264891874345	0.333440914922648	0.342398735213939	0.363726092077551	0.342428070273703	0.375523742537141	0.332812200825264	0.328816727958584	0.295289714407029	0.314630107727113	0.34444808440114	0.356277655217976	0.272115935814828	0.300206874406423	0.311378129304619	0.305732369420845	0.308047108514358	0.282795942644291	0.36649069218647	0.29768774784114	0.298546205811477	0.322844994637953	0.321919673826479	0.350545794276454	0.31572620957649	0.310090760341292	0.291506960647401	0.263792735180585	0.256200240729105
"X83954"	0.358143026176789	0.355482050364282	0.339939155749528	0.327426081601444	0.314116890000743	0	0.342894476927638	0.340684493024696	0.310757316605474	0.319879186915269	0.359048343456034	0.358818031761414	0.32385017641625	0.297969720727164	0.305269229769815	0.328362698427109	0.301263951479968	0.353348887652164	0.365942789590002	0.355899752296064	0.342031081496072	0.317356775625797	0.317907056690348	0.344307530782841	0.312346777494312	0.369588220920923	0.324493609886055	0.323663822297582	0.264178943415816	0.303794939437343	0.29425371432799	0.335323070752272	0.289950146607066	0.337794138396676	0.29475038626404	0.325908189326331	0.37035498438348	0.338935399916255	0.287401018619485	0.301483726995115	0.311218062710232	0.300919225503656	0.344929596860776	0.347344511674843	0.338590329854354	0.337686765704606	0.324828501881331	0.317233220299538	0.315416157794415	0.320159607718194	0.346899703136104	0.36370508932837	0.337471922598357	0.317828982535823	0.344306112499306	0.302195838423487	0.269512148545094	0.339566290799666	0.308242636489765	0.331148602580822	0.373456651038376	0.311293354324075	0.311047312659732	0.358700005648264	0.329916967206811	0.352186454168648	0.327889044642182	0.343140010539666	0.294246407685261	0.320521268888453	0.348949414313268	0.288452065420783	0.378670792997343	0.306144111595085	0.33040442158453	0.345825001158632	0.351414717537643	0.353887407996244	0.34659775422697	0.365068567800823	0.396437043276004	0.356311399080053	0.309459504138782	0.416703308216041	0.331559224977833	0.304726821407082	0.358802483459123	0.324081475327606	0.360774541993212	0.294549134529523	0.342318866582355	0.283949521707442	0.300824067485641	0.273799345993154	0.33832033383423	0.36242262438505	0.27727398734595	0.325325738252719	0.307610175361031	0.315114457677521	0.339537317466203	0.357427646882272	0.377465483627474	0.375905756050209	0.374651338355715	0.336036848092289	0.334494308280342	0.299025718720783	0.325150747610128	0.365702129043274	0.365667151590321	0.291635029490383	0.316981483689097	0.325377094789488	0.313688604723593	0.320348353761403	0.273129905674412	0.379442160151265	0.319348914086099	0.329293671737488	0.327506276766528	0.316161622161798	0.362418901580914	0.329718590130536	0.313381109098025	0.343405287609514	0.247296293366979	0.289677926505611
"X84089"	0.377128654066224	0.361936772672263	0.352544168980938	0.361129733592985	0.329447307941053	0.342894476927638	0	0.353952713573041	0.323805099176687	0.328508196005233	0.380868099515182	0.370609213748329	0.346766338822264	0.307656632572748	0.324705380046046	0.298810897105916	0.320300000820264	0.331408508662387	0.376507746650085	0.369638174479626	0.372933790504604	0.348142759149878	0.336160662301836	0.369267183160354	0.337019632669701	0.385501265775273	0.261851375431016	0.31744365793648	0.294526478771857	0.321488936417767	0.31139378946785	0.357026735524595	0.324805360098496	0.360925125827294	0.326872544640461	0.347800516984137	0.378385122783537	0.338132899071583	0.32157622153126	0.321176378925402	0.345997073129014	0.331296934035746	0.36617360252311	0.364273566470766	0.36934663632011	0.350811822062917	0.34669899829718	0.343366284562576	0.340540227529179	0.338102537876405	0.360756687431412	0.378407175944008	0.363358064624725	0.332994373240982	0.360886383077394	0.324706686565654	0.333770565741865	0.366385249720281	0.327259063467232	0.381047561030294	0.390553010476343	0.317698414346851	0.335638345101255	0.369724426501203	0.351846588455803	0.371077521433761	0.353696358432552	0.357450429667605	0.318844147424904	0.365288939797953	0.348510809597797	0.308147454524086	0.404240598921284	0.357119200250518	0.355596879220783	0.379944275169052	0.371617557789252	0.382409784485098	0.373238647589243	0.356082371821972	0.399828692594849	0.380747604049309	0.342480536528481	0.440519742991486	0.352476052881657	0.339860866232127	0.367617222540637	0.362601333684438	0.337819348825256	0.322675543438848	0.352221424170961	0.330727246866635	0.345543489995444	0.327423647416955	0.376534922229063	0.383561480454642	0.337881402532838	0.33847490176743	0.333070127620243	0.349365661944336	0.377635812321403	0.360254830335137	0.39322099749629	0.391960157249637	0.405938432134754	0.362275415832147	0.363902045364417	0.319733897456381	0.330140620595371	0.391017798046126	0.388327286707204	0.315529463089502	0.348063054416871	0.349561737555794	0.299174027817122	0.345597393756165	0.320886845417243	0.381557831292338	0.337004273449626	0.346561760854792	0.347067462754398	0.345565136136471	0.35677317526611	0.346186191451527	0.350938829611377	0.373603753329238	0.301927085656868	0.305716918270381
"X84111"	0.38751089270667	0.375605930623339	0.355084501545455	0.361051474031829	0.329235189352226	0.340684493024696	0.353952713573041	0	0.335020636749692	0.348073252766208	0.373360731392101	0.369906419619518	0.33952580937756	0.297985861036913	0.332199338792622	0.338125489730142	0.320269376631456	0.344738393808747	0.357773371987629	0.365428800104581	0.36291492460689	0.27731196678327	0.325888977787472	0.365057808785309	0.299616689247098	0.328903789249967	0.317197322611424	0.312181635892157	0.287634898390419	0.31014133044932	0.312821092367414	0.34846955430854	0.317550227662203	0.351159078546231	0.313622745936892	0.336573239270157	0.383838528932019	0.353455989145488	0.309214939114794	0.323144814403017	0.337815204083266	0.339095614435095	0.370899176064463	0.333118008567798	0.361164767274362	0.301446960946152	0.327816170044095	0.336232362712814	0.339452738882917	0.338042652833477	0.33308738308928	0.378902464217869	0.32159046419721	0.334336681536375	0.31192483659741	0.314660143710025	0.324004518460801	0.356619202439217	0.32642439343762	0.378669528281921	0.314543144488257	0.338057507725444	0.3301752925354	0.373413065352121	0.352203622654702	0.366672673763453	0.348413574788403	0.357344857578044	0.297480432152297	0.367055331545192	0.349825537317698	0.307512935621844	0.400536861779539	0.35943849614863	0.359160094647703	0.371730743834907	0.370453198648752	0.365018684497394	0.363162377241762	0.384742772669795	0.407298167818364	0.358609573755769	0.331006079004479	0.433251827165301	0.345341234187833	0.331931815803028	0.363486639073977	0.36649427837799	0.38928726503581	0.312909496157784	0.343260246375672	0.330472565038784	0.303525439741635	0.32152124777652	0.34729728906273	0.384410540432803	0.337711967949629	0.342670471616969	0.324933127368216	0.330654425747489	0.336673153374808	0.353473439620963	0.391864220276712	0.390323868545727	0.376859382499449	0.372087829597598	0.357227798307189	0.305801020379732	0.342998410922332	0.388974927133548	0.388933961587844	0.319969544232508	0.339915219383229	0.339795690274731	0.330576712540575	0.337201020267706	0.31701109656547	0.394858995381689	0.345599628891494	0.347689788542165	0.352462059444512	0.350348412661938	0.37905636655958	0.34409451277171	0.34951865818417	0.363837706048174	0.292161038375804	0.304080629566472
"X84299"	0.360886034005587	0.314522312684466	0.29446364705281	0.322178406334121	0.311188337430029	0.310757316605474	0.323805099176687	0.335020636749692	0	0.31962481922161	0.339867936454641	0.326575986892078	0.313208295331645	0.287984434680173	0.289097583191877	0.28582366992196	0.288872595044064	0.332720553908293	0.3473539611839	0.341276411129966	0.322563831411081	0.291353605851607	0.304632347938683	0.321179424336821	0.303108182682608	0.334881681921818	0.280880143459261	0.300636367213364	0.259113422797529	0.298856442980976	0.272524320024424	0.325171408798864	0.288820625147474	0.328702382285667	0.294359272530975	0.262160617969811	0.358813464793385	0.322799641746812	0.260477252173208	0.260870539332303	0.312792803647735	0.296522933837308	0.340020887336156	0.340763906903616	0.316212395011396	0.319314350417448	0.319243830402278	0.297095585711546	0.262784604230422	0.307540483089267	0.339618472305776	0.352247174553816	0.318831076246153	0.30769970467693	0.338690985769402	0.294162192933017	0.274843309230675	0.335360300042512	0.288416534157254	0.361791596757752	0.365840798778532	0.295649958214891	0.303734232375363	0.347119227413062	0.317537372427605	0.333257490036477	0.320786784484433	0.331393374685763	0.289520738629397	0.346292107800145	0.306810339633101	0.283987033665583	0.37807567260231	0.327150744781246	0.320233429072295	0.351848549084085	0.347534147247227	0.358596495971978	0.339259169758675	0.355810424629728	0.388275933618667	0.35387938261818	0.310288812354762	0.402857279605695	0.325046843390752	0.292039923700945	0.344089521042606	0.320273323403053	0.364255322653477	0.291597773339508	0.34373453723035	0.301714665925396	0.32445009931583	0.277327378904994	0.333399164954883	0.337974743960591	0.29246774160785	0.302335708149424	0.298317756448559	0.312109377393655	0.359236609741003	0.35871264007454	0.337020031247909	0.373536568984059	0.375717654615798	0.326800319886077	0.335667659982075	0.304005803624811	0.311165387230716	0.357270227031856	0.364621047238621	0.302151323855636	0.30977226584062	0.313531273205793	0.291642751124037	0.312129792565268	0.280081024911785	0.359869202271787	0.299756569580544	0.327832699853797	0.323742540900348	0.325275614765132	0.355505009027452	0.277463485552901	0.314242876472956	0.347050406486506	0.268674796291036	0.259005428373614
"X84694"	0.353794227498188	0.365995816454155	0.335353633869913	0.328863634692425	0.316604411099355	0.319879186915269	0.328508196005233	0.348073252766208	0.31962481922161	0	0.365158934344972	0.338608012423494	0.330771801303581	0.296730367900071	0.318009651598691	0.332215909085278	0.308821179697493	0.343189374856929	0.364289345300105	0.361038263962814	0.347424565251834	0.321962363753477	0.312075628209451	0.361109074052562	0.324101561286473	0.377480243284355	0.312028111207899	0.339168831077937	0.272264910760287	0.308177577960185	0.306760262622858	0.325018488076486	0.271753670727906	0.342020808109025	0.319605244532857	0.317187803738943	0.369607275865159	0.348950787076202	0.311648819409767	0.306297477130893	0.325427040110747	0.29529992613687	0.350801347148182	0.345849468329991	0.355535461915634	0.314140140726187	0.334985547426384	0.307874253875012	0.317917975756798	0.325300318720427	0.35818055108485	0.362695410546193	0.349686118567829	0.315929299752005	0.297787584469272	0.313064041015557	0.307473987348585	0.328453092434348	0.30364237803665	0.365819765420195	0.376849551505977	0.321693407973202	0.306434156868322	0.363633191035157	0.327543462139992	0.342196478062162	0.330074337485156	0.334015885304581	0.309846719556545	0.36146815177807	0.33890591331331	0.294226467645086	0.394369610088271	0.334530924673556	0.336589734639544	0.366771870197733	0.364452692599517	0.371026244954434	0.350240611051052	0.362291888343806	0.40622586333851	0.35174287963295	0.308262552946302	0.427854509004701	0.32608908492242	0.30807974045927	0.37116110687454	0.353570851753786	0.351841331113212	0.288443281796729	0.357921485511267	0.30774012423045	0.336920984691549	0.311496024922753	0.360831710103358	0.377923362166913	0.31807267655971	0.317897953712462	0.294233962966983	0.321995711613121	0.370151261011026	0.375921612068673	0.351881666799521	0.377693090292857	0.399484576417652	0.367460786131443	0.347344790626323	0.295931696973221	0.329824785763147	0.375936873532839	0.379653543840741	0.305818890076722	0.308898928830571	0.335168646808576	0.328923607795906	0.32502711783734	0.254638748641152	0.388323302192929	0.325937286295926	0.334196547936462	0.347365996251301	0.345721369195784	0.373993654482646	0.333329309003976	0.33113203130998	0.358741642854963	0.2686798361595	0.291449851313602
