Food	Axis	correlation	pval	qval	Significance
Beans canned drained NS as to type fat added in cooking	Axis.19	0.0204578581382686	0.588153305297621	0.683516944305804	
Beans canned drained NS as to type fat added in cooking	Axis.20	-0.0256652985319997	0.496887968497129	0.600627468124942	
Beans canned drained NS as to type fat added in cooking	Axis.21	-0.0502147153863258	0.183561074503191	0.277863146853059	
Beans canned drained NS as to type fat added in cooking	Axis.22	0.060071673886541	0.111530346498041	0.200336543012022	*
Beans canned drained NS as to type fat added in cooking	Axis.23	-0.0559801154017275	0.138131124028207	0.227025514687944	*
Beans canned drained NS as to type fat added in cooking	Axis.24	-0.0556081448986542	0.140772988167734	0.230251385256404	*
Beans canned drained NS as to type fat added in cooking	Axis.25	0.0468670644563726	0.2145647637203	0.310914404412452	
Beans canned drained NS as to type fat added in cooking	Axis.26	-0.049842749797365	0.186832755857203	0.281601643750613	
Beans canned drained NS as to type fat added in cooking	Axis.27	-0.065093146202438	0.0845910510445883	0.175554365173967	*
Beans canned drained NS as to type fat added in cooking	Axis.28	-0.0561660817869325	0.136824702966454	0.225604565706871	*
Beans canned drained NS as to type fat added in cooking	Axis.29	-0.063419317514384	0.0929167699943541	0.180509975583447	*
Beans canned drained NS as to type fat added in cooking	Axis.30	-0.0537483360803383	0.154566813293527	0.245790228354211	*
Beans canned drained NS as to type fat added in cooking	Axis.31	0.0649071624219241	0.0854853093398742	0.175837280115627	*
Beans canned drained NS as to type fat added in cooking	Axis.32	0.0643492211976668	0.0882138637670632	0.177312704060799	*
Beans canned drained NS as to type fat added in cooking	Axis.33	0.0593277481302004	0.116041052241114	0.204931473669403	*
Beans canned drained NS as to type fat added in cooking	Axis.34	0.0602576516994631	0.110424546657715	0.198836373536917	*
Beans canned drained NS as to type fat added in cooking	Axis.35	0.0645351993767384	0.0872966760947221	0.176677570351486	*
Beans canned drained NS as to type fat added in cooking	Axis.36	-0.0559801013836645	0.138131222865941	0.227025514687944	*
Beans canned drained NS as to type fat added in cooking	Axis.37	0.063047356707848	0.0948532756446842	0.182343328233153	*
Beans canned drained NS as to type fat added in cooking	Axis.38	0.0615595134817041	0.102924007930661	0.190785971440117	*
Beans canned drained NS as to type fat added in cooking	Axis.39	0.0636052990160999	0.0919604561696687	0.180240875049865	*
Beans canned drained NS as to type fat added in cooking	Axis.40	-0.0610015727986412	0.10608747464959	0.194361435952439	*
Beans canned drained NS as to type fat added in cooking	Axis.41	-0.0331045114958485	0.380803850329108	0.490383690403362	
Beans canned drained NS as to type fat added in cooking	Axis.42	0.06379127832092	0.0910120602651658	0.179740669345534	*
Beans canned drained NS as to type fat added in cooking	Axis.43	-0.0643492189750763	0.0882138747743492	0.177312704060799	*
Beans canned drained NS as to type fat added in cooking	Axis.44	-0.063419318062002	0.0929167671668295	0.180509975583447	*
Beans canned drained NS as to type fat added in cooking	Axis.45	0.0645351999339919	0.0872966733580667	0.176677570351486	*
Beans canned drained NS as to type fat added in cooking	Axis.46	-0.0652791215470639	0.0837044002478184	0.175554365173967	*
Beans canned drained NS as to type fat added in cooking	Axis.47	0.0649071601800625	0.0854853201651061	0.175837280115627	*
Beans canned drained NS as to type fat added in cooking	Axis.48	0.0647211797784005	0.0863871720491523	0.17621224173654	*
Beans canned drained NS as to type fat added in cooking	Axis.49	0.0649071607405279	0.0854853174587981	0.175837280115627	*
Beans canned drained NS as to type fat added in cooking	Axis.50	-0.063419317514384	0.0929167699943541	0.180509975583447	*
Beans canned drained NS as to type fat added in cooking	Axis.51	-0.0650931405817246	0.0845910779558771	0.175554365173967	*
Beans canned drained NS as to type fat added in cooking	Axis.52	-0.063977258724188	0.0900715230535329	0.178925320362148	*
Beans canned drained NS as to type fat added in cooking	Axis.53	0.060815591343497	0.107158904163742	0.195836007277685	*
Beans canned drained NS as to type fat added in cooking	Axis.54	0.0610015717451591	0.106087480694548	0.194361435952439	*
Beans canned drained NS as to type fat added in cooking	Axis.55	0.0645351993767384	0.0872966760947221	0.176677570351486	*
Beans canned drained NS as to type fat added in cooking	Axis.56	-0.0639772581717522	0.0900715258356639	0.178925320362148	*
Beans canned drained NS as to type fat added in cooking	Axis.57	0.0576539245152418	0.126712575936892	0.215655997965181	*
Beans canned drained NS as to type fat added in cooking	Axis.58	0.0636052973684281	0.0919604646068846	0.180240875049865	*
Beans canned drained NS as to type fat added in cooking	Axis.59	0.0611875526751681	0.10502454871067	0.193136513965053	*
Beans canned drained NS as to type fat added in cooking	Axis.60	0.0161802952240298	0.668453592722029	0.756688099757352	
Beans canned drained NS as to type fat added in cooking	Axis.61	-0.0604436305401729	0.10932740041861	0.197749356194186	*
Beans canned drained NS as to type fat added in cooking	Axis.62	-0.0550501988919728	0.144808171809398	0.235798164081699	*
Beans canned drained NS as to type fat added in cooking	Axis.63	-0.0228755896019626	0.544829127541927	0.645940504089514	
Beans canned drained NS as to type fat added in cooking	Axis.64	-0.0578399054163443	0.125490478490227	0.214403892867037	*
Beans canned drained NS as to type fat added in cooking	Axis.65	0.0557941204986211	0.139447319064927	0.228591960743101	*
Beans canned drained NS as to type fat added in cooking	Axis.66	0.0546782380886487	0.147547008531458	0.238937257019351	*
Beans canned drained NS as to type fat added in cooking	Axis.67	0.0591417677285384	0.117190781604167	0.206136059581471	*
Beans canned drained NS as to type fat added in cooking	Axis.68	-0.0557941204986211	0.139447319064925	0.228591960743101	*
Beans canned drained NS as to type fat added in cooking	Axis.69	0.0541202968836625	0.151729102830406	0.243031208312656	*
Beans canned drained NS as to type fat added in cooking	Axis.70	0.0526324536703659	0.163321365740439	0.255192887840719	
Beans canned drained NS as to type fat added in cooking	Axis.71	-0.0561660813019452	0.13682470636106	0.225604565706871	*
Beans canned drained NS as to type fat added in cooking	Axis.72	-0.0463091200138555	0.220078364737643	0.316614044309246	
Beans canned drained NS as to type fat added in cooking	Axis.73	0.0515165712603935	0.172443814840092	0.264946788363586	
Beans canned drained NS as to type fat added in cooking	Axis.74	-0.0217597069944622	0.564627634275275	0.662817206893585	
Beans canned drained NS as to type fat added in cooking	Axis.75	-0.0565380421052694	0.134240233084189	0.222747193481153	*
Beans canned drained NS as to type fat added in cooking	Axis.76	0.0574679441135797	0.127943894914732	0.216782726119499	*
White beans dry cooked fat not added in cooking	Axis.1	0.215046258852891	8.4546951542318e-09	1.58588494637676e-07	*
White beans dry cooked fat not added in cooking	Axis.2	0.183074281206494	1.02498783586159e-06	1.21784436622998e-05	*
White beans dry cooked fat not added in cooking	Axis.3	0.223326664707999	2.14341255536888e-09	4.3539919557908e-08	*
White beans dry cooked fat not added in cooking	Axis.4	-0.214673677206066	8.98175411548346e-09	1.67760898902759e-07	*
White beans dry cooked fat not added in cooking	Axis.5	0.0520294650780339	0.168204707274604	0.261072658333258	
White beans dry cooked fat not added in cooking	Axis.6	-0.11814280494758	0.00170176285842679	0.00773337183499514	*
White beans dry cooked fat not added in cooking	Axis.7	0.0920429663734027	0.0146352255636482	0.0473309422483943	*
White beans dry cooked fat not added in cooking	Axis.8	0.0135666824871472	0.719531187327368	0.801945252525673	
White beans dry cooked fat not added in cooking	Axis.9	0.134691970593077	0.000341995081990584	0.00204510052087796	*
White beans dry cooked fat not added in cooking	Axis.10	-0.22435310928615	1.80126239024158e-09	3.83923795274275e-08	*
White beans dry cooked fat not added in cooking	Axis.11	0.196077565086823	1.60115578614795e-07	2.29152425498057e-06	*
White beans dry cooked fat not added in cooking	Axis.12	-0.16530832632609	1.05513839937921e-05	9.68968763429911e-05	*
White beans dry cooked fat not added in cooking	Axis.13	0.0633066032773811	0.0935002106588616	0.18156340466267	*
White beans dry cooked fat not added in cooking	Axis.14	0.0775374392560587	0.0398524008193674	0.0970013157436618	*
White beans dry cooked fat not added in cooking	Axis.15	-0.104978677676843	0.00533350787544078	0.0200085980552706	*
White beans dry cooked fat not added in cooking	Axis.16	-0.0749647157788804	0.0469351669735256	0.110400328718944	*
White beans dry cooked fat not added in cooking	Axis.17	0.0883012428803486	0.0191991577568738	0.0571051871742913	*
White beans dry cooked fat not added in cooking	Axis.18	-0.0743507107647595	0.0487735797772917	0.113693252066791	*
White beans dry cooked fat not added in cooking	Axis.19	-0.0767926739407296	0.0418030691144182	0.100913432999099	*
White beans dry cooked fat not added in cooking	Axis.20	-0.00826211388486785	0.826901820679683	0.889671277899937	
White beans dry cooked fat not added in cooking	Axis.21	-0.0741441989678268	0.0494053044309949	0.114983411790826	*
White beans dry cooked fat not added in cooking	Axis.22	-0.00152264885785997	0.967854020967636	0.988255854627135	
White beans dry cooked fat not added in cooking	Axis.23	0.123355286235206	0.0010478092971293	0.00519543687485485	*
White beans dry cooked fat not added in cooking	Axis.24	-0.0336950914051615	0.372360728178634	0.482896760756522	
White beans dry cooked fat not added in cooking	Axis.25	0.0348717530965396	0.355887235825371	0.466890159380427	
White beans dry cooked fat not added in cooking	Axis.26	-0.114478529498894	0.00236658002449169	0.0103593691638127	*
White beans dry cooked fat not added in cooking	Axis.27	-0.127077680394924	0.00073264906227964	0.00387697126834172	*
White beans dry cooked fat not added in cooking	Axis.28	-0.208898451197074	2.26152566973423e-08	3.83415582776481e-07	*
