"Axis"	"Eigen"
1	0.0293452511599225
2	0.0271303526509731
3	0.0252076221567619
4	0.0245269227882004
5	0.0215020867625455
6	0.0195164498366487
7	0.0187227524395981
8	0.0169052864031392
9	0.016406887529306
10	0.0156375853615583
11	0.0153629702503897
12	0.014896831996531
13	0.0144127923824261
14	0.0140310352625164
15	0.0137978042890912
16	0.0134058247505517
17	0.0133213108719082
18	0.0126690362685788
19	0.0124736503562065
20	0.0119598863826712
21	0.0115437511875394
22	0.0115217120566225
23	0.0112001486215633
24	0.0110730249889953
25	0.010925103014284
26	0.0107615113984525
27	0.0103791524498096
28	0.0102308719235621
29	0.0100289642315806
30	0.00979000558070785
31	0.00971039022911918
32	0.00966334947417863
33	0.00943625902070584
34	0.00922088774842186
35	0.00915978161030745
36	0.00893672715569436
37	0.00889600885526695
38	0.00873583425531849
39	0.00860784478704321
40	0.0084036065836317
41	0.00835240016842326
42	0.00833253149087045
43	0.00828295072226772
44	0.00813670270194164
45	0.00790659339198807
46	0.00783301330339173
47	0.00773130591523232
48	0.00767433565571273
49	0.00751269121487574
50	0.00744044151373379
51	0.00737096330791253
52	0.00726166756837727
53	0.00721433411885794
54	0.00710389512713484
55	0.00702976699663294
56	0.00690297991047909
57	0.00684496830018342
58	0.00673672389016049
59	0.0066805555251141
60	0.00661000462447022
61	0.00656468525124065
62	0.00649391651216663
63	0.00639833819095395
64	0.00636078123953949
65	0.00626356395225177
66	0.00612692366618696
67	0.00606559293516372
68	0.00605121815416661
69	0.00597991688960116
70	0.00582273221074108
71	0.0058041561698896
72	0.00568530555785127
73	0.00567250176721233
74	0.00562859836135275
75	0.00549647248677741
76	0.00543821528572375
77	0.00539371423717929
78	0.0053225147954537
79	0.00529932546642304
80	0.00523276863179579
81	0.00518601578878574
82	0.00514989857679933
83	0.00510876030449774
84	0.0050295170196655
85	0.00497756858631068
86	0.00495446826933654
87	0.00488269932622622
88	0.00483182550391454
89	0.00477581440396803
90	0.00471115879905095
91	0.00463804336463829
92	0.00462234173209832
93	0.00460723479278804
94	0.00448770644485438
95	0.00443292749311768
96	0.00436045100592069
97	0.00430060717907371
98	0.00425437823938756
99	0.00422880823460118
100	0.00418875437294884
101	0.00413004615268858
102	0.00406364412776085
103	0.00400708018694435
104	0.00399686389025718
105	0.00394181642800154
106	0.00385979726835976
107	0.00377030881519088
108	0.00372911173373304
109	0.00368699412384083
110	0.00362607547720945
111	0.00357983161877622
112	0.00350104764812305
113	0.00346168811236035
114	0.00343256766136292
115	0.00336539390946245
116	0.00333709041620648
117	0.00325828046077892
118	0.00320399843364534
119	0.00318714277045639
120	0.00304267974000879
121	0.003015060200431
122	0.00286174977912268
123	0.00281465587146548
124	0.00271543289009928
125	0.00249738273063223
126	0.00246277469705933
127	0.00220516313627763
