Food	Axis	correlation	pval	qval	Significance
Refried beans from restaurant	Axis.5	0.323844501521604	1.25503371267833e-18	9.7055940447124e-17	*
Soft taco with beans	Axis.11	0.323066497327623	1.53192530404152e-18	1.16190642291149e-16	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.25	-0.321696460299046	2.17317579331351e-18	1.58722320904231e-16	*
Refried beans from restaurant	Axis.8	-0.321719183432165	2.16064060022653e-18	1.58722320904231e-16	*
Red beans and rice	Axis.7	-0.320682062507612	2.81210499113344e-18	2.01653492455096e-16	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.59	0.32027167795668	3.12029567210537e-18	2.19757966621135e-16	*
Refried beans from restaurant	Axis.9	-0.319373732938431	3.91539170601427e-18	2.70917629623163e-16	*
Red kidney beans dry cooked fat not added in cooking	Axis.8	-0.319112208124062	4.18238294393306e-18	2.84402040187448e-16	*
Burrito with beans meatless	Axis.11	-0.314496248895984	1.32572548756064e-17	8.86213783549013e-16	*
Red beans and rice	Axis.10	0.313475390184737	1.70641197567596e-17	1.121681472011e-15	*
Baked beans vegetarian	Axis.51	-0.311440061456612	2.81444658507251e-17	1.81970120188951e-15	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.64	-0.310949082101974	3.1736750441612e-17	2.01886683454384e-15	*
Baked beans vegetarian	Axis.20	0.30700316872609	8.26611695334279e-17	5.1748516292038e-15	*
Burrito with beans meatless	Axis.10	-0.305076986408947	1.3121012348971e-16	8.08582386005341e-15	*
Hummus flavored	Axis.27	0.301848384390544	2.82480474502722e-16	1.71400460221344e-14	*
Hummus plain	Axis.27	0.300270614920987	4.0946904854729e-16	2.44688776889471e-14	*
Pork and beans	Axis.19	-0.29852537351775	6.15769328429237e-16	3.62476750944017e-14	*
Hummus flavored	Axis.17	0.298276463246883	6.52517428977291e-16	3.78460108806829e-14	*
Rice with beans	Axis.6	0.297889031939896	7.1404751493122e-16	4.08145420128802e-14	*
Baked beans vegetarian	Axis.52	0.297731604344291	7.40648540461227e-16	4.17302549082725e-14	*
Refried beans from restaurant	Axis.26	0.29717885891225	8.41993858273605e-16	4.67721658736774e-14	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.8	-0.296873454356042	9.03713985797716e-16	4.95034438886971e-14	*
Hummus plain	Axis.29	0.296470947697493	9.9189322737699e-16	5.35894094352719e-14	*
Hummus flavored	Axis.68	-0.294475511976338	1.57027710533242e-15	8.36915257220416e-14	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.3	0.292945869808292	2.22770894925454e-15	1.17147787944799e-13	*
Hummus plain	Axis.17	-0.290912787091256	3.53437939173401e-15	1.83415688434197e-13	*
Hummus plain	Axis.14	0.289933074772883	4.40894029291281e-15	2.25829357340885e-13	*
Baked beans vegetarian	Axis.4	-0.289268793796238	5.11950228124213e-15	2.58863038425884e-13	*
Hummus plain	Axis.36	-0.288582633123533	5.97143673188873e-15	2.94391830882115e-13	*
Burrito with beans meatless	Axis.12	0.288634763271161	5.90209671770627e-15	2.94391830882115e-13	*
Hummus flavored	Axis.36	0.288008210727987	6.79052174261989e-15	3.30639725344356e-13	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.15	-0.287946720233592	6.88448445976134e-15	3.31126911089009e-13	*
Red kidney beans dry cooked fat not added in cooking	Axis.16	0.287629804517917	7.38938189800174e-15	3.51129183201432e-13	*
Hummus flavored	Axis.30	0.286543522472181	9.41170903789738e-15	4.41902148160325e-13	*
Hummus plain	Axis.10	0.285280292694271	1.24528687287048e-14	5.778131090119e-13	*
Hummus plain	Axis.26	-0.282938820156687	2.08467873200898e-14	9.56043362679466e-13	*
Rice with beans	Axis.51	0.282362662813313	2.36471348311891e-14	1.07200344568057e-12	*
Hummus plain	Axis.12	-0.281700900705868	2.73208419779564e-14	1.22447046319387e-12	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.67	0.279908144920411	4.03230169993172e-14	1.77309824805557e-12	*
Beans and tomatoes fat added in cooking	Axis.11	0.279892335522745	4.04611669181037e-14	1.77309824805557e-12	*
Burrito with beans meatless	Axis.9	0.278998315861838	4.90774173825416e-14	2.12704762809609e-12	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.15	0.278448970559612	5.52394824284953e-14	2.36809259454332e-12	*
Red kidney beans dry cooked fat not added in cooking	Axis.9	-0.277953038131363	6.1450353388824e-14	2.60602358887658e-12	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.17	-0.277882735355515	6.23844964910421e-14	2.61749419319862e-12	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.56	-0.277081523943505	7.40658061935852e-14	3.07490041713158e-12	*
Hummus flavored	Axis.20	0.276631578916148	8.15401976660373e-14	3.3499431207797e-12	*
Hummus flavored	Axis.1	-0.276247155467777	8.85084384912592e-14	3.59873485989202e-12	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.23	0.275788700944454	9.75848986445244e-14	3.92729428830617e-12	*
Rice with beans	Axis.29	-0.275512257177667	1.03492698313328e-13	4.12298183987642e-12	*
Red beans and rice	Axis.12	0.274904978796192	1.17729387769617e-13	4.64324705363368e-12	*
Hummus flavored	Axis.47	0.273789176577857	1.49062840757553e-13	5.82083013809694e-12	*
Rice with beans	Axis.52	-0.273452046915563	1.60044862891658e-13	6.1884013651441e-12	*
Rice with beans	Axis.50	-0.272930041513059	1.78632051224877e-13	6.84004669932928e-12	*
Burrito with beans meatless	Axis.13	0.272437862576623	1.98087250784627e-13	7.51207804898625e-12	*
Rice with beans	Axis.49	-0.271510248429583	2.40561893162055e-13	9.03596292029662e-12	*
Hummus plain	Axis.48	-0.271405500704123	2.45885967673236e-13	9.14881374059662e-12	*
Baked beans vegetarian	Axis.41	0.270968060457663	2.69396111513908e-13	9.92989031598928e-12	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.7	0.269714615613994	3.4964629452712e-13	1.276856468162e-11	*
Pork and beans	Axis.38	-0.269502686790551	3.65356326809295e-13	1.32198656232648e-11	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.22	-0.269157858473613	3.92408318590466e-13	1.40696218956436e-11	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.7	-0.269073015016248	3.99359577173792e-13	1.41898574087697e-11	*
Hummus plain	Axis.50	0.268787567851892	4.23643840253756e-13	1.4918315231793e-11	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.8	-0.267383414018551	5.65807383231097e-13	1.97481798182606e-11	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.63	0.26614467540262	7.29325875555107e-13	2.52321162560469e-11	*
Rice brown with beans	Axis.13	-0.266054606147742	7.4287524435062e-13	2.52691714022501e-11	*
Rice brown with beans	Axis.14	-0.26605239520802	7.43210923595591e-13	2.52691714022501e-11	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.29	-0.264589160497528	1.00129149832597e-12	3.37529373452788e-11	*
Pork and beans	Axis.9	-0.263580296636504	1.22842635508485e-12	4.10585893597853e-11	*
Hummus flavored	Axis.53	0.26125258318832	1.96232206428297e-12	6.50369598448071e-11	*
Baked beans vegetarian	Axis.49	0.260493129261295	2.28405639478509e-12	7.50693201752701e-11	*
Soft taco with beans	Axis.8	0.258862048849263	3.15937278679848e-12	1.02979886538291e-10	*
Lentils dry cooked fat not added in cooking	Axis.14	0.257895111369998	3.8252872763503e-12	1.23663385392833e-10	*
Red beans and rice	Axis.6	-0.257413898486274	4.20604604343103e-12	1.34867037360097e-10	*
Baked beans vegetarian	Axis.50	0.257284010426672	4.3150197703973e-12	1.37245467535863e-10	*
Pork and beans	Axis.8	-0.257216196729521	4.37300674868316e-12	1.37977108934451e-10	*
Red kidney beans dry cooked fat not added in cooking	Axis.6	-0.256908152384846	4.64615283928041e-12	1.44608367882137e-10	*
Baked beans vegetarian	Axis.48	-0.256896827144017	4.65650677510937e-12	1.44608367882137e-10	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.16	-0.256746993309457	4.79563319731388e-12	1.47765447892234e-10	*
Rice with beans	Axis.55	-0.256590966502311	4.94483044552773e-12	1.51181482768693e-10	*
Burrito with beans meatless	Axis.14	-0.256162447059523	5.37834041864376e-12	1.63170573931777e-10	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.1	0.256034505727269	5.51482829131432e-12	1.6603421970186e-10	*
Hummus plain	Axis.49	0.254804994320381	7.01163172561857e-12	2.09499057013937e-10	*
Hummus flavored	Axis.4	-0.254743578898809	7.0960044271572e-12	2.10425875644421e-10	*
Refried beans from restaurant	Axis.11	0.252773441940958	1.03974597128835e-11	3.06026724683674e-10	*
Beans and tomatoes fat added in cooking	Axis.10	-0.252414476211037	1.11430761683378e-11	3.25542906725364e-10	*
Pork and beans	Axis.35	-0.251854732635196	1.2411171352028e-11	3.59923969208811e-10	*
Hummus flavored	Axis.25	-0.250952228937674	1.47585510958918e-11	4.24873908921148e-10	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.60	0.250345107137783	1.65762419952035e-11	4.73744191515091e-10	*
Rice with beans	Axis.7	0.24997766114025	1.77807578657016e-11	5.04513014549117e-10	*
Red beans and rice	Axis.11	0.24968903344411	1.87864850066895e-11	5.29242120474167e-10	*
Red kidney beans dry cooked fat not added in cooking	Axis.4	0.249579273860747	1.91833535910128e-11	5.36589691935847e-10	*
Lentils dry cooked fat not added in cooking	Axis.17	-0.248950819153454	2.16184553668886e-11	6.00444985683159e-10	*
Red kidney beans dry cooked fat not added in cooking	Axis.39	-0.248713872010763	2.26128650416278e-11	6.23672305763497e-10	*
Rice with beans	Axis.39	0.248218114667842	2.48401371577505e-11	6.80343756598389e-10	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.26	0.247936631871083	2.6198665493941e-11	7.12603701435195e-10	*
Burrito with beans meatless	Axis.8	0.24739860763962	2.90001992378417e-11	7.83402642424983e-10	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.13	0.24711112949168	3.06149442797618e-11	8.21396872376737e-10	*
Hummus flavored	Axis.38	0.246583436317653	3.38105414224835e-11	9.01005238988344e-10	*
Hummus flavored	Axis.29	0.246410367377066	3.49278650717283e-11	9.24533555992593e-10	*
Soft taco with beans	Axis.20	-0.245924278990486	3.826239787221e-11	1.00604598138664e-09	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.21	0.245665690006797	4.01609548749619e-11	1.04897222534338e-09	*
Hummus flavored	Axis.10	0.244054236814057	5.42409889432858e-11	1.40741092363368e-09	*
Burrito with beans meatless	Axis.26	0.244013274864731	5.46554248729007e-11	1.40889539672366e-09	*
Rice with beans	Axis.56	0.24367448757898	5.82037205468749e-11	1.4906199599797e-09	*
Soft taco with beans	Axis.13	0.242788850556542	6.85753944754886e-11	1.7449119729763e-09	*
Baked beans vegetarian	Axis.66	0.24153643166795	8.63776959437785e-11	2.18380533847604e-09	*
Beans and tomatoes fat added in cooking	Axis.28	0.240742680571605	9.99164677016598e-11	2.51000349436526e-09	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.58	0.239583644285325	1.23472529931187e-10	3.08212441802913e-09	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.40	0.239473973122528	1.25963454713797e-10	3.12452745529066e-09	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.39	0.238309933836196	1.55613899008987e-10	3.83588261057152e-09	*
Baked beans vegetarian	Axis.65	-0.237891093390856	1.67866175346902e-10	4.11219997247319e-09	*
Rice with beans	Axis.42	-0.237615057780297	1.76449969356845e-10	4.29579431569999e-09	*
Hummus flavored	Axis.64	0.237398513891655	1.83481892566012e-10	4.43958640662791e-09	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.34	-0.236594237609363	2.12071789475915e-10	5.10006791276226e-09	*
Hummus flavored	Axis.40	0.236309255536994	2.23209088331451e-10	5.33537360229845e-09	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.20	-0.235369898086182	2.64106807562816e-10	6.27492318691415e-09	*
Red beans and rice	Axis.3	0.234903045707787	2.87063265981552e-10	6.77950611395953e-09	*
Hummus flavored	Axis.18	-0.234740499036254	2.95503640677575e-10	6.9372997549545e-09	*
Beans and tomatoes fat added in cooking	Axis.12	0.234069871795292	3.32956686420869e-10	7.7703027884255e-09	*
Red kidney beans dry cooked fat not added in cooking	Axis.13	0.233988739499344	3.37789969446504e-10	7.79089847659072e-09	*
Pork and beans	Axis.36	0.234010448128818	3.3649006728185e-10	7.79089847659072e-09	*
Beans and tomatoes fat added in cooking	Axis.27	-0.233850278365016	3.46196818909672e-10	7.93837356848689e-09	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.37	-0.233617784656205	3.60773617797138e-10	8.22480432712089e-09	*
Beans and tomatoes fat not added in cooking	Axis.29	-0.233327323446809	3.79826820355337e-10	8.60940792805432e-09	*
Pork and beans	Axis.57	-0.232841121153137	4.13935045379232e-10	9.32891325128967e-09	*
Pork and beans	Axis.31	0.232309035716099	4.54682111104666e-10	1.01890127624818e-08	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.34	0.232006776933256	4.79542101517289e-10	1.06853901038655e-08	*
Rice brown with beans	Axis.12	-0.231345750718266	5.38610510868961e-10	1.19341564880179e-08	*
Lentils dry cooked fat not added in cooking	Axis.15	0.231161986073723	5.5625264703854e-10	1.22562035749721e-08	*
Refried beans from restaurant	Axis.21	-0.230031926413907	6.77778597380589e-10	1.48508821559391e-08	*
Red kidney beans dry cooked fat not added in cooking	Axis.3	0.229622273322995	7.27924019561069e-10	1.58615046030324e-08	*
Burrito with beans meatless	Axis.1	0.229314691084423	7.67930644512946e-10	1.66413102305443e-08	*
Red beans and rice	Axis.62	0.228647436536316	8.62214290391897e-10	1.85823670016702e-08	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.12	0.228526052477943	8.80536997228766e-10	1.88741191145123e-08	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.37	0.228089878754398	9.49556651326412e-10	2.02435212585479e-08	*
Refried beans from restaurant	Axis.19	-0.227895651685651	9.81959003687667e-10	2.08217543577643e-08	*
Red beans and rice	Axis.66	-0.227273152969317	1.09322486076349e-09	2.30571061542846e-08	*
Red kidney beans dry cooked fat not added in cooking	Axis.40	0.227156457115513	1.11540679186217e-09	2.33998105697042e-08	*
Red kidney beans dry cooked fat not added in cooking	Axis.10	0.226922511963672	1.16120241168712e-09	2.42316524428254e-08	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.6	-0.225736511322229	1.4229953499415e-09	2.95383876851014e-08	*
White beans dry cooked fat not added in cooking	Axis.13	0.224354456546041	1.80085027144934e-09	3.68551529537292e-08	*
Baked beans NFS	Axis.19	-0.224345765988544	1.80351027385135e-09	3.68551529537292e-08	*
Refried beans fat added in cooking NS as to type of fat	Axis.20	0.224350975634552	1.8019152491953e-09	3.68551529537292e-08	*
Hummus flavored	Axis.12	-0.224212563275912	1.84476208639673e-09	3.75038230347871e-08	*
White beans dry cooked fat not added in cooking	Axis.12	-0.223378554827047	2.12469361053176e-09	4.29732902560886e-08	*
Beans and tomatoes fat added in cooking	Axis.29	0.222604467493615	2.42118668709964e-09	4.8472894893e-08	*
Soft taco with beans	Axis.5	0.222626406589759	2.41225515821678e-09	4.8472894893e-08	*
Beans and tomatoes fat not added in cooking	Axis.11	0.222560109189785	2.43934349507224e-09	4.85897512351763e-08	*
White beans dry cooked fat not added in cooking	Axis.59	-0.222289168405656	2.55315225635677e-09	5.06011683370408e-08	*
White beans dry cooked fat not added in cooking	Axis.25	-0.222175652818178	2.60235360857871e-09	5.13184131611722e-08	*
Red kidney beans dry cooked fat not added in cooking	Axis.5	0.221784154210878	2.77921219196013e-09	5.45333974382625e-08	*
Hummus plain	Axis.6	0.221615797003734	2.85880916370718e-09	5.58175412953521e-08	*
Baked beans vegetarian	Axis.25	-0.221438301397507	2.94512460410141e-09	5.72195637368274e-08	*
Baked beans NFS	Axis.18	-0.221096520243527	3.11852027996001e-09	6.02913920792269e-08	*
Red kidney beans dry cooked fat not added in cooking	Axis.14	-0.220598492507675	3.38905950005804e-09	6.52021983816045e-08	*
White beans dry cooked fat not added in cooking	Axis.24	0.219789390171888	3.87788573165093e-09	7.42445695418993e-08	*
Rice with beans	Axis.54	-0.219280187772637	4.21993523467943e-09	8.04030172250033e-08	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.53	0.218860462218313	4.52375021816563e-09	8.57772637521405e-08	*
Rice brown with beans	Axis.17	-0.218262745327139	4.99333331126887e-09	9.4228261146624e-08	*
White beans dry cooked fat not added in cooking	Axis.37	0.218165041274803	5.07446285659002e-09	9.44719685247611e-08	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.12	0.218178217330969	5.06344779129612e-09	9.44719685247611e-08	*
Soft taco with beans	Axis.6	-0.2181606873125	5.07810784159467e-09	9.44719685247611e-08	*
Refried beans fat added in cooking NS as to type of fat	Axis.21	0.218113257292024	5.11797963304084e-09	9.47667214681365e-08	*
Red beans and rice	Axis.27	-0.217254570909184	5.89465612754042e-09	1.08637961528128e-07	*
Red beans and rice	Axis.37	0.217160953481883	5.98594702680135e-09	1.09807325924207e-07	*
Hummus flavored	Axis.24	-0.216428838627163	6.74877266732298e-09	1.23227589814453e-07	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.3	-0.21589235361706	7.36682659910924e-09	1.33892922151552e-07	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.60	-0.214983864854807	8.54081676123911e-09	1.5451826287306e-07	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.54	0.214645525483808	9.02284801228097e-09	1.62493664659526e-07	*
White beans dry cooked fat not added in cooking	Axis.43	-0.214164299271024	9.75416963816724e-09	1.74074412004215e-07	*
Pork and beans	Axis.11	0.214174950665011	9.73737741986965e-09	1.74074412004215e-07	*
White beans dry cooked fat not added in cooking	Axis.29	-0.214077351134448	9.892300263702e-09	1.7473724076437e-07	*
White beans dry cooked fat not added in cooking	Axis.34	0.214003738721137	1.00107264525932e-08	1.7473724076437e-07	*
Hummus plain	Axis.28	0.214054183263615	9.92942497309348e-09	1.7473724076437e-07	*
Lentils dry cooked fat not added in cooking	Axis.28	0.214092278822266	9.86845116162632e-09	1.7473724076437e-07	*
Rice with beans	Axis.8	-0.21400243649511	1.00128337760516e-08	1.7473724076437e-07	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.18	-0.213797760984321	1.03494528277492e-08	1.79816043844241e-07	*
Hummus flavored	Axis.66	-0.213441758641703	1.0961274153851e-08	1.89045739971733e-07	*
Lentils dry cooked fat not added in cooking	Axis.13	-0.21343312437002	1.09765401758435e-08	1.89045739971733e-07	*
Beans and tomatoes fat added in cooking	Axis.14	-0.213263658857121	1.1280375048142e-08	1.93433909521182e-07	*
Hummus flavored	Axis.13	-0.213162290025638	1.14660008756582e-08	1.9576583313245e-07	*
White beans dry cooked fat not added in cooking	Axis.14	-0.212822410644665	1.21102519685499e-08	2.05874283465349e-07	*
Beans and tomatoes fat added in cooking	Axis.2	0.212419292772158	1.29199444924172e-08	2.18696399476797e-07	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.68	-0.211854235948998	1.4143800659629e-08	2.38389529066567e-07	*
Red beans and rice	Axis.34	0.211733792515758	1.44188339059422e-08	2.41990982659727e-07	*
White beans dry cooked fat not added in cooking	Axis.10	-0.209940418986723	1.91815861581446e-08	3.20560066981873e-07	*
Beans and tomatoes fat added in cooking	Axis.13	0.209768641682497	1.97106100897189e-08	3.280111653749e-07	*
Baked beans vegetarian	Axis.54	-0.209709498266935	1.98960047744195e-08	3.29705221976094e-07	*
Rice with beans	Axis.21	-0.209197080775922	2.15745768941312e-08	3.5602565385127e-07	*
Beans and tomatoes fat not added in cooking	Axis.37	-0.208845802462017	2.28037028349967e-08	3.7474084992178e-07	*
White beans dry cooked fat not added in cooking	Axis.30	-0.208271751638112	2.49596614752661e-08	4.08468484889833e-07	*
Lentils dry cooked fat not added in cooking	Axis.18	0.207713759010479	2.7243791803754e-08	4.44006259809941e-07	*
Beans and tomatoes fat not added in cooking	Axis.12	0.207630167702078	2.7602948412688e-08	4.48008347899759e-07	*
Beans and tomatoes fat not added in cooking	Axis.34	-0.207385691587125	2.86798673924742e-08	4.63579495884911e-07	*
Rice brown with beans	Axis.21	0.207244980107678	2.93180305640791e-08	4.71960459366236e-07	*
Pork and beans	Axis.47	-0.207175345931626	2.96389034874038e-08	4.75186322578539e-07	*
Lentils dry cooked fat not added in cooking	Axis.19	-0.206910751699283	3.08894383366668e-08	4.93230545748235e-07	*
Refried beans from restaurant	Axis.67	-0.206819752046363	3.13312126962481e-08	4.98267350298397e-07	*
Soft taco with beans	Axis.15	0.206337123825064	3.37783887629583e-08	5.35027973016496e-07	*
Rice with beans	Axis.68	-0.205703084699743	3.72758719476446e-08	5.88064155846042e-07	*
Rice brown with beans	Axis.19	-0.205482212318939	3.85746316224434e-08	6.06128872983733e-07	*
Rice brown with beans	Axis.15	0.205372413553388	3.92364518589493e-08	6.14081611633715e-07	*
Soft taco with beans	Axis.14	-0.205227929053944	4.0124103673249e-08	6.25491956076261e-07	*
White beans dry cooked fat not added in cooking	Axis.35	0.205185507052484	4.03883957646295e-08	6.27133200376767e-07	*
Edamame cooked	Axis.17	0.205104120337289	4.09001643439642e-08	6.30409420508926e-07	*
Edamame cooked	Axis.18	0.205101132689727	4.09190698910459e-08	6.30409420508926e-07	*
Burrito with beans meatless	Axis.32	-0.204706202777857	4.34940019917791e-08	6.67472155080066e-07	*
Red kidney beans dry cooked fat not added in cooking	Axis.37	-0.204557168494458	4.45058762085991e-08	6.80353394444632e-07	*
Hummus plain	Axis.24	0.204378074013591	4.57519934247302e-08	6.96702170143382e-07	*
Pork and beans	Axis.37	-0.203991283753311	4.8559446842187e-08	7.3660945517533e-07	*
Red beans and rice	Axis.33	0.203864330892981	4.95167098682866e-08	7.48252504676331e-07	*
Hummus flavored	Axis.58	0.20377924990808	5.016843412208e-08	7.52335757328835e-07	*
Rice with beans	Axis.22	0.203786823693202	5.01100838182085e-08	7.52335757328835e-07	*
Soft taco with beans	Axis.4	0.20345077797085	5.27632691334285e-08	7.88251263114553e-07	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.9	-0.203187078092237	5.49398994360718e-08	8.17671559908933e-07	*
Refried beans fat added in cooking NS as to type of fat	Axis.7	0.203140673132681	5.53318145180269e-08	8.2040855811691e-07	*
