Food	Axis	correlation	pval	qval	Significance
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.1	0.256096415289433	5.44836535054839e-12	5.85194796910753e-11	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.2	0.110242732147426	0.0034256194162005	0.013702477664802	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.3	0.293020437262989	2.19015919229642e-15	3.17573082882981e-14	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.4	0.387550045359097	1.29888913965048e-26	5.7950438538252e-25	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.5	-0.414456450375111	1.47797078830733e-30	1.07152882152281e-28	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.6	0.343455108118834	6.79128786071333e-21	1.71258563444075e-19	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.7	0.269725689206061	3.48843879195729e-13	4.39846630290268e-12	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.8	-0.296874675783709	9.03458498461473e-16	1.34360494642988e-14	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.9	-0.203196298077585	5.48623519532046e-08	4.21242614337319e-07	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.10	0.110581700859123	0.00332720857615272	0.0134949718473327	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.1	0.0385564943781366	0.307324110615414	0.533676599272276	
Black brown or Bayo beans canned drained fat not added in cooking	Axis.2	0.0903959177689033	0.016511194487659	0.0569219378720154	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.3	0.0242339944014914	0.521201474105365	0.717307783019496	
Black brown or Bayo beans canned drained fat not added in cooking	Axis.4	0.113632160965156	0.00255057153996621	0.0105666535227172	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.5	-0.151646851116011	5.41386924863727e-05	0.000285458560382692	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.6	0.131391372250956	0.000478193324267398	0.00227337809897615	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.7	0.109712000667776	0.00358502355361028	0.0142418743910545	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.8	-0.0885990292625524	0.0187951417080435	0.062650472360145	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.9	-0.0717268106235208	0.0573230113620025	0.167072093416892	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.10	-0.0519461850237815	0.168887663580165	0.357499433855823	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.1	0.0568724038222168	0.131949306400874	0.301301565797271	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.2	-0.0218502752542381	0.563007931960631	0.743837358854592	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.3	-0.00723263555044517	0.848189965333965	0.912808791139636	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.4	0.0142293858896871	0.706450291599021	0.82934784554303	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.5	0.0271243629683475	0.472737772447033	0.672029186321762	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.6	-0.0265900003155376	0.481506862948365	0.679498736034189	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.7	-0.043966053490701	0.244338536074461	0.460992460144647	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.8	0.058313315371916	0.122421014940176	0.290756285771273	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.9	0.0679241716679946	0.0718881790380493	0.200522154847795	*
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.10	-0.0650274162334014	0.0849062309744519	0.228996007406497	*
