Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
PF_EGGS	0.138902890927046	-0.263403068632328	-0.134746013944191	-0.0953492863931668	-0.239641336127208	0.216700244660582	-0.236408802063005	0.0193314161997918	-0.0710451206651315	-0.0427996740623316	0.0885257310021844	0.156429420779917	0.013970381543023	0.120467025944206	0.236700397382302	0.210551207441819	-0.1459726288623	-0.223806862406882	-0.0600526130543683	-0.419553901452832	-0.0226567190329575	-0.311966375140181	0.29836297598928	0.141390741002463	-0.0223124860174897	0.193698753502562	0.22276241797527	-0.0692077555758139	-0.00298710892694429	0.111333773156355	-0.0803929672307772
PF_SOY	0.0395653837956841	0.0492999952815615	0.193186130688574	0.0411083565007972	0.0459132853245371	-0.0445270661032748	-0.26950879481916	-0.439098186176785	0.0511195063485836	-0.142046930662532	0.190301696750147	0.192135539149564	0.0676474429579115	0.399107087341191	0.0391369260023323	0.279095845044029	0.165144532782957	0.105129275242622	-0.111937256012597	0.409352612755035	-0.0205473485571465	0.104244746063121	0.268230692511404	0.0106230278738133	0.210571843782695	0.00998479544982039	0.00353810412507891	0.0321641075268114	0.0136645667066332	0.022962061328346	-0.0165806758787273
PF_NUTSDS	0.13612137400263	0.138458012940241	0.030369515080923	-0.375148125716297	0.222559676702978	-0.0225475809865757	0.186833532709844	-0.184023544125604	-0.0669389360512696	-0.345478348997095	-0.00731513723447761	-0.201838208564903	0.0695655021370647	-0.0390095103849975	-0.242358273791752	-0.162587728050509	-0.0256434817676025	-0.216076360567535	-0.192522058624819	-0.135813502562536	0.0381293837455312	-0.0121708342128836	0.161432663490848	0.171433200890709	0.17273703927342	-0.0302262681328938	-0.21728702508252	-0.340693756995179	0.110570842951002	0.228585147713887	-0.165058968327386
D_TOTAL	0.168832801981373	-0.0712478541879046	0.435691787417757	0.146085461344698	-0.0611912885856417	-0.157366167522559	0.0666808599181957	-0.146965711207273	0.0857339877251955	-0.0115979285753909	-0.0728417741046292	-0.036974816947258	-0.0539961214550165	0.0125710727094176	-0.0325374925795956	-0.158916284204623	-0.0422009534906034	-0.0314274422725398	0.230191846078031	-0.226338390778867	0.0764111582134331	0.153378037740772	0.228962805030689	0.0114172201948015	-0.124349201695019	-0.496090686028366	0.445478198580066	-0.088815662698415	0.0184691591944109	-1.91247576277667e-08	2.13454353468932e-09
D_YOGURT	0.103606476423008	0.19387986776671	0.15936213153814	0.0522866639761639	0.0681353487686431	-0.109761926504391	-0.29323313398889	-0.362533276872559	0.036792840611106	0.0537854227546286	0.226079527186171	0.0745013659261216	0.0615058445480267	-0.0300335830062981	-0.245174538107077	0.011959696617632	-0.458906606869457	0.140857077043565	0.0635001005696415	-0.311979121661699	-0.109550417158393	-0.113042406921074	-0.341561991207572	-0.174857991269287	-0.1515918751389	0.131794665332592	-0.135477293699032	0.000421655849925121	-0.032698184233969	4.71084321692025e-09	1.30629047067249e-08
D_CHEESE	0.126592422356227	-0.182061794112411	0.348730001737732	0.117340393853117	0.0593321017106334	-0.0951518411005769	0.082843817139346	-0.0650402864485834	0.208558064222805	0.0221560665185223	-0.275547262560322	-0.15177354679618	-0.339045578769213	-0.0977803075882996	0.031619967394425	0.00287587900800288	-0.18634645189162	-0.0279040459018006	0.131455591530769	0.117328189924548	-0.0776087489426942	-0.0739698019968362	-0.0112757091472076	0.3912510530292	0.239269656893028	0.459911771641183	-0.0338851870111567	0.128495580315049	-0.0750447061713959	1.75214025278922e-08	-8.1187848021811e-09
OILS	0.327299977812061	-0.10406763902449	-0.0669232646429355	-0.235256467785261	0.0820366708747563	0.0838034289127954	0.000206839242896674	0.0342836783154961	-0.0316383900597791	-0.319762757661855	0.0448665147054099	-0.308600965054158	-0.0285985532207085	0.00561217114838563	-0.169561595860152	0.0378880058459697	-0.0791493368673637	0.00363081582002878	-0.173557342320487	0.199632496986061	-0.0281769737700458	-0.0534457967788991	-0.034162962092873	-0.147091354666401	-0.261388872811306	-0.00888622251323322	0.28999501150258	0.524041926286318	-0.214318665832341	1.39518766728487e-08	-8.50212501278906e-10
SOLID_FATS	0.230766594526807	-0.403676470070244	0.15387151363547	0.0720434123409156	-0.0731012570658092	-0.0114059772882159	0.0794597918067766	-0.0619884372904572	0.0747295225106436	0.0340839607748881	-0.005629256967768	0.163842003167825	-0.0109366592877561	0.0399145830505847	0.0211430145663163	-0.0265781785788177	0.119755116086648	-0.208383122202542	-0.0414555807594153	0.0582745037639201	-0.00812361687019904	-0.0550808805667844	0.0507825275304728	-0.0186873327503371	-0.44342036154245	-0.162186643201616	-0.633781652809977	0.0419065345381654	-0.0868217487287571	-6.02480817976177e-09	-1.26079434990918e-08
ADD_SUGARS	0.0990474950249624	-0.22400295251889	0.0272112209775004	-0.00913364935908578	-0.0834423744671752	-0.232549269134894	0.139812371213714	0.0721845718617782	0.159707383264437	0.305873490572265	0.32482098464193	0.0932451027928977	0.214960328194746	0.206846663380162	-0.175419659374032	-0.482408390106286	0.0967156282303754	0.0736349624552305	-0.324652630231747	-0.0408020954512136	0.196824663434924	-0.0988454387651645	-0.0247024348879815	0.0377072886444125	0.177661449533202	0.190558116965812	0.139096694453557	0.0866616978902864	-0.0228041030098483	1.25633150538942e-08	-7.36636952342671e-09
A_DRINKS	-0.0750889012770628	-0.0548614456442321	-0.243078088494117	0.00493359786611573	-0.124090457266518	0.254031435070377	0.0912920954847246	-0.164195298134982	0.329634186645512	-0.229079465898983	-0.078511381577489	0.15546607783966	-0.151293467640568	-0.0246932485820025	0.0851216204087819	-0.327355641735824	-0.11784499384137	0.521983591918293	-0.153887305318073	-0.0806275349419066	-0.337564485098297	0.0601850834178823	0.146121414274604	0.109242290941497	-0.0318333438150005	-0.124648117142872	-0.0572395526347968	0.0200816666385362	0.00389516610478605	-1.39251534291367e-08	-1.36132030108146e-09
