Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
PHOS	-0.245676600958896	-0.183283559860613	-0.0953147609381137	0.097150405235275	-0.0706696741539547	0.0553986096223784	-0.00881286374943143	0.0495264992986806	-0.124416730404459	0.0925136184854672	-0.0527840171338828	0.0927531732992254	-0.0040567808108873	-0.0934845635501181	0.0122528072488252	0.144811594775105	-0.140575164688987	-0.0529894501675284	0.00148148288162989	0.167534549750259	0.19646944249516	-0.210091502088709	-0.00631501961981335	-0.178757367642255	-0.0342402044365167	0.0199073615318603	0.26020098798932	0.488515881982054	-0.292264579300133	-0.0900006377223853	-0.0770870963966544	-0.0593791088314592	-0.295019050922791	0.0745197500372858	0.130957615131211	0.291342694872066	0.176979549575645	0.095805656611585	0.0151298605886063
TFAT	-0.269404674933605	-0.111767239997511	0.0556153833242055	-0.06577046836793	-0.109268751083097	-0.220344066564286	0.0919801572240587	-0.122033160442295	0.0676205710377605	0.0150290321727388	0.122575941030603	-0.147781433243285	-0.0301811597677647	0.00282991710398494	-0.0817603745962036	-0.00359659948376869	-0.014492136971962	0.05927094621425	0.0494070873584011	0.00162841392543925	0.0886029943318679	0.0834496790430434	0.0217344985973714	0.0623214241767952	0.117227250315778	-0.0210398975640256	-0.0799665553736771	-0.110486751093369	-0.132396941468486	-0.000494202928719024	-0.00761037702055445	0.0388295727154093	-0.152749172499644	-0.103170643159678	-0.0887326155277041	-0.106474410758985	0.472477327991104	-0.63466148758127	0.133983388093299
CARB	-0.17137414951078	0.0855376839999524	0.259547852726635	-0.194281905566949	0.0968405590426491	0.00691556696587908	0.0425019638651288	-0.226250995537888	-0.0121511629222774	-0.143973634634428	-0.0355217832339233	-0.0355173227925802	0.0970178327612169	-0.182462802992521	0.260102121461548	0.293154580481982	-0.0997971480876443	0.157391322552306	0.0675552366907528	0.0848636726087733	-0.206023818157628	-0.103328618206847	0.0527217482104067	-0.16145555253844	0.160487179260005	0.0211342603596839	-0.222091972123013	0.328316589413108	-0.0231660533444607	0.127271501629411	0.290719804157672	0.300662536039434	0.0407901494337751	-0.123697367591017	-0.0704372638749185	-0.0868882870400199	-0.199523758506781	-0.0479683725936854	-0.0325704415425824
MOIS	-0.150792727559661	0.14790430502367	-0.000507788087839064	-0.217530336149958	-0.107682596985206	0.259016964648316	0.0456759889511826	0.283436939065288	-0.0528430061003355	-0.228322819477503	0.0488447870599872	-0.204154321621735	0.117294660813833	0.0752843383596225	0.223788662632672	0.0085032940086805	0.452543240989209	0.221944308852762	0.233049237167157	0.0669445385586502	0.0502564712276584	0.201879172687584	-0.018527804683899	0.0159622324818655	0.194781814207667	0.0773584486588234	0.241979842817442	-0.0512368954139531	-0.107354093759802	-0.0950317277203439	-0.0758985981647531	-0.0469037655791714	-0.205527701297561	0.10299890117652	-0.158085848027167	-0.0470432152226471	-0.0468515270284999	0.0760983981800031	-0.001435680806918
ALC	-0.121887534914668	-0.159855202942701	0.259218403170566	-0.152592867007139	0.0253924544164382	0.0843595819749183	-0.0706511156696882	0.0467861321926897	-0.0859217754245581	0.0269428754710287	-0.0876168910423345	-0.253965451045781	-0.119155955526279	-0.0223758994991804	0.399168819533357	-0.350588704771238	-0.053945856580052	-0.380824267258052	0.0327886107103831	0.105299646340946	0.232893846245715	0.081585579070416	0.0325240725805516	-0.0257955534468225	-0.292725479323918	-0.230078603786686	0.031761523127663	-0.0492095279769897	-0.11474223815057	-0.0884561490090094	0.0179839402550067	0.0639499231447237	0.153755833450588	-0.166539594673585	0.058743036268568	0.0172748275306229	-0.154216792614543	-0.0874227306348608	-0.0144945244367544
CAFF	-0.148556693104762	-0.0675796335782922	0.257279000166648	-0.232677258453373	0.0134619496966062	0.0378341451989851	-0.0606687432920809	0.287881367548397	0.0894813946543671	-0.075624523618971	0.0281957422077802	-0.253076799339785	0.0686671820166694	-0.182097803284081	-0.106772943569461	-0.0248124739489523	0.0153311141971681	0.173223594342528	-0.407681840672958	-0.13107484619316	-0.172020693864746	-0.22595698688348	-0.20374467921206	0.0739964407003302	-0.139000044867175	0.184079141021715	0.142851988459371	0.0851391925227334	0.161674910396192	0.0208870738759201	0.0918195389086987	-0.294192411744287	0.206695932722878	-0.0738886527859672	0.131208260618708	0.081747763882649	0.139116939149626	-0.0236942131881154	0.0270142284885829
THEO	-0.167729208448253	-0.109421579988535	0.208274026837486	-0.130394044749997	0.0572485547483995	-0.0868339561482672	0.153679550520718	-0.307095360249386	0.0657651200640209	-0.0338670799470804	-0.0248922848624722	0.395293989071181	-0.104568359879549	-0.195707987809239	0.0909205057204945	0.146346200908166	-0.113074500896836	0.150050678544364	0.0233972017996373	-0.0611938307697216	-0.077642759577312	0.169277887190905	-0.255343657256366	0.156134573701025	-0.0472967254247374	-0.127157500536126	0.432194665912263	-0.214052372559427	-0.0534947834210491	-0.160104315763571	-0.217408333820073	-0.0477900727649535	0.0600128626404723	0.0659157804441948	0.06575156635961	-0.0940478792742157	-0.116227054761139	0.042677246324393	-0.0118323608039409
FF	-0.155235057886494	0.262007181503982	-0.0888446823907927	0.10282408843257	-0.0790156923721406	0.10337386945656	0.0097037666337321	-0.184847234297877	0.0712788101479809	0.0853804519791105	-0.0619459121520975	0.0602602551280973	-0.060288796888636	0.121362534979801	-0.00606999756824102	-0.21198296106869	0.261916867023473	0.00300690018572614	-0.0552371486069816	-0.129102060370326	-0.0382768995764251	-0.0145754096023283	-0.558817076315305	-0.13425782458107	-0.0178672156820079	-0.122827289128068	-0.11925085072947	0.221411047648304	0.226344229651801	-0.119439794575002	-0.156030369206214	0.146234826531522	-0.112963550713668	-0.34385522879327	0.0190507089485904	0.10408714873766	-0.00243728695194843	-0.0444539374865709	-0.00767453556699028
CALC	-0.203566402509586	-0.0738822255308567	0.191958404154411	0.188618046908614	-0.127383033364166	0.00689685487487346	-0.0318996541000618	0.0704351477891147	0.0250676549829664	-0.0461409631287761	-0.256935862450331	0.207448226209618	0.242638263060579	0.30996760798703	0.0437132751794807	0.137906044567681	0.105555576292792	-0.0871692083916593	-0.329051636905095	-0.252236699923438	-0.0165821658583887	0.0865398952108876	0.308279766396424	0.10008009573843	0.0815947518687625	-0.331319355815003	0.0231883719436932	0.0787424903567562	0.149155378016547	-0.222658121880005	0.169572848274961	-0.072273174217194	-0.053711967019372	0.0340593843118618	-0.16310955556118	0.0501977573003629	-0.0409152386312526	-0.0588616452681924	6.57138693902683e-05
IRON	-0.189753670050447	0.123443105298638	0.0646557288492725	0.0937111019356349	0.271668732076673	0.285109058066834	-0.144903498545535	-0.180453982750494	0.0857631406928797	-0.120594631941692	-0.10665334625927	-0.161699619167707	-0.0465471233273385	-0.0538218594780956	-0.00320508991012601	0.171582680720498	-0.096282912887225	0.0472688738259808	0.148460885331925	0.0783683529028231	-0.0629632014915499	0.00412650741388354	0.0925829402499367	0.026374893127782	-0.327149328400816	0.0513561482621043	-0.239320205843768	-0.25666555434376	0.251939213728476	-0.284279956033669	0.00585828829943437	-0.0468771492875737	-0.292129081220891	0.196963593416976	0.144999826451336	0.167225625633097	0.163609684065599	0.0322937833833069	-0.00113014277692105
