Food	Axis	correlation	pval	qval	Significance
Cashews lightly salted	Axis.1	0.0812147341144974	0.212862287305248	0.766426680211524	
Cashews lightly salted	Axis.3	0.0786938675000122	0.227453674294972	0.766426680211524	
Cashews lightly salted	Axis.5	0.0854836809020927	0.189706284664361	0.766426680211524	
Cashews lightly salted	Axis.6	-0.0945243511981778	0.14685217664683	0.766426680211524	
Cashews lightly salted	Axis.9	-0.0825950424269532	0.205163276506931	0.766426680211524	
Cashews unsalted	Axis.2	0.112272178284768	0.0845766749451445	0.766426680211524	
Chestnuts	Axis.4	-0.102757586904703	0.114623427800764	0.766426680211524	
Chestnuts	Axis.6	0.103709046042709	0.111286752205258	0.766426680211524	
Chestnuts	Axis.9	-0.0751652719025142	0.249046678385109	0.766426680211524	
Chestnuts	Axis.10	0.0846798632825792	0.193919217473956	0.766426680211524	
Coconut fresh	Axis.3	0.0989517503526769	0.128757689409435	0.766426680211524	
Mixed nuts with peanuts salted	Axis.6	0.106816339882654	0.100918087442284	0.766426680211524	
Mixed nuts with peanuts lightly salted	Axis.1	0.142892076480802	0.0278449573809471	0.766426680211524	
Mixed nuts with peanuts lightly salted	Axis.3	0.111252704101358	0.0874569803559733	0.766426680211524	
Mixed nuts with peanuts lightly salted	Axis.4	0.0978880420407006	0.132939470630325	0.766426680211524	
Mixed nuts with peanuts lightly salted	Axis.5	-0.10028332630104	0.123666847129099	0.766426680211524	
Mixed nuts with peanuts lightly salted	Axis.8	-0.0850866415994581	0.191778777866135	0.766426680211524	
Mixed nuts with peanuts unsalted	Axis.1	0.0941944546626443	0.148274136956232	0.766426680211524	
Mixed nuts with peanuts unsalted	Axis.3	0.0799225675925467	0.220255509706998	0.766426680211524	
Mixed nuts with peanuts unsalted	Axis.4	0.0903886181106183	0.165442141088145	0.766426680211524	
Mixed nuts with peanuts unsalted	Axis.8	-0.0827769450065662	0.204163865320983	0.766426680211524	
Mixed nuts without peanuts salted	Axis.1	0.109417800870748	0.0928388254866606	0.766426680211524	
Mixed nuts without peanuts salted	Axis.2	0.0922915363866313	0.156681038173351	0.766426680211524	
Mixed nuts without peanuts salted	Axis.3	-0.0808740267305532	0.214794157493926	0.766426680211524	
Mixed nuts without peanuts unsalted	Axis.4	0.0773503370073668	0.235513489437288	0.766426680211524	
Mixed nuts without peanuts unsalted	Axis.6	-0.0822221210450551	0.207223223358986	0.766426680211524	
Mixed nuts without peanuts unsalted	Axis.10	-0.094328259974829	0.147696138421929	0.766426680211524	
Peanuts NFS	Axis.1	0.0818254858685597	0.209430480572361	0.766426680211524	
Peanuts NFS	Axis.8	-0.0780196493165337	0.231473540171001	0.766426680211524	
Peanuts NFS	Axis.9	-0.0922915363866313	0.15668103817335	0.766426680211524	
Peanuts boiled	Axis.3	0.0913400772486248	0.161016867546668	0.766426680211524	
Peanuts boiled	Axis.4	-0.0751652719025142	0.249046678385109	0.766426680211524	
Peanuts roasted salted	Axis.1	0.113471028491679	0.0812876763053207	0.766426680211524	
Peanuts roasted unsalted	Axis.4	0.0808740267305532	0.214794157493927	0.766426680211524	
Peanuts roasted unsalted	Axis.7	0.101806127766696	0.118037814914839	0.766426680211524	
Peanuts roasted unsalted	Axis.8	0.0894371589726118	0.169957727472791	0.766426680211524	
Peanuts roasted unsalted	Axis.9	-0.0780196493165337	0.231473540171001	0.766426680211524	
Peanuts roasted unsalted	Axis.10	0.103709046042709	0.111286752205258	0.766426680211524	
Peanuts dry roasted salted	Axis.1	0.103792913057968	0.110996330247737	0.766426680211524	
Peanuts dry roasted salted	Axis.7	-0.104741703010385	0.107752033733566	0.766426680211524	
Peanuts dry roasted salted	Axis.9	0.0922263668441567	0.156975182592434	0.766426680211524	
Peanuts dry roasted salted	Axis.10	0.109246644616515	0.0933540166827485	0.766426680211524	
Peanuts dry roasted lightly salted	Axis.6	-0.0980002912146704	0.132493312990418	0.766426680211524	
Peanuts dry roasted lightly salted	Axis.7	0.10085466862869	0.12153096304836	0.766426680211524	
Peanuts dry roasted unsalted	Axis.2	0.119845858330531	0.0654908225269642	0.766426680211524	
Peanuts dry roasted unsalted	Axis.4	0.136170780276897	0.0361703527333579	0.766426680211524	
Peanuts dry roasted unsalted	Axis.6	0.0798737002906027	0.220538654873657	0.766426680211524	
Peanuts dry roasted unsalted	Axis.7	-0.0877772367031904	0.17805439202545	0.766426680211524	
Pecans NFS	Axis.4	0.107230219607154	0.0995967153168534	0.766426680211524	
Pecans NFS	Axis.9	-0.0904290927169366	0.165252058975374	0.766426680211524	
Pecans NFS	Axis.10	0.116765840558053	0.0727771622984993	0.766426680211524	
Pecans unsalted	Axis.2	-0.0940629071892119	0.148844054250368	0.766426680211524	
Pecans unsalted	Axis.4	0.110819702835327	0.0887038868514972	0.766426680211524	
Pecans unsalted	Axis.9	-0.148844291483045	0.0219000818371729	0.766426680211524	
Pistachio nuts salted	Axis.2	-0.0842901100164475	0.195986369340715	0.766426680211524	
Pistachio nuts salted	Axis.3	0.116111546757723	0.074406932967268	0.766426680211524	
Pistachio nuts salted	Axis.4	-0.108385190402519	0.0959817449228347	0.766426680211524	
Pistachio nuts salted	Axis.5	0.103281698759944	0.112775872014935	0.766426680211524	
Pistachio nuts salted	Axis.6	-0.130227224310933	0.045203098969687	0.766426680211524	
Pistachio nuts salted	Axis.10	0.111258393612665	0.0874406903830577	0.766426680211524	
Walnuts NFS	Axis.2	0.0770681901785272	0.237231288616912	0.766426680211524	
Walnuts NFS	Axis.7	-0.0856313224205857	0.188939812565252	0.766426680211524	
Walnuts	Axis.1	0.105568320881147	0.104986724129121	0.766426680211524	
Walnuts	Axis.5	0.142015386783311	0.0288280073677374	0.766426680211524	
Walnuts	Axis.6	-0.111866182074733	0.0857144575638915	0.766426680211524	
Peanut butter	Axis.2	0.145254893737455	0.0253373043153561	0.766426680211524	
Peanut butter	Axis.3	0.0936126688202383	0.150807250724974	0.766426680211524	
Peanut butter	Axis.6	-0.151187611845219	0.0198803140177229	0.766426680211524	
Peanut butter	Axis.9	0.106274983864004	0.102667351084595	0.766426680211524	
Peanut butter lower sodium	Axis.3	0.0913400772486248	0.161016867546668	0.766426680211524	
Peanut butter lower sodium	Axis.4	-0.0751652719025142	0.249046678385109	0.766426680211524	
Peanut butter reduced fat	Axis.2	0.106587304829438	0.101655258576105	0.766426680211524	
Peanut butter reduced fat	Axis.9	0.114581068216081	0.0783350389734935	0.766426680211524	
Peanut sauce	Axis.2	-0.0837284041445727	0.198993668358453	0.766426680211524	
Peanut sauce	Axis.5	0.101806127766696	0.118037814914839	0.766426680211524	
Peanut sauce	Axis.6	0.0827769450065662	0.204163865320983	0.766426680211524	
Peanut butter sandwich with regular peanut butter on white bread	Axis.1	-0.0980002912146704	0.132493312990418	0.766426680211524	
Peanut butter sandwich with regular peanut butter on white bread	Axis.2	0.0951459138006508	0.144201230357473	0.766426680211524	
Peanut butter sandwich with regular peanut butter on white bread	Axis.3	-0.0865827815585923	0.184054726583122	0.766426680211524	
Peanut butter sandwich with regular peanut butter on white bread	Axis.6	0.106563423456729	0.101732367664637	0.766426680211524	
Peanut butter sandwich with regular peanut butter on white bread	Axis.8	0.0932429955246378	0.152433764046675	0.766426680211524	
Peanut butter sandwich with regular peanut butter on wheat bread	Axis.1	-0.0862992822463834	0.185500479216142	0.766426680211524	
Peanut butter sandwich with regular peanut butter on wheat bread	Axis.2	0.147652678218422	0.0229935538545683	0.766426680211524	
Peanut butter sandwich with regular peanut butter on wheat bread	Axis.6	0.0822540033910842	0.207046530563722	0.766426680211524	
Peanut butter sandwich with regular peanut butter on whole wheat bread	Axis.1	0.152715183434634	0.0186524389879811	0.766426680211524	
Peanut butter sandwich with regular peanut butter on whole wheat bread	Axis.2	0.110733579562802	0.088953583699386	0.766426680211524	
Peanut butter sandwich with regular peanut butter on whole wheat bread	Axis.9	0.10147649159439	0.119239057958611	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on white bread	Axis.1	-0.125713203028929	0.0532642459448697	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on white bread	Axis.8	0.109962438232982	0.0912145077524754	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on white bread	Axis.9	0.151764487216248	0.0194086144180855	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on white bread	Axis.10	-0.102886007672485	0.114168555222503	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on wheat bread	Axis.2	0.0762819428968561	0.242064559528207	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on wheat bread	Axis.5	0.0794894528844025	0.222774088155479	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on wheat bread	Axis.6	-0.0825456652310268	0.205435174015966	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on wheat bread	Axis.7	0.0842704583375375	0.196091020077307	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on whole wheat bread	Axis.3	0.109417800870748	0.0928388254866606	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on whole wheat bread	Axis.4	0.101806127766696	0.118037814914839	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on whole wheat bread	Axis.5	0.0742138127645076	0.255105186992388	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on whole wheat bread	Axis.8	0.0770681901785272	0.237231288616912	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on whole wheat bread	Axis.9	-0.0932429955246378	0.152433764046675	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter regular jelly on whole wheat bread	Axis.10	0.0837284041445727	0.198993668358453	0.766426680211524	
Peanut butter and jelly sandwich with reduced fat peanut butter regular jelly on wheat bread	Axis.1	0.0951459138006508	0.144201230357473	0.766426680211524	
Peanut butter and jelly sandwich with reduced fat peanut butter regular jelly on wheat bread	Axis.2	0.0837284041445727	0.198993668358453	0.766426680211524	
Peanut butter and jelly sandwich with reduced fat peanut butter regular jelly on wheat bread	Axis.4	0.0846798632825792	0.193919217473956	0.766426680211524	
Peanut butter and jelly sandwich with reduced fat peanut butter regular jelly on whole wheat bread	Axis.1	0.0951459138006508	0.144201230357473	0.766426680211524	
Peanut butter and jelly sandwich with reduced fat peanut butter regular jelly on whole wheat bread	Axis.2	0.0837284041445727	0.198993668358453	0.766426680211524	
Peanut butter and jelly sandwich with reduced fat peanut butter regular jelly on whole wheat bread	Axis.4	0.0846798632825792	0.193919217473956	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter reduced sugar jelly on whole wheat bread	Axis.3	0.109417800870748	0.0928388254866606	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter reduced sugar jelly on whole wheat bread	Axis.4	0.101806127766696	0.118037814914839	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter reduced sugar jelly on whole wheat bread	Axis.5	0.0742138127645076	0.255105186992388	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter reduced sugar jelly on whole wheat bread	Axis.8	0.0770681901785272	0.237231288616912	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter reduced sugar jelly on whole wheat bread	Axis.9	-0.0932429955246378	0.152433764046675	0.766426680211524	
Peanut butter and jelly sandwich with regular peanut butter reduced sugar jelly on whole wheat bread	Axis.10	0.0837284041445727	0.198993668358453	0.766426680211524	
Trail mix NFS	Axis.1	0.0799225675925467	0.220255509706998	0.766426680211524	
Trail mix NFS	Axis.4	0.111320719146761	0.0872624017229708	0.766426680211524	
Trail mix NFS	Axis.9	-0.106563423456729	0.101732367664636	0.766426680211524	
Trail mix NFS	Axis.10	-0.0999032094906834	0.125103911686651	0.766426680211524	
Trail mix with nuts and fruit	Axis.1	0.0742138127645076	0.255105186992388	0.766426680211524	
Trail mix with nuts and fruit	Axis.2	0.103709046042709	0.111286752205258	0.766426680211524	
Trail mix with chocolate	Axis.4	0.0993932394616946	0.127052173882034	0.766426680211524	
Trail mix with chocolate	Axis.7	0.0957504577994957	0.141657987332255	0.766426680211524	
Trail mix with chocolate	Axis.10	0.104176572570844	0.109675334590635	0.766426680211524	
Pumpkin seeds salted	Axis.3	0.0865827815585923	0.184054726583122	0.766426680211524	
Pumpkin seeds salted	Axis.6	-0.107514882594735	0.098695873338323	0.766426680211524	
Pumpkin seeds salted	Axis.7	0.0827769450065662	0.204163865320983	0.766426680211524	
Pumpkin seeds salted	Axis.8	-0.0894371589726118	0.16995772747279	0.766426680211524	
Pumpkin seeds unsalted	Axis.5	0.0932429955246378	0.152433764046675	0.766426680211524	
Pumpkin seeds unsalted	Axis.8	0.0837284041445727	0.198993668358453	0.766426680211524	
Pumpkin seeds unsalted	Axis.10	0.0970488320766638	0.136311786487261	0.766426680211524	
Sunflower seeds plain unsalted	Axis.4	0.0951459138006508	0.144201230357473	0.766426680211524	
Sunflower seeds plain unsalted	Axis.5	-0.110369260008755	0.0900160846970058	0.766426680211524	
Sunflower seeds plain unsalted	Axis.8	0.0865827815585923	0.184054726583122	0.766426680211524	
Sunflower seeds plain unsalted	Axis.10	-0.0742138127645076	0.255105186992389	0.766426680211524	
Sesame seeds	Axis.1	0.0970488320766638	0.136311786487261	0.766426680211524	
Sesame seeds	Axis.5	0.112272178284768	0.0845766749451445	0.766426680211524	
Sesame seeds	Axis.6	-0.0875342406965988	0.179263206481129	0.766426680211524	
Sesame seeds	Axis.9	0.107514882594735	0.0986958733383226	0.766426680211524	
Sesame seeds	Axis.10	0.0770681901785272	0.237231288616912	0.766426680211524	
Flax seeds	Axis.8	-0.0883531669864172	0.175213448211441	0.766426680211524	
Chia seeds	Axis.1	0.101806127766696	0.118037814914839	0.766426680211524	
Chia seeds	Axis.4	0.107514882594735	0.0986958733383226	0.766426680211524	
Chia seeds	Axis.8	-0.0913400772486248	0.161016867546668	0.766426680211524	
Chia seeds	Axis.9	-0.0818254858685597	0.209430480572362	0.766426680211524	
Chia seeds	Axis.10	-0.0980002912146704	0.132493312990418	0.766426680211524	
Bread white	Axis.5	0.138579170721303	0.032972405907943	0.766426680211524	
Bread white	Axis.8	-0.112428876202433	0.0841407978313569	0.766426680211524	
Bread white toasted	Axis.3	-0.130818345823877	0.0442274020220587	0.766426680211524	
Bread white toasted	Axis.8	0.116361745333041	0.0737802522681126	0.766426680211524	
Bread white toasted	Axis.10	-0.150543293052233	0.0204188870267009	0.766426680211524	
Bread white made from home recipe or purchased at a bakery	Axis.5	0.0761264032536029	0.243028801233351	0.766426680211524	
Bread white made from home recipe or purchased at a bakery	Axis.8	0.135495422143205	0.0371129320526299	0.766426680211524	
Bread white made from home recipe or purchased at a bakery	Axis.9	0.124962209114405	0.0547147418021746	0.766426680211524	
Bread white made from home recipe or purchased at a bakery toasted	Axis.2	0.0799225675925467	0.220255509706998	0.766426680211524	
Bread white made from home recipe or purchased at a bakery toasted	Axis.3	-0.0989517503526769	0.128757689409435	0.766426680211524	
Bread white made from home recipe or purchased at a bakery toasted	Axis.7	0.0922915363866313	0.156681038173351	0.766426680211524	
Bread white made from home recipe or purchased at a bakery toasted	Axis.9	-0.0941944546626443	0.148274136956232	0.766426680211524	
Bread Cuban	Axis.2	-0.107514882594735	0.098695873338323	0.766426680211524	
Bread Cuban	Axis.3	0.0761167310405207	0.24308885095363	0.766426680211524	
Bread Cuban	Axis.5	0.0846798632825792	0.193919217473956	0.766426680211524	
Bread Cuban	Axis.7	0.0751652719025142	0.249046678385109	0.766426680211524	
Bread French or Vienna	Axis.2	0.134079154191014	0.0391571976488944	0.766426680211524	
Bread French or Vienna	Axis.4	-0.089766527927279	0.168384281905305	0.766426680211524	
Bread French or Vienna	Axis.6	0.0841611927270518	0.196673632316493	0.766426680211524	
Bread French or Vienna	Axis.9	-0.11451679936989	0.0785035911110525	0.766426680211524	
Bread French or Vienna toasted	Axis.3	-0.106563423456729	0.101732367664636	0.766426680211524	
Bread French or Vienna toasted	Axis.6	0.10085466862869	0.12153096304836	0.766426680211524	
Bread French or Vienna toasted	Axis.8	0.0941944546626443	0.148274136956232	0.766426680211524	
Bread Italian Grecian Armenian	Axis.4	-0.0925248826646204	0.155631228721931	0.766426680211524	
Garlic bread from fast food restaurant	Axis.1	0.0783023483171683	0.229781952623538	0.766426680211524	
Garlic bread from fast food restaurant	Axis.3	-0.0918632722558075	0.158621638512852	0.766426680211524	
Garlic bread from fast food restaurant	Axis.10	-0.114278599672405	0.0791308553561551	0.766426680211524	
Garlic bread from frozen	Axis.1	-0.0757842906121553	0.24515910150649	0.766426680211524	
Garlic bread from frozen	Axis.7	-0.118603552710284	0.0683543862928762	0.766426680211524	
Garlic bread from frozen	Axis.9	-0.0949181171383323	0.14516851282529	0.766426680211524	
Garlic bread from frozen	Axis.10	0.10382220233413	0.110895044990194	0.766426680211524	
Bread reduced calorie and or high fiber white or NFS with fruit and or nuts	Axis.2	0.0770681901785272	0.237231288616912	0.766426680211524	
Bread reduced calorie and or high fiber white or NFS with fruit and or nuts	Axis.7	-0.0856313224205857	0.188939812565252	0.766426680211524	
Bread potato	Axis.7	-0.0751652719025142	0.249046678385109	0.766426680211524	
Bread potato	Axis.8	-0.0742138127645076	0.255105186992389	0.766426680211524	
Bread potato	Axis.9	0.0865827815585923	0.184054726583122	0.766426680211524	
Bread potato	Axis.10	0.0780196493165337	0.231473540171001	0.766426680211524	
Bread raisin	Axis.1	-0.0806545122911346	0.216045475353703	0.766426680211524	
Bread raisin	Axis.4	0.075152754857054	0.249125727467025	0.766426680211524	
Bread raisin	Axis.10	0.124145136723516	0.0563298873608876	0.766426680211524	
Bread raisin toasted	Axis.3	-0.0796133317219136	0.22205164590906	0.766426680211524	
Bread raisin toasted	Axis.8	0.0887393078586926	0.173327604429425	0.766426680211524	
Bread sour dough	Axis.4	0.0980002912146704	0.132493312990418	0.766426680211524	
Roll white soft	Axis.2	-0.0941392063251881	0.148513293229619	0.766426680211524	
Roll white soft	Axis.5	0.104566879482489	0.108344152633655	0.766426680211524	
Roll white hard	Axis.4	0.159212023885476	0.0141374894067579	0.766426680211524	
Roll white hard	Axis.9	-0.0904319950066666	0.16523843514276	0.766426680211524	
Roll white hot dog bun	Axis.4	0.0808740267305532	0.214794157493927	0.766426680211524	
Roll white hot dog bun	Axis.7	0.101806127766696	0.118037814914839	0.766426680211524	
Roll white hot dog bun	Axis.8	0.0894371589726118	0.169957727472791	0.766426680211524	
Roll white hot dog bun	Axis.9	-0.0780196493165337	0.231473540171001	0.766426680211524	
Roll white hot dog bun	Axis.10	0.103709046042709	0.111286752205258	0.766426680211524	
Roll white hamburger bun	Axis.2	-0.118867819442024	0.0677368273915915	0.766426680211524	
Roll white hamburger bun	Axis.6	0.114680779927977	0.0780741134138703	0.766426680211524	
Roll white hoagie submarine	Axis.1	0.1191602314511	0.0670588189275082	0.766426680211524	
Roll white hoagie submarine	Axis.3	0.126883579785894	0.0510674608410166	0.766426680211524	
Roll white hoagie submarine	Axis.5	-0.13184858942969	0.0425691150107035	0.766426680211524	
Roll white hoagie submarine	Axis.6	0.116953560498302	0.0723149703075961	0.766426680211524	
Roll white hoagie submarine	Axis.7	-0.108678544425309	0.0950803890156613	0.766426680211524	
Roll Mexican bolillo	Axis.4	-0.159501259363785	0.0139609566641352	0.766426680211524	
Roll Mexican bolillo	Axis.9	-0.106977385720334	0.100402284821507	0.766426680211524	
Roll sweet no frosting	Axis.4	0.0980002912146704	0.132493312990418	0.766426680211524	
Roll sweet cinnamon bun no frosting	Axis.4	-0.0742138127645076	0.255105186992389	0.766426680211524	
Pan Dulce with fruit no frosting	Axis.3	-0.0999032094906834	0.125103911686651	0.766426680211524	
Pan Dulce with fruit no frosting	Axis.5	-0.105611964318722	0.104842292751034	0.766426680211524	
Pan Dulce with fruit no frosting	Axis.8	0.0856313224205857	0.188939812565251	0.766426680211524	
Pan Dulce with fruit no frosting	Axis.9	0.0922915363866313	0.156681038173351	0.766426680211524	
Roll sweet with fruit frosted	Axis.6	0.0799225675925467	0.220255509706998	0.766426680211524	
Roll sweet frosted	Axis.3	0.0894371589726118	0.169957727472791	0.766426680211524	
Roll sweet frosted	Axis.4	-0.112272178284768	0.0845766749451445	0.766426680211524	
Roll sweet frosted	Axis.8	-0.0951459138006508	0.144201230357474	0.766426680211524	
Pan Dulce no topping	Axis.2	-0.122996410688835	0.0586671460138623	0.766426680211524	
Pan Dulce no topping	Axis.3	0.137174248684061	0.0348073294176591	0.766426680211524	
Pan Dulce no topping	Axis.8	-0.105676218188019	0.10462993954263	0.766426680211524	
Pan Dulce with sugar topping	Axis.4	-0.155256542229704	0.0167554875829691	0.766426680211524	
Pan Dulce with sugar topping	Axis.5	-0.0992818399331912	0.127480864403167	0.766426680211524	
Pan Dulce with sugar topping	Axis.6	-0.151068596083208	0.0199788588564692	0.766426680211524	
Croissant	Axis.2	0.0851709289316542	0.191337431416305	0.766426680211524	
Croissant	Axis.4	0.0771754226294986	0.23657739012976	0.766426680211524	
Croissant	Axis.8	-0.123641475171738	0.0573450048063999	0.766426680211524	
Croissant	Axis.9	0.123156654173123	0.0583363811489551	0.766426680211524	
Croissant fruit	Axis.2	0.0884856998346053	0.174564474169601	0.766426680211524	
Croissant fruit	Axis.5	0.0903886181106183	0.165442141088145	0.766426680211524	
Croissant fruit	Axis.6	-0.0808740267305532	0.214794157493926	0.766426680211524	
Croissant fruit	Axis.9	-0.110369260008755	0.0900160846970058	0.766426680211524	
Bagel	Axis.8	-0.0787833041941915	0.226924166550325	0.766426680211524	
Bagel	Axis.10	0.0875995742038793	0.178937602341436	0.766426680211524	
Bagel with raisins	Axis.5	0.0913400772486248	0.161016867546668	0.766426680211524	
Bagel with raisins	Axis.6	-0.105611964318722	0.104842292751034	0.766426680211524	
Bagel with raisins	Axis.8	0.109417800870748	0.0928388254866606	0.766426680211524	
Bread stuffing	Axis.1	0.091553694005921	0.160035654032441	0.766426680211524	
Breadsticks soft from fast food restaurant	Axis.1	-0.0808740267305532	0.214794157493926	0.766426680211524	
Breadsticks soft from fast food restaurant	Axis.2	0.0780196493165337	0.231473540171001	0.766426680211524	
Breadsticks soft from fast food restaurant	Axis.3	-0.0980002912146704	0.132493312990418	0.766426680211524	
Breadsticks soft from fast food restaurant	Axis.8	0.0827769450065662	0.204163865320983	0.766426680211524	
Breadsticks soft from fast food restaurant	Axis.9	-0.101806127766696	0.118037814914839	0.766426680211524	
Croutons	Axis.2	0.108115103896588	0.0968176052838762	0.766426680211524	
Croutons	Axis.4	0.155250830287664	0.0167595550414119	0.766426680211524	
Croutons	Axis.5	-0.145393683501698	0.0251962471075555	0.766426680211524	
Croutons	Axis.6	-0.092075340721482	0.157658441529451	0.766426680211524	
Croutons	Axis.8	-0.079116896427864	0.224956848289186	0.766426680211524	
Croutons	Axis.9	-0.0895288342942376	0.169518684842686	0.766426680211524	
Muffin English	Axis.4	0.140611392664644	0.0304641549779095	0.766426680211524	
Muffin English	Axis.7	0.148989791709428	0.0217696955403147	0.766426680211524	
Muffin English	Axis.8	0.104912127169475	0.107177268751801	0.766426680211524	
Muffin English	Axis.9	-0.0979908410020444	0.132530830344399	0.766426680211524	
Muffin English with raisins	Axis.2	-0.107514882594735	0.098695873338323	0.766426680211524	
Muffin English with raisins	Axis.3	0.0761167310405207	0.24308885095363	0.766426680211524	
Muffin English with raisins	Axis.5	0.0846798632825792	0.193919217473956	0.766426680211524	
Muffin English with raisins	Axis.7	0.0751652719025142	0.249046678385109	0.766426680211524	
Bread whole grain white	Axis.1	-0.0875342406965988	0.179263206481129	0.766426680211524	
Bread whole grain white	Axis.2	-0.0913400772486248	0.161016867546668	0.766426680211524	
Bread whole grain white	Axis.3	-0.10085466862869	0.121530963048359	0.766426680211524	
Bread whole grain white	Axis.8	-0.0932429955246378	0.152433764046675	0.766426680211524	
Bread whole grain white	Axis.10	-0.0960973729386573	0.140214100322684	0.766426680211524	
Bread whole wheat	Axis.2	0.0807694036712957	0.215389900772438	0.766426680211524	
Bread whole wheat	Axis.5	0.10221024511098	0.116578046178037	0.766426680211524	
Bread whole wheat	Axis.7	0.124204345489118	0.0562115360135436	0.766426680211524	
Bread whole wheat	Axis.8	0.120358967247462	0.0643371226143353	0.766426680211524	
Bread whole wheat	Axis.10	-0.0971028878030962	0.13609260859256	0.766426680211524	
Bread whole wheat toasted	Axis.1	0.0962742597763563	0.139482227370552	0.766426680211524	
Bread whole wheat toasted	Axis.3	0.0789463258883542	0.225961248837264	0.766426680211524	
Bread whole wheat toasted	Axis.4	-0.0903857457681997	0.165455636766312	0.766426680211524	
Bread whole wheat toasted	Axis.8	0.146036128821285	0.0245520712425967	0.766426680211524	
Bread whole wheat made from home recipe or purchased at bakery	Axis.1	0.0847964765227899	0.193303832715002	0.766426680211524	
Bread whole wheat made from home recipe or purchased at bakery	Axis.2	0.091686474715832	0.159428015510372	0.766426680211524	
Bread whole wheat made from home recipe or purchased at bakery	Axis.3	0.0924830062988426	0.155819236135413	0.766426680211524	
Bread chappatti or roti wheat	Axis.1	-0.112026477639139	0.0852637781083363	0.766426680211524	
Bread chappatti or roti wheat	Axis.4	-0.0937290092751236	0.150298096826994	0.766426680211524	
Bread wheat or cracked wheat	Axis.1	-0.100270145488289	0.123716463129684	0.766426680211524	
Bread wheat or cracked wheat	Axis.5	0.0770461139045455	0.237366066063414	0.766426680211524	
Bread wheat or cracked wheat	Axis.9	-0.121912829589346	0.0609446379416808	0.766426680211524	
Bread wheat or cracked wheat toasted	Axis.1	0.151772673252843	0.0194019913838113	0.766426680211524	
Bread wheat or cracked wheat toasted	Axis.6	-0.110999235618916	0.0881851726580651	0.766426680211524	
Bread wheat or cracked wheat toasted	Axis.8	0.0946333856881012	0.146384488541409	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery	Axis.1	-0.0770681901785272	0.237231288616912	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery	Axis.5	-0.0837284041445727	0.198993668358453	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery	Axis.7	-0.0770681901785272	0.237231288616912	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery	Axis.9	0.0770681901785272	0.237231288616912	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery toasted	Axis.3	-0.125403644514276	0.053858224575965	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery toasted	Axis.4	-0.114616234233478	0.0782429361717494	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery toasted	Axis.8	-0.0930414136718821	0.15332626856426	0.766426680211524	
Bread wheat or cracked wheat made from home recipe or purchased at bakery toasted	Axis.10	0.0761860851081353	0.242658496963764	0.766426680211524	
Bread pita whole wheat	Axis.2	0.101806127766696	0.118037814914839	0.766426680211524	
Bread pita whole wheat	Axis.3	0.108466341732742	0.0957317231347015	0.766426680211524	
Bread pita wheat or cracked wheat	Axis.2	0.083550473546509	0.199953238210931	0.766426680211524	
Bagel wheat	Axis.1	0.0755118719655855	0.246864708406661	0.766426680211524	
Bagel wheat	Axis.6	-0.0984351188122811	0.130775871235711	0.766426680211524	
Muffin English wheat or cracked wheat	Axis.4	0.105611964318722	0.104842292751033	0.766426680211524	
Muffin English wheat or cracked wheat	Axis.10	0.102757586904703	0.114623427800764	0.766426680211524	
Muffin English whole wheat	Axis.4	0.0980002912146704	0.132493312990418	0.766426680211524	
Roll wheat or cracked wheat	Axis.1	0.123750575770177	0.0571238422003244	0.766426680211524	
Roll wheat or cracked wheat	Axis.4	0.120061218813613	0.0650045477799133	0.766426680211524	
Roll wheat or cracked wheat	Axis.6	0.106395468219299	0.102275975684335	0.766426680211524	
