Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
BMXWT	-0.0375320927826897	-0.0257308495968079	0.187531271083924	-0.0221549342244967	0.262388163341777	-0.324358160803251	0.178576605217375	-0.192695240532736	0.0765968787248064	-0.360491989382213	0.0616007913388925	0.0217357753184866	0.0140989239919782	0.145936743336459	-0.342095281336404	0.0661361500533998	0.302543040959917	0.0586094059052279	-0.355779569063541	-0.249985855944471	0.280730665513769	-0.052675992335288	-0.0540234482931137	-0.0552243582901358	-0.0245333095229921	-0.126821281049973	0.117880082899962	0.116831823789694	-0.0507102012188623	-0.0467318013703659	-0.0559606338034673	-0.0124434938187452	0.0702845867045626	0.0364857016824389	0.0361461096126067	0.0347185780609539	-0.0569007261280769	-0.00934538074101312	-0.0152498811156925
SELE	-0.2459778586268	-0.115088234054708	0.0632579170825455	0.0550487563859006	0.0476404503924528	0.102012751858295	0.0411391643079321	-0.220126363706756	0.0935978664315239	0.084228370738329	-0.0291034391867615	-0.139004858595876	-0.0193509795640777	-0.114211044641132	-0.00210381441444839	-0.0847313144518286	-0.0608817978125944	0.0776151250919201	-0.0544325352136652	0.215485649052728	0.126508862839205	0.146830285978351	-0.0711156372753933	0.222379470223345	0.126232554504704	-0.216539430537009	0.179175704573572	-0.117188434342343	-0.176484219229953	-0.315336182095979	0.286900326549017	0.0190689945330642	-0.361017862723918	-0.0627788998223882	0.309488335063845	-0.191311304523958	-0.188295560329661	-0.135536542028586	0.0784965006717527
CARB	-0.213391678523896	0.102750127887386	0.096460649890509	-0.151128136921802	-0.129814567758602	0.186076382882691	-0.000175439543227851	0.0938166984422472	0.0700787012717321	-0.141107341234459	-0.0873815749307738	-0.0364468138123123	0.0215469308414105	-0.0890278043306025	-0.0405539471235609	-0.0618998786122001	-0.135616348832692	-0.190968301025466	-0.0512673931080094	0.0243243889195302	0.297111167631695	-0.332293539747316	0.487932590091695	-0.00479072967705221	-0.342045161414866	0.137183188517229	0.0155081752255629	-0.0665946133077268	-0.296521846258867	0.0126893014787039	-0.104411255323435	-0.0142102580848833	-0.116841438012097	0.0798302218105224	0.0352200006805071	0.132126985199948	0.0407281221224076	-0.14694133532123	0.0854574576285886
FIBE	-0.198893256303218	0.257092088554066	-0.0536576412457346	-0.0125659378474817	0.00476245458181887	0.209335601197489	-0.0420616141565427	0.0465703036020961	-0.036830106286251	-0.0386067833114066	-0.181704477689316	0.0278369909410928	0.135118851596896	0.0301208795180893	-0.12113061145258	0.161774956636294	0.169690562699122	-0.0243443117912774	-0.0873129831278636	-0.0972661859123438	-0.347988188376005	-0.113335251981849	-0.15296070862763	-0.0500416376388313	-0.0586784179952797	-0.167562779377816	0.205532006648174	-0.0842225236246111	-0.257131662821366	0.246807166230751	-0.126401633433762	-0.122060074651885	-0.220629859643504	-0.115424153327383	0.0709420854736014	-0.275655870669508	0.145799831994682	0.37068486386711	0.0108670608087206
TFAT	-0.260273671953685	-0.113737052503976	0.144561825999989	-0.106303293400467	0.0914491514471003	-0.0661274109417438	-0.137231668442815	0.14963196645125	-0.0234576126551875	0.00643033971354487	0.0246350904461905	-0.0629002873589343	0.049068476866433	0.0499599460470258	0.0484825962563562	0.0249858459711731	0.0169412585154453	0.037924042650062	0.0840963381763601	-0.101391584561479	-0.0223608670747083	0.00715595577831994	0.0976295065822748	0.0790263102643902	-0.0487724206333799	-0.06250389006147	-0.176222509665332	-0.116769562819749	0.0199521901525994	0.11659825651856	0.0251449143814506	0.0539226728681156	0.00810717692507423	0.0574935922280859	0.101491616165361	-0.128985961812232	-0.167132257641503	-0.0287973655075292	-0.810645458470614
PFAT	-0.222321903426016	-0.0504604643383688	0.0903645751273588	0.0315259810448195	0.100709439144619	0.0409978529465136	-0.319325726832499	0.179394795746529	-0.0277322143935896	-0.0649321885494031	-0.125586106600408	-0.175351902824524	0.11989313956729	-0.0283277873186928	0.0107589221738198	0.019091211685482	0.0510061754213566	-0.0990986161583668	0.0311461778353825	-0.240101290500679	0.154457383165582	0.109065282063515	-0.0622197654685781	0.185807499811139	-0.00496120062504773	-0.173456933263256	-0.386151493498103	-0.125377683240378	0.276477118370088	-0.15594561306182	-0.184004556666225	-0.154833753890698	0.0339292575646189	-0.294073746242404	0.150850684362923	0.152118602982275	0.11423173199984	0.0830545535879777	0.27117017847601
CHOL	-0.171653708561297	-0.255027229781725	0.120534306958591	0.164405449025762	0.177576956722992	0.0153014604193933	0.0409185098397662	-0.176112416992148	-0.209832730514877	-0.111707400218754	0.0749041964506458	0.0748516715935922	-0.0826535288360535	0.00522952753418207	0.186518631906991	-0.0715693969653278	-0.0413843314960564	-0.00248722667808931	0.142278619927563	-0.0165936449340045	0.0453561210030343	-0.405149180790878	-0.180340750699319	0.212729056979427	0.109254807863461	0.106803974264388	0.109993964262693	-0.059478493233536	0.0284011435692461	0.0228564748710383	0.0561406363904251	-0.0682465817703802	0.001264361196127	0.0612490598375512	-0.0740129063252445	-0.0564090747823527	0.590212404977818	-0.0811007877128441	-0.0575538950279326
ATOC	-0.200154867442242	0.107419928396721	-0.159480275963677	0.0217073398855036	0.203233137254961	0.0286024057218794	-0.363547464399295	-0.012262320677606	-0.17765378913937	-0.0787113230160833	0.144067846222078	-0.0794790838521621	-0.0495348390025027	-0.104558003543078	-0.151140746486228	0.0505636692112241	0.0124418725395378	-0.0669231710970016	-0.0450585174290592	-0.038733391809403	-0.0631516074654708	0.0367546639635112	-0.0500493039720134	-0.0575378972588265	-0.101534015839618	-0.0616894331300701	-0.0487112981197923	-0.173542234306774	0.100893681169426	-0.0358981505199496	0.268240639495234	0.0845372316681319	-0.0859085341696855	0.581775066061304	-0.326889837553667	0.00990223157068484	-0.0969755855794998	0.0260405750616034	0.158332022563019
ATOA	-0.0171792413691183	0.183414593754438	-0.236871089053561	-0.0207592169828996	0.164229127667143	-0.197050927287716	-0.284567553284737	-0.22970755019902	-0.169964408319705	0.0407382924949799	0.406526905465362	-0.127408304992311	0.0175258267855244	-0.201223351213362	-0.087157065091532	0.141320958504924	-0.104799285908832	-0.220909528144416	-0.0912098444651521	0.252562282133199	-0.132318695780833	-0.0612738812192935	0.0597718995572248	0.026020028470764	-0.0931424468055217	0.0347075393060072	0.135622086803834	0.159436584428274	-0.0243024205567291	-0.0426861020574318	-0.128955371134814	-0.00688294959835266	0.147180350992036	-0.252961895094669	0.282489171286307	0.119369231937475	0.0659823675031079	-0.03785834836032	-0.117880799186891
VARA	-0.0936767492801383	0.183747570665374	-0.124141681669033	0.0471919648112316	0.0947915378348103	-0.163458167937992	0.171389582544314	-0.173672607086242	-0.393629864847667	-0.157149483026147	-0.2292567656796	0.0573172144470488	-0.0517976569998726	0.0554243743394067	0.521833694746734	0.0629185679958124	0.1551937860766	-0.17232347836835	0.00867779333659324	0.0326911793563435	0.0921094904849315	0.155895941739513	0.253817278832133	-0.297654293556789	-0.0411814030569398	-0.0918264390667262	-0.0673896552603048	0.00727578729172848	0.064822292836445	-0.148752939718358	0.0670138302677598	-0.0178863996703061	-0.0769725184160771	-0.0967989423095316	-0.048565627900577	-0.144119628064829	-0.0177223908233852	0.0362177188510797	-0.0207043440197182
