"Sample"	"X83908"	"X88327"	"X90330"	"X90480"	"X92895"	"X83954"	"X84089"	"X84111"	"X84299"	"X84694"	"X85253"	"X85635"	"X85804"	"X86715"	"X86737"	"X86740"	"X86887"	"X86928"	"X87231"	"X87494"	"X87663"	"X87693"	"X88188"	"X88859"	"X89397"	"X90938"	"X91353"	"X91468"	"X92157"	"X92459"	"X92797"	"X92959"	"X84218"	"X84842"	"X85257"	"X86185"	"X86343"	"X86809"	"X88417"	"X88584"	"X89099"	"X89201"	"X91027"	"X91217"	"X91743"	"X92121"	"X92967"	"X93036"	"X93310"	"X93469"	"X86624"	"X87415"	"X89271"	"X90299"	"X90455"	"X84832"	"X86098"	"X86208"	"X89648"	"X90680"	"X86052"	"X91391"	"X89130"	"X91970"	"X89582"	"X87003"	"X86231"	"X87897"	"X92437"	"X88660"	"X92312"	"X84751"	"X89550"	"X87428"	"X85815"	"X86182"	"X84503"	"X86886"	"X89181"	"X84831"	"X90436"	"X84119"	"X84940"	"X88864"	"X86820"	"X88885"	"X84717"	"X85577"	"X85811"	"X86932"	"X91495"	"X91564"	"X89751"	"X90110"	"X85801"	"X87587"	"X89003"	"X91704"	"X92156"	"X85049"	"X87903"	"X88731"	"X88640"	"X88877"	"X92850"	"X87490"	"X89841"	"X87573"	"X87762"	"X92076"	"X92472"	"X92789"	"X86777"	"X86980"	"X84376"	"X85836"	"X93454"	"X92356"	"X91859"	"X83733"	"X83898"	"X84019"	"X89524"	"X87248"	"X88634"	"X88233"	"X87496"	"X91341"
"X83908"	0	0.851063829787234	0.86	0.829268292682927	0.840909090909091	0.945945945945946	0.943396226415094	0.973684210526316	0.898305084745763	0.92	0.916666666666667	0.916666666666667	0.954545454545455	0.904761904761905	0.895833333333333	0.961538461538462	0.94	0.943396226415094	0.96	0.95	0.923076923076923	0.875	0.941176470588235	0.96	0.9375	0.945945945945946	0.930232558139535	0.961538461538462	0.902439024390244	0.952380952380952	0.944444444444444	0.88	0.954545454545455	0.953488372093023	0.91304347826087	0.909090909090909	0.883720930232558	0.943396226415094	0.96969696969697	0.947368421052632	0.891304347826087	0.857142857142857	0.893617021276596	0.925925925925926	0.92156862745098	0.92	0.931818181818182	0.886363636363636	0.9375	0.928571428571429	0.966666666666667	1	0.98	0.947368421052632	0.938775510204082	0.982456140350877	0.981481481481482	0.933333333333333	0.914893617021277	0.96	0.9	0.92156862745098	0.981818181818182	0.935483870967742	0.910714285714286	0.942307692307692	0.906976744186046	0.911111111111111	0.930232558139535	0.962264150943396	0.959183673469388	0.930232558139535	0.947368421052632	0.916666666666667	0.964285714285714	0.944444444444444	0.952380952380952	0.951219512195122	0.901960784313726	0.931818181818182	0.977272727272727	0.957446808510638	0.914893617021277	0.888888888888889	0.894736842105263	0.886363636363636	0.847826086956522	0.941176470588235	0.909090909090909	0.948717948717949	0.9375	0.894736842105263	0.94	0.893617021276596	0.9375	0.888888888888889	0.895833333333333	0.952380952380952	0.902439024390244	0.935483870967742	0.978723404255319	0.954545454545455	0.976190476190476	0.923076923076923	0.923076923076923	0.964285714285714	0.9375	0.957446808510638	1	0.952380952380952	0.930232558139535	0.972972972972973	0.914893617021277	0.974358974358974	0.934782608695652	0.897435897435897	0.925	0.947368421052632	0.951219512195122	0.923076923076923	0.931818181818182	0.975	0.918367346938776	1	0.95	0.974358974358974	0.972222222222222	0.96875
"X88327"	0.851063829787234	0	0.886792452830189	0.837209302325581	0.895833333333333	0.933333333333333	0.945454545454545	1	0.883333333333333	0.943396226415094	0.919354838709677	0.92	0.956521739130435	0.933333333333333	0.877551020408163	0.923076923076923	0.92156862745098	0.964285714285714	0.92	0.952380952380952	0.945454545454545	0.923076923076923	0.972972972972973	0.961538461538462	0.94	0.948717948717949	0.978723404255319	0.923076923076923	0.906976744186046	0.977777777777778	0.927272727272727	0.925925925925926	0.956521739130435	0.955555555555556	0.893617021276596	0.936170212765957	0.936170212765957	0.964285714285714	0.970588235294118	0.931034482758621	0.895833333333333	0.91304347826087	0.941176470588235	0.96551724137931	0.963636363636364	0.943396226415094	0.957446808510638	0.9375	0.96078431372549	0.912280701754386	0.950819672131147	1	0.980769230769231	0.949152542372881	0.961538461538462	0.983050847457627	0.982142857142857	0.96875	0.96078431372549	0.981132075471698	0.930232558139535	0.924528301886792	1	0.920634920634921	0.932203389830508	0.963636363636364	0.934782608695652	0.914893617021277	0.933333333333333	0.982142857142857	0.96078431372549	0.933333333333333	0.983606557377049	0.941176470588235	0.947368421052632	0.964912280701754	0.954545454545455	0.928571428571429	0.945454545454545	0.911111111111111	0.978260869565217	0.98	0.94	0.938775510204082	0.926829268292683	0.9375	0.942307692307692	0.943396226415094	0.936170212765957	0.951219512195122	0.94	0.9	0.962264150943396	0.92	0.970588235294118	0.893617021276596	0.962264150943396	0.930232558139535	0.931818181818182	0.96969696969697	1	0.933333333333333	0.953488372093023	0.952380952380952	0.945454545454545	0.928571428571429	0.94	0.959183673469388	0.975609756097561	0.977777777777778	0.933333333333333	0.947368421052632	0.94	0.975609756097561	0.9375	0.875	0.928571428571429	0.923076923076923	0.902439024390244	0.926829268292683	0.957446808510638	0.976190476190476	0.981481481481482	1	0.952380952380952	0.975609756097561	1	0.939393939393939
"X90330"	0.86	0.886792452830189	0	0.847826086956522	0.88	0.9625	0.910714285714286	0.952380952380952	0.90625	0.927272727272727	0.923076923076923	0.882352941176471	0.9375	0.9375	0.925925925925926	0.886792452830189	0.945454545454545	0.890909090909091	0.924528301886792	0.955555555555556	0.890909090909091	0.886792452830189	0.921052631578947	0.944444444444444	0.923076923076923	0.952380952380952	0.914893617021277	0.927272727272727	0.91304347826087	0.934782608695652	0.931034482758621	0.890909090909091	0.959183673469388	0.91304347826087	0.92156862745098	0.895833333333333	0.895833333333333	0.890909090909091	0.942028985507246	0.934426229508197	0.88	0.872340425531915	0.8125	0.913793103448276	0.888888888888889	0.907407407407407	0.938775510204082	0.851063829787234	0.962962962962963	0.898305084745763	0.936507936507937	1	0.962962962962963	0.934426229508197	0.924528301886792	0.967213114754098	0.96551724137931	0.954545454545455	0.962962962962963	0.963636363636364	0.911111111111111	0.928571428571429	0.983333333333333	0.971014492753623	0.952380952380952	0.96551724137931	0.938775510204082	0.897959183673469	0.959183673469388	0.928571428571429	0.981818181818182	0.914893617021277	0.984375	0.924528301886792	0.932203389830508	0.949152542372881	0.934782608695652	0.978723404255319	0.948275862068966	0.916666666666667	0.958333333333333	0.941176470588235	0.943396226415094	0.942307692307692	0.955555555555556	0.92	0.925925925925926	0.964912280701754	0.96078431372549	0.954545454545455	0.923076923076923	0.931818181818182	0.982456140350877	0.944444444444444	0.971830985915493	0.942307692307692	0.925925925925926	0.886363636363636	0.936170212765957	0.971014492753623	0.96078431372549	0.959183673469388	0.956521739130435	1	0.948275862068966	0.95	0.943396226415094	0.941176470588235	0.977272727272727	0.934782608695652	0.959183673469388	0.951219512195122	0.901960784313726	0.977272727272727	0.92	0.909090909090909	0.956521739130435	0.928571428571429	0.978723404255319	0.955555555555556	0.893617021276596	0.930232558139535	0.964285714285714	0.926829268292683	0.880952380952381	1	1	0.972972972972973
"X90480"	0.829268292682927	0.837209302325581	0.847826086956522	0	0.880952380952381	0.957746478873239	0.938775510204082	0.970588235294118	0.890909090909091	0.91304347826087	0.948275862068966	0.883720930232558	0.975609756097561	0.923076923076923	0.886363636363636	0.958333333333333	0.934782608695652	0.938775510204082	0.933333333333333	0.972972972972973	0.916666666666667	0.91304347826087	0.933333333333333	0.978723404255319	0.955555555555556	0.970588235294118	0.95	0.91304347826087	0.921052631578947	0.947368421052632	0.94	0.916666666666667	0.923076923076923	0.948717948717949	0.930232558139535	0.926829268292683	0.871794871794872	0.938775510204082	0.967741935483871	0.923076923076923	0.906976744186046	0.871794871794872	0.909090909090909	0.961538461538462	0.9375	0.91304347826087	0.976190476190476	0.875	1	0.943396226415094	0.982456140350877	1	0.955555555555556	0.943396226415094	0.956521739130435	0.961538461538462	0.959183673469388	0.947368421052632	0.955555555555556	0.933333333333333	0.888888888888889	0.9375	0.96	0.931034482758621	0.924528301886792	0.959183673469388	0.897435897435897	0.928571428571429	0.923076923076923	0.959183673469388	1	0.894736842105263	0.981818181818182	0.883720930232558	0.92	0.96078431372549	0.947368421052632	0.945945945945946	0.938775510204082	0.951219512195122	1	0.953488372093023	0.931818181818182	0.930232558139535	0.944444444444444	0.902439024390244	0.886363636363636	0.958333333333333	0.9	0.878787878787879	0.931818181818182	0.848484848484849	0.957446808510638	0.956521739130435	0.950819672131147	0.904761904761905	0.934782608695652	0.888888888888889	0.891891891891892	0.949152542372881	0.976744186046512	0.95	1	0.972972972972973	0.938775510204082	0.961538461538462	0.931818181818182	0.953488372093023	0.971428571428571	0.947368421052632	0.95	0.96969696969697	0.880952380952381	1	0.928571428571429	0.885714285714286	0.945945945945946	0.941176470588235	0.945945945945946	0.944444444444444	0.951219512195122	1	0.957446808510638	0.90625	0.944444444444444	1	0.96875	1
"X92895"	0.840909090909091	0.895833333333333	0.88	0.880952380952381	0	0.945205479452055	0.877551020408163	0.914285714285714	0.915254237288136	0.918367346938776	0.896551724137931	0.891304347826087	0.902439024390244	0.846153846153846	0.916666666666667	0.94	0.893617021276596	0.92156862745098	0.9375	0.921052631578947	0.92156862745098	0.895833333333333	0.90625	0.9375	0.888888888888889	0.882352941176471	0.875	0.94	0.871794871794872	0.925	0.901960784313726	0.877551020408163	0.928571428571429	0.952380952380952	0.934782608695652	0.931818181818182	0.880952380952381	0.942307692307692	0.936507936507937	0.927272727272727	0.888888888888889	0.906976744186046	0.891304347826087	0.903846153846154	0.941176470588235	0.94	0.85	0.909090909090909	0.958333333333333	0.907407407407407	0.983333333333333	0.980392156862745	1	0.982758620689655	0.959183673469388	0.982142857142857	0.961538461538462	0.983870967741935	0.979591836734694	0.9375	0.951219512195122	0.961538461538462	0.962264150943396	0.934426229508197	0.947368421052632	0.981132075471698	0.930232558139535	0.956521739130435	0.953488372093023	0.981132075471698	0.958333333333333	0.977272727272727	0.946428571428571	0.9375	0.963636363636364	0.962962962962963	0.976190476190476	0.95	0.962264150943396	0.954545454545455	0.976744186046512	0.978723404255319	0.958333333333333	0.911111111111111	0.891891891891892	0.933333333333333	0.938775510204082	0.94	0.978260869565217	0.974358974358974	0.936170212765957	0.948717948717949	0.96	0.959183673469388	0.969230769230769	0.911111111111111	0.938775510204082	0.976190476190476	0.926829268292683	0.984375	0.978260869565217	0.977272727272727	0.975609756097561	0.948717948717949	0.92156862745098	0.944444444444444	0.958333333333333	0.956521739130435	1	0.951219512195122	0.928571428571429	0.972222222222222	0.936170212765957	0.973684210526316	0.956521739130435	0.95	0.975609756097561	1	0.95	0.921052631578947	0.954545454545455	0.974358974358974	0.938775510204082	1	0.975	0.916666666666667	1	0.933333333333333
"X83954"	0.945945945945946	0.933333333333333	0.9625	0.957746478873239	0.945205479452055	0	0.921052631578947	0.934426229508197	0.8625	0.888888888888889	0.903614457831325	0.916666666666667	0.941176470588235	0.892307692307692	0.902777777777778	0.947368421052632	0.887323943661972	0.948717948717949	0.973684210526316	0.920634920634921	0.921052631578947	0.873239436619718	0.966666666666667	0.901408450704225	0.915492957746479	0.898305084745763	0.956521739130435	0.904109589041096	0.890625	0.923076923076923	0.893333333333333	0.921052631578947	0.925373134328358	0.940298507462687	0.898550724637681	0.927536231884058	0.942857142857143	0.948717948717949	0.931818181818182	0.897435897435897	0.9	0.927536231884058	0.945945945945946	0.936708860759494	0.934210526315789	0.974358974358974	0.926470588235294	0.943661971830986	0.945205479452055	0.897435897435897	0.952380952380952	0.974025974025974	0.973333333333333	0.963855421686747	0.96	0.962962962962963	0.934210526315789	0.96551724137931	0.945205479452055	0.931506849315068	0.955223880597015	0.842857142857143	0.987654320987654	0.942528735632184	0.951807228915663	0.948051948051948	0.942028985507246	0.958333333333333	0.941176470588235	0.92	0.973333333333333	0.941176470588235	0.925	0.901408450704225	0.95	0.922077922077922	0.955223880597015	0.954545454545455	0.962025316455696	0.957142857142857	0.985714285714286	0.943661971830986	0.945205479452055	0.929577464788732	0.96969696969697	0.91304347826087	0.917808219178082	0.904109589041096	0.957746478873239	0.969230769230769	0.930555555555556	0.920634920634921	0.887323943661972	0.869565217391304	0.931818181818182	0.914285714285714	0.902777777777778	0.970588235294118	0.924242424242424	0.942528735632184	0.927536231884058	0.925373134328358	0.970149253731343	0.985074626865672	0.935064935064935	0.936708860759494	0.930555555555556	0.928571428571429	0.984615384615385	0.939393939393939	0.971428571428571	0.950819672131147	0.9	0.984615384615385	0.958333333333333	0.970149253731343	0.887096774193548	0.96875	0.970149253731343	0.920634920634921	0.986111111111111	0.953125	0.960526315789474	1	0.96969696969697	0.952380952380952	0.967213114754098	0.982758620689655
"X84089"	0.943396226415094	0.945454545454545	0.910714285714286	0.938775510204082	0.877551020408163	0.921052631578947	0	0.897435897435897	0.904761904761905	0.884615384615385	0.921875	0.901960784313726	0.958333333333333	0.91304347826087	0.903846153846154	0.905660377358491	0.903846153846154	0.823529411764706	0.923076923076923	0.954545454545455	0.947368421052632	0.884615384615385	0.918918918918919	0.962962962962963	0.942307692307692	0.897435897435897	0.80952380952381	0.816326530612245	0.911111111111111	0.909090909090909	0.929824561403509	0.928571428571429	0.958333333333333	0.979166666666667	0.941176470588235	0.938775510204082	0.916666666666667	0.909090909090909	0.971428571428571	0.950819672131147	0.942307692307692	0.893617021276596	0.901960784313726	0.949152542372881	0.946428571428571	0.925925925925926	0.9375	0.918367346938776	0.962264150943396	0.950819672131147	0.96875	0.982142857142857	0.981481481481482	0.915254237288136	0.943396226415094	0.983606557377049	1	0.985074626865672	0.962264150943396	0.962962962962963	0.909090909090909	0.907407407407407	0.983050847457627	0.955223880597015	0.951612903225806	0.982758620689655	0.9375	0.94	0.958333333333333	0.907407407407407	0.962264150943396	0.979591836734694	0.984126984126984	0.923076923076923	0.966666666666667	0.983333333333333	0.933333333333333	0.955555555555556	0.983050847457627	0.959183673469388	0.957446808510638	0.980769230769231	0.981481481481482	0.941176470588235	0.954545454545455	0.96078431372549	0.903846153846154	0.945454545454545	0.96	0.977272727272727	0.9	0.954545454545455	0.982142857142857	0.981818181818182	0.971428571428571	0.92	0.903846153846154	0.956521739130435	0.957446808510638	0.970588235294118	0.96	0.936170212765957	1	0.977777777777778	0.96551724137931	0.931034482758621	0.962264150943396	0.94	0.976744186046512	0.956521739130435	0.958333333333333	0.923076923076923	0.962264150943396	1	0.895833333333333	0.955555555555556	0.955555555555556	0.926829268292683	0.955555555555556	0.930232558139535	0.9375	0.977272727272727	0.963636363636364	0.976190476190476	0.954545454545455	1	1	0.972222222222222
"X84111"	0.973684210526316	1	0.952380952380952	0.970588235294118	0.914285714285714	0.934426229508197	0.897435897435897	0	0.916666666666667	0.921052631578947	0.938775510204082	0.916666666666667	0.935483870967742	0.9	0.918918918918919	0.948717948717949	0.947368421052632	0.897435897435897	0.885714285714286	0.925925925925926	0.925	0.891891891891892	0.85	0.945945945945946	0.914285714285714	0.869565217391304	0.862068965517241	0.921052631578947	0.896551724137931	0.851851851851852	0.926829268292683	0.925	0.935483870967742	0.967741935483871	0.972222222222222	0.90625	0.939393939393939	0.951219512195122	0.942307692307692	0.978260869565217	0.944444444444444	0.939393939393939	0.916666666666667	0.928571428571429	0.95	0.921052631578947	0.9375	0.941176470588235	0.972972972972973	0.978260869565217	0.979166666666667	1	0.972972972972973	0.978260869565217	0.945945945945946	0.953488372093023	1	0.98	0.972972972972973	0.973684210526316	0.892857142857143	0.975609756097561	0.976190476190476	0.980769230769231	0.956521739130435	0.975609756097561	0.96969696969697	0.941176470588235	0.935483870967742	0.95	0.944444444444444	0.96875	0.978260869565217	0.973684210526316	0.977272727272727	0.976744186046512	0.966666666666667	0.96551724137931	0.976190476190476	1	1	0.909090909090909	0.972972972972973	0.972222222222222	1	0.971428571428571	0.974358974358974	0.975	1	0.962962962962963	0.944444444444444	1	0.947368421052632	1	0.981481481481482	0.972222222222222	0.974358974358974	1	0.933333333333333	0.96078431372549	0.939393939393939	0.96875	0.96551724137931	1	0.951219512195122	0.977272727272727	0.972972972972973	0.941176470588235	1	0.966666666666667	0.96875	1	0.944444444444444	1	0.941176470588235	0.96551724137931	1	1	1	1	0.96969696969697	1	0.974358974358974	1	1	1	1	1
"X84299"	0.898305084745763	0.883333333333333	0.90625	0.890909090909091	0.915254237288136	0.8625	0.904761904761905	0.916666666666667	0	0.883333333333333	0.901408450704225	0.859649122807018	0.907407407407407	0.907407407407407	0.88135593220339	0.883333333333333	0.9	0.904761904761905	0.898305084745763	0.92156862745098	0.85	0.781818181818182	0.911111111111111	0.898305084745763	0.896551724137931	0.869565217391304	0.865384615384615	0.864406779661017	0.84	0.903846153846154	0.852459016393443	0.887096774193548	0.907407407407407	0.925925925925926	0.894736842105263	0.78	0.890909090909091	0.921875	0.905405405405405	0.841269841269841	0.896551724137931	0.826923076923077	0.879310344827586	0.924242424242424	0.903225806451613	0.919354838709677	0.947368421052632	0.830188679245283	0.857142857142857	0.91044776119403	0.958333333333333	1	0.967741935483871	0.926470588235294	0.951612903225806	0.985714285714286	0.920634920634921	0.959459459459459	0.950819672131147	0.968253968253968	0.924528301886792	0.885245901639344	0.970149253731343	0.946666666666667	0.895522388059702	0.9375	0.909090909090909	0.892857142857143	0.927272727272727	0.920634920634921	0.933333333333333	0.927272727272727	0.971830985915493	0.898305084745763	0.924242424242424	0.939393939393939	0.944444444444444	0.962962962962963	0.921875	0.909090909090909	0.982456140350877	0.912280701754386	0.915254237288136	0.913793103448276	0.942307692307692	0.892857142857143	0.918032786885246	0.883333333333333	0.929824561403509	0.941176470588235	0.933333333333333	0.9	0.952380952380952	0.879310344827586	0.934210526315789	0.875	0.9	0.903846153846154	0.862745098039216	0.902777777777778	0.983333333333333	0.964912280701754	0.923076923076923	0.981481481481482	0.938461538461538	0.907692307692308	0.950819672131147	0.966666666666667	0.96078431372549	0.944444444444444	0.946428571428571	0.98	0.87719298245614	0.96078431372549	0.931034482758621	0.923076923076923	0.901960784313726	0.96078431372549	0.923076923076923	0.942307692307692	0.947368421052632	0.961538461538462	0.952380952380952	0.938775510204082	0.942307692307692	0.980769230769231	0.958333333333333	0.930232558139535
"X84694"	0.92	0.943396226415094	0.927272727272727	0.91304347826087	0.918367346938776	0.888888888888889	0.884615384615385	0.921052631578947	0.883333333333333	0	0.936507936507937	0.897959183673469	0.933333333333333	0.909090909090909	0.877551020408163	0.943396226415094	0.942307692307692	0.862745098039216	0.897959183673469	0.926829268292683	0.905660377358491	0.88	0.882352941176471	0.941176470588235	0.94	0.921052631578947	0.909090909090909	0.943396226415094	0.880952380952381	0.878048780487805	0.946428571428571	0.905660377358491	0.909090909090909	0.931818181818182	0.938775510204082	0.91304347826087	0.91304347826087	0.925925925925926	0.970588235294118	0.931034482758621	0.918367346938776	0.863636363636364	0.92	0.96551724137931	0.944444444444444	0.901960784313726	0.979166666666667	0.891304347826087	0.94	0.949152542372881	0.967741935483871	0.981481481481482	0.980769230769231	0.949152542372881	0.941176470588235	0.96551724137931	0.963636363636364	0.935483870967742	0.94	0.941176470588235	0.904761904761905	0.924528301886792	0.945454545454545	0.9375	0.95	0.903846153846154	0.934782608695652	0.914893617021277	0.933333333333333	0.944444444444444	0.96078431372549	0.909090909090909	0.966666666666667	0.941176470588235	0.947368421052632	0.964912280701754	0.954545454545455	1	0.945454545454545	0.957446808510638	1	0.9375	0.895833333333333	0.938775510204082	0.976744186046512	0.9375	0.942307692307692	0.981818181818182	0.936170212765957	0.925	0.918367346938776	0.952380952380952	0.962264150943396	0.961538461538462	0.955223880597015	0.938775510204082	0.942307692307692	0.954545454545455	0.931818181818182	0.9375	0.958333333333333	0.978723404255319	0.977272727272727	0.976744186046512	0.964285714285714	0.983050847457627	0.96078431372549	0.9375	1	0.930232558139535	0.933333333333333	0.947368421052632	0.918367346938776	1	0.959183673469388	0.928571428571429	0.928571428571429	0.975609756097561	0.953488372093023	0.952380952380952	0.957446808510638	1	0.942307692307692	0.975	0.926829268292683	0.975609756097561	0.973684210526316	0.970588235294118
