Food	Axis	correlation	pval	qval	Significance
Milk NFS	Axis.1	0.0609081786446255	0.350521090485529	0.792872670150043	
Milk NFS	Axis.2	-0.00580389008985169	0.929178789402935	0.982967771447836	
Milk NFS	Axis.3	0.0415841102568149	0.524079126108973	0.862823273935299	
Milk NFS	Axis.4	-0.068354961637491	0.294650671002444	0.773141244631902	
Milk NFS	Axis.5	-0.0857353257456796	0.188401249129139	0.751508594108323	
Milk NFS	Axis.6	0.0619957274677474	0.341969769003894	0.789735852406871	
Milk NFS	Axis.7	-0.0197011034616588	0.762865238483133	0.943490339928533	
Milk NFS	Axis.8	0.0148826768861253	0.819710640140624	0.959856562565225	
Milk NFS	Axis.9	-0.0913990186781076	0.16074567979447	0.751508594108323	
Milk NFS	Axis.10	0.0726343777825411	0.265385687219551	0.76111932393716	
Milk whole	Axis.1	-0.501287984442166	1.74756629119681e-16	5.86483247325648e-13	*
Milk whole	Axis.2	0.282637273032696	9.93586871893936e-06	0.0045060507325352	*
Milk whole	Axis.3	-0.0635767896190707	0.329776690698118	0.787748472347256	
Milk whole	Axis.4	-0.0627034935761446	0.336476507279454	0.788478192686918	
Milk whole	Axis.5	-0.173376838616524	0.00746665407200267	0.751508594108323	
Milk whole	Axis.6	0.273743056499585	1.92119221852217e-05	0.00848358037547422	*
Milk whole	Axis.7	0.211075164920394	0.00107855344772473	0.229090213326847	
Milk whole	Axis.8	0.199399804154654	0.0020387696125213	0.380117267756748	
Milk whole	Axis.9	-0.0605820334047196	0.353111584536819	0.795015315049004	
Milk whole	Axis.10	-0.0350107245730423	0.591752580025372	0.888497235158156	
Milk reduced fat 2 	Axis.1	-0.521913288417154	5.84021609077576e-18	2.44997065008043e-14	*
Milk reduced fat 2 	Axis.2	0.382821071091712	1.08684173777593e-09	1.40286187383693e-06	*
Milk reduced fat 2 	Axis.3	0.230233375834658	0.000351853510349805	0.101794860408099	
Milk reduced fat 2 	Axis.4	0.189471417526655	0.00341125781440736	0.494402041771489	
Milk reduced fat 2 	Axis.5	0.378817477928836	1.669142553643e-09	2.00058657500925e-06	*
Milk reduced fat 2 	Axis.6	0.224286094340751	0.000503264483651392	0.127951182358642	
Milk reduced fat 2 	Axis.7	-0.176011849187991	0.00659597393916211	0.71870417337104	
Milk reduced fat 2 	Axis.8	-0.259949543351803	5.10937879485632e-05	0.0191368870626449	*
Milk reduced fat 2 	Axis.9	-0.0511652938359327	0.433023191564229	0.829113995275526	
Milk reduced fat 2 	Axis.10	0.0163545344319766	0.802231286517102	0.953526755827911	
