Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32
V_STARCHY_OTHER	-0.0660110721346494	-0.129571938447747	-0.181292689385741	0.282213748462676	0.0406070492593295	0.300456993294398	-0.0650094107517737	0.112452954061193	-0.00507803128385984	0.268243742870926	0.171332264202588	0.13444431939969	-0.136422578744797	-0.0279127262434154	0.0280340850606839	0.0878192602879249	-0.0372299143524407	0.00193950659070841	0.371372663712208	0.506768042477048	0.119775361906401	0.0935352103576163	-0.261737603377819	-0.0745436754695896	-0.302826124101495	-0.0847077801674072	0.056001734310765	0.111144269244713	0.0509897028594701	2.77555756156289e-16	-8.15320033709099e-17	-7.11236625150491e-17
V_TOTAL	-0.32027498557646	-0.160789024305653	-0.309447591420458	0.201754565277967	0.0729892959242014	0.107375940843178	-0.148160189411867	-0.0644538253398673	0.0265104394304035	0.00477986873175851	-0.0490448506569726	0.108834916006698	-0.0625966248027491	-0.0361936183181907	0.0662359046337907	0.0517117103481098	-0.0758104074733007	0.00803671703819436	-0.156816809021901	-0.313576971066572	0.0444359901247654	0.0377908188208095	0.0396660054839689	-0.0263993528912095	0.0995912230458484	0.130091181794768	-0.121844043512853	0.0954276100174866	0.692588086865101	4.05925293378573e-16	4.98732999343332e-18	2.5804011705155e-16
PF_LEGUMES	-0.0309601963549751	-0.0232712617815564	-0.0491212594946073	0.158899085906624	0.0606567424487105	0.120180062876543	0.484609893799544	0.345310932119308	0.214622394517163	-0.0803402398148907	-0.118805874696516	0.03603592819912	0.0151127535627636	0.02968670579338	0.156611271673016	0.0328810354455789	0.091942121626278	0.187414700239759	0.274701385274587	-0.389995911174701	-0.0833255016305783	-0.211449828248378	-0.0816244949532167	0.327528835488574	-0.232871198370118	0.0451686254546476	-0.0711248711774093	0.0151533182656594	-0.0754705249001689	-2.15105711021124e-16	-2.09034178855205e-16	-8.50014503228635e-17
G_WHOLE	-0.199217312373466	-0.037621291540178	0.0406065990074928	0.0228400374569396	-0.269629528470319	-0.158321838998839	0.0226218104883416	-0.0823993390872825	-0.082158879742105	-0.0414477159040878	0.349639920113154	0.221628469430737	0.00200076108606456	0.214512265247427	0.374416343123813	-0.354625431772973	0.0647336113288332	0.213464349337626	0.0166173653524563	-0.000577057071388758	-0.314573588634921	-0.0430814502253823	0.265924226983239	-0.257063979461915	-0.250990388327554	-0.0531706713186792	-0.0123366542515535	0.0788138387833459	-0.00514878101806544	-1.14491749414469e-16	-1.4137996329211e-16	2.03830008427275e-16
G_TOTAL	-0.325816739488711	0.145568096289331	0.179798131694816	0.0557759209727555	-0.0142208162429752	-0.178917852974778	0.17274677423157	0.099652698785653	-0.113925840142839	-0.0421766934271893	0.152854699233331	0.112767974565922	-0.119204894710141	-0.173525795695283	0.116417323714332	0.0579816567278679	-0.138102458537133	0.111868587638099	0.200510976283283	-0.0591419293503583	0.117512858477419	0.115722959818385	-0.360119807677745	-0.276491004964838	0.438009252520574	0.0424642225752288	-0.317914910610557	-0.189950404508998	-0.117148723214931	-1.33573707650214e-16	-1.95156391047391e-17	2.27682456221956e-16
PF_MEAT	-0.0360875119025172	0.122835161396701	-0.0165367326693983	0.0574303576084415	-0.00924038477786662	-0.283632629782633	-0.308657255179208	0.276201361807478	0.402516804307386	0.314661080468716	0.185391063384929	0.264083411719129	0.0189586610856284	0.114849121907667	-0.151067636712356	0.0393046348957181	0.145260643342547	0.000627274648736	-0.133801644769589	-0.145352454229317	0.00132022902570418	-0.0581302314518228	-0.118294892032671	0.0813444884025641	0.0995026522224818	-0.207343642146236	0.0720154101858751	0.0643153526703713	-0.0731925203463937	0.0581259122257677	-0.411999421218269	0.00860103711025956
PF_CUREDMEAT	-0.129235957420775	0.190194114363738	-0.0671913927721647	-0.123036848866072	0.0695236346511065	0.265954623992012	0.00147185117027606	-0.187952559372331	0.408287483582527	-0.314342835651907	-0.169767801565131	-0.0141951838783206	-0.0397432074972371	0.0634388118283184	-0.173033139068405	-0.118199062367657	0.0437003762973272	0.301120509794184	0.0148815814667532	0.203838440819555	0.239063663016802	-0.186557132999361	0.145183919054245	-0.249512811722489	-0.0613261675380786	-0.102834287535757	-0.286996346735636	-0.0338777229783829	-0.0174005418204033	0.0355351977291495	-0.251875288260784	0.00525823239043032
PF_ORGAN	0.0250750015739217	-0.00144868442113853	-0.0351177385714493	0.139254942558109	0.0263809566358486	0.196239118139685	0.386484472659298	0.408312321505081	0.148467430441881	0.0636603769509033	0.0509090793652235	-0.0371116568343745	0.233588260698191	0.0501955667268871	0.135125504264923	-0.183973489980538	0.0844479576277257	-0.350879746578736	-0.357164713588658	0.231376567674407	0.0881909539558434	0.089615304453535	0.174119412352771	-0.25436854470874	0.205606312664125	0.125360623746323	0.0163685576405028	-0.0190120711702236	0.0297126560608739	0.00700550546270227	-0.0496553789085351	0.00103662222498617
PF_POULT	-0.103746246153397	0.0260856328731688	-0.225323248411188	-0.245197551026462	-0.306632165273156	-0.0479856156432741	-0.0496852046370309	0.101799136317041	-0.12109990654019	-0.222890599671283	0.0723740641297392	-0.204440345132232	0.00131202948749848	-0.231014941411462	0.193443088832085	0.184775227278228	0.437761017177016	-0.0721653172997606	0.00598928380012576	0.0134836020918761	0.139743239472278	0.34593297602337	-0.032470975515592	0.112774556903209	-0.192877007930652	0.115614734790486	-0.0737731902525776	-0.024785056560621	-0.00240513220104675	0.0494858704279614	-0.350758365659921	0.00732254844158302
PF_SEAFD_HI	0.0849150418968054	0.0390515151382483	-0.0621809452736636	-0.194640075439773	0.15187265097036	0.0624468821731367	0.191284434167753	-0.268586154924249	0.229209601451804	0.165831091280329	-0.0217453378215698	0.0435072167240296	-0.445748825859648	-0.227892029301216	0.130693050146527	-0.468743034828705	0.0515805323410304	-0.085658290867607	-0.0509411021035673	0.0725184633451246	-0.237344694213734	0.214612258964413	-0.168969405966046	0.249339968109393	0.133759148626831	0.0308639385339481	0.010949286012439	0.038387369827709	0.0417413931811021	0.0145457615791965	-0.103101097640084	0.00215237284627415
PF_SEAFD_LOW	0.0614920844119009	0.103447169812965	-0.184276175023989	-0.1095650857885	0.25839809232387	-0.0617315035261589	0.191125692545918	-0.216457785114726	-0.23622508089953	0.476126961924838	-0.0458395848131436	-0.112374357906604	0.118394871912452	0.0893060100431781	0.0298979011434643	-0.0736801102004216	-0.0178706535263222	-0.0642797533413153	0.310142401104269	-0.274113830029077	0.238406929511096	0.025373190725004	0.226575276787072	-0.248709513891234	-0.0578137486860715	0.0226997524318119	0.0334580007592213	-0.0405444295311871	-0.035416547078129	0.0454129316461657	-0.321889168489484	0.0067198654682137
PF_TOTAL	-0.207289064400361	0.22935288343688	-0.234693101404694	-0.364496001667915	0.00198358666634239	-0.0657458425135813	-0.0273121877272047	0.067134367820341	0.186052866234322	0.320102553082403	0.11836683057064	-0.0874225820115367	0.011276475918455	0.0488287483993387	-0.0495589178069556	0.0209305131955112	0.234131745632328	-0.00818998828128065	-0.0340896193413485	-0.00869544748375733	0.121127410766838	-0.0539929035651349	0.00580316555657806	-0.00319039695845927	-0.0795702678097756	0.0470830062148382	-0.187169466214981	0.0516712525645657	-0.0400278638527772	-0.0906413814510122	0.642470720307877	-0.0134124326953743
PF_EGGS	-0.134555016884238	0.239281156894849	-0.0694447650108579	-0.0894545987618996	0.263631393965671	0.00667891874786463	0.0594324902967089	-0.114761877537702	-0.166817484920469	0.037645067363467	0.0334341716942906	0.0100365414242185	0.390739374451923	-0.338103481076985	0.180211382611952	0.182991810268392	-0.0121751676367539	-0.0621513115797343	-0.131313266641894	0.205251962714512	-0.357288158921495	-0.359492346849996	-0.119497788559236	0.0805531547161519	-0.0197848628185942	-0.185188649060636	-0.144523673014208	0.204886891641747	0.0542529747829653	0.0200525866141485	-0.142133753477609	0.0029672315671378
PF_SOY	-0.0521502766133964	-0.123968804398409	-0.116651020375397	-0.174392992180763	-0.30154090753056	-0.0931351414639118	0.0829561814174751	0.0118301066298988	-0.137414472139526	-0.0212207571881553	0.0535635793735395	0.356657044643927	0.211417042113042	-0.269486362353978	-0.176095740740254	-0.363915770476028	-0.20603274344964	-0.0492363788758643	0.0294514082692848	0.0715093055984075	0.413558167555815	-0.295472777857407	-0.0194792447081913	0.262262632308111	-0.00446764629494554	0.128542507324927	0.069306642429494	0.0134371249365763	0.0176460538178964	0.00421170449161898	-0.0298527755770886	0.000623216483711481
PF_NUTSDS	-0.216030745639909	-0.102963637307601	0.121209363886515	-0.275221776105714	-0.123711480485763	0.110748303803746	0.0565874705478535	0.125677855460333	-0.124923451395031	0.203680325839231	0.0929396190429383	-0.2520435732595	-0.20914700399356	0.36003734838766	-0.162668734803857	0.104352307813807	-0.258061635415146	0.00442050633079867	-0.117043604942854	0.133681073106523	-0.185318040065523	-0.221337172441556	-0.0713108925667474	0.13087375443724	-0.0423415378010491	0.394508170018441	-0.169914449504825	0.0164037197350871	0.0260367796631846	0.038191249786768	-0.270701520289867	0.00565125507927183
D_MILK	-0.153797552044569	-0.072367564577531	0.363668494167013	0.216681087332132	-0.15927558989212	0.164448073556853	0.00705210261260588	-0.194622832534271	-0.0610301376079773	0.322838292678107	-0.0576315781724448	-0.0875331619013227	0.077906640913421	-0.0500616413616413	0.0317944848849821	-0.0767661241376145	0.224116464358894	-0.0224946325902168	-0.207381591351338	-0.0161641585171044	0.113375486442627	-0.0600664984154401	-0.0247670428099308	0.19758209022569	-0.1704715994122	-0.25685777354703	-0.20457566935935	-0.522056843782655	0.0872019195167803	-9.54097911787244e-17	-1.33573707650214e-16	-9.41087485717418e-17
D_YOGURT	-0.104703370393147	-0.134789907199247	-0.0783888136552615	-0.195109045613061	-0.29577984653533	0.0661404542250719	0.167042880752751	-0.0754692365728163	0.109634717893608	-0.0223424557821986	-0.220628334114954	0.200087977296282	0.180962052572079	0.0534049347213799	-0.379244756758842	0.0392827171336916	-0.00708408221536451	-0.367941408803268	0.20540968109093	-0.11263141371591	-0.395125851796446	0.154819727687264	-0.164585331370387	-0.252225935565582	-0.0835425706166664	-0.189270198573252	-0.0573373557195116	-0.0912706521077632	0.0588803458850403	-1.02348685082632e-16	-5.160802341031e-17	1.86049092798513e-16
D_TOTAL	-0.266584338833439	0.0031749609819795	0.414768230911409	0.109544649357586	-0.123264117552667	0.0953397934228984	0.100122342894512	-0.181482229443852	-0.0185848597777662	0.114509111140408	-0.18891881652232	0.0240552420016978	0.0723207676255126	0.0173093345928938	-0.0755553158274032	0.00708329221727998	0.158765262979647	0.00113070961215155	-0.0413314992869827	-0.0694662283224247	0.1693091404444	0.186912943855853	-0.00528937498698353	0.0420705532684287	0.0302764796424396	0.0364798286723827	0.00923284967828991	0.709156926731145	-0.119385445967797	1.39211558947139e-16	9.97194948143543e-17	-2.01126279259639e-16
OILS	-0.340777343447478	0.0355340396353932	-0.0918459344087499	-0.2048685613022	-0.0458803462979431	0.263760780186721	0.150568750556349	0.141515735608197	-0.127648217954184	-0.0304113102164759	0.137326650246983	-0.167968742017937	-0.138638419627399	-0.0320139420984773	-0.0646174633818424	0.0378038216272158	-0.182897841827546	0.160970941604669	-0.104458705893077	-0.0954353366239495	0.0439466470854191	0.0682567443872345	0.104467324967315	0.0625998570021949	0.142774434257488	-0.537239814144565	0.465832513519642	-0.0148539924699333	-0.0255123263157242	-2.0643209364124e-16	1.23815888097845e-16	-8.37004077158809e-17
SOLID_FATS	-0.277020856774574	0.304530292043335	0.225050078543006	-0.0557484252343718	0.0128190856990848	0.0916187995981935	-0.110728602612893	-0.0188007034453015	0.15616824583102	0.0519909539092677	-0.184667033019493	0.154613183041256	0.0693904887238739	-0.133901589703624	0.0849162353496284	0.0854894893712337	0.0933004978465317	0.0290522785324945	0.164904872486432	0.0731693426733592	-0.107778151454471	-0.0508980214073726	0.0718266794296268	-0.063787220779588	-0.0151002300027225	0.43581935386242	0.550500464844577	-0.255720321737728	0.0953356941955106	1.38777878078145e-17	-3.81639164714898e-17	-4.85722573273506e-17
ADD_SUGARS	-0.131812705076387	0.259391489680749	0.209588665474315	-0.0241115804705505	0.0586607290427931	-0.0855446990908994	-0.121373201727436	0.154977670291957	0.0711776932819035	-0.111194720380696	-0.0443384316224331	0.0700961201769824	-0.267338044751224	-0.0748164998754501	0.154132487611042	0.0449627006467532	-0.346494455104425	-0.527964821049807	0.137093662769192	-0.0246672329370729	0.106674258830522	0.0316755931586028	0.347640243104579	0.12292710446846	-0.251853406235714	-0.157373970299993	-0.194583481939449	0.0306421042425688	0.0247860607165648	-1.38777878078145e-17	-1.21430643318376e-17	5.20417042793042e-18
A_DRINKS	0.0738453919549008	0.0585268319933649	-0.154078377217083	-0.135073096206542	-0.109276562282623	-0.0248905191037703	0.117846107800866	-0.00611737750632395	-0.119659217132573	0.151777500892893	-0.413567246837261	0.470430776766489	-0.0280509222593841	0.265710311837949	0.256066312071201	0.291498204492382	-0.0753898756893743	0.206048988114271	-0.121687559337949	0.227071394175468	0.0185250674588596	0.200418793048326	0.165336213306641	0.19762509036214	0.155061890198682	-0.0838013460754386	-0.107745910292587	-0.0723025416329523	-0.0413211744523894	2.94902990916057e-17	-1.56992474575901e-16	-2.60208521396521e-18
