"Axis"	"Eigen"
1	0.157936563950664
2	0.073399314445863
3	0.0696491592148772
4	0.0553443856172795
5	0.0495970098565511
6	0.0475675915369731
7	0.0409814077011615
8	0.0390590000888297
9	0.0338752582178253
10	0.0317197400933009
11	0.031167722075344
12	0.0283703046375248
13	0.0265079281361556
14	0.0255001810410263
15	0.02394636370417
16	0.0217674253760172
17	0.0192024419584382
18	0.0189769612443795
19	0.0186553805884025
20	0.0173980028565946
21	0.0170925709562697
22	0.0156859305363296
23	0.0142642832884279
24	0.0135261798573569
25	0.0126465921831278
26	0.0123910392128525
27	0.0117026179048188
28	0.0101970445962833
29	0.00944731653090067
30	0.00917212694986735
31	0.00788950757431218
32	0.00759291757841197
33	0.00696800086597348
34	0.00594034603910367
35	0.00510292833245441
36	0.00350537742666151
37	0.0031066318643141
38	0.002794163324549
39	0.00211956888237427
40	0.00138379616903161
41	0.000683455932748114
42	0.000436318384523349
43	0
44	-0.0011564757024125
45	-0.00311438102965798
