"PROT"	"TFAT"	"CARB"	"MOIS"	"ALC"	"CAFF"	"THEO"	"SUGR"	"FIBE"	"CALC"	"IRON"	"MAGN"	"PHOS"	"POTA"	"SODI"	"ZINC"	"COPP"	"SELE"	"VC"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"VB12"	"VARA"	"RET"	"BCAR"	"ACAR"	"CRYP"	"LYCO"	"LZ"	"ATOC"	"VK"	"CHOLE"	"SFAT"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"MFAT"	"M161"	"M181"	"M201"	"M221"	"PFAT"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"	"VITD"	"CHOLN"	"VITE_ADD"	"B12_ADD"
1	0.499754741528571	-0.272404092734198	-0.247313886871747	0.322440879196213	0.0801600929432662	0.237462491662484	-0.182264031415933	-0.770835602779979	0.214212505450482	-0.295473579150652	-0.29121353092868	0.901304112670176	-0.0029456596549969	0.516259166341945	0.652441654792603	-0.449952304350235	0.854546572728851	-0.655352616133438	-0.255906975217731	0.794551487185141	0.69579237362653	0.143166365146669	-0.510863395785928	-0.305262809198997	-0.46886656335142	-0.469050030257168	0.760022374601808	-0.297602601338252	0.254360790927988	-0.505938259715341	-0.374163638000427	-0.476912267207921	-0.34500025924363	-0.312846677427666	-0.311147050946114	-0.316509038172362	0.951178352262604	0.514912796051631	0.417670524682357	0.423134185585719	0.31811535696217	0.409851186254248	0.190068298025946	0.476457553498285	0.565196661108796	0.490084227957413	0.48488166739641	0.760087680980111	0.435820496821756	0.7390738844614	0.265241556848565	0.20480196828499	0.126835465443283	0.0533891250508922	0.542463382416798	0.95183119912852	0.599094715931922	0.761011398027739	0.671253327576909	0.713466855600074	0.942525525084419	-0.627923298643595	-0.731821343045647
0.499754741528571	1	0.473555335371365	-0.0294411844456449	0.725118618011677	0.63166427409842	0.819061041916677	0.591239138429746	-0.145373410876879	0.804000893907606	0.0917418367302942	0.0448576490665975	0.741476821533595	0.286249799164712	0.237903688212003	0.70396094763836	-0.171357847856175	0.421163763297532	-0.379163036945491	0.316445921051038	0.730048344140368	0.575312497717275	0.0842155382700762	0.0263822467876692	0.196929727589802	-0.176040838896953	0.0855679725365725	0.079061510279279	0.0335211708843527	0.531326798025047	-0.390313159823448	-0.22292949012206	-0.138974894908753	0.253567197829714	-0.29667955382595	0.269716752930609	-0.230015260523712	0.538527850978768	0.94526433224583	0.859522349368555	0.845572922948052	0.774155762215454	0.817660775175003	0.711919921959806	0.871104360762363	0.967585049044116	0.93701710327748	0.983906756469045	0.808208126581722	0.980911977383175	0.460694105735561	-0.269342976459783	0.699705427238564	0.723497491952277	0.411697449235324	-0.0476696191292473	0.521333487685476	-0.11371242197659	0.10592099998982	-0.0437355809000491	0.2107067491796	0.382693631714491	-0.18411187826726	-0.33778412492578
-0.272404092734198	0.473555335371365	1	0.511081662173589	0.699221818554378	0.769264990392095	0.764505624801	0.875551082822118	0.412284281819945	0.51926317400226	0.773297042829424	0.231418069055129	0.0089411650858761	0.0804065370311149	0.192766868778395	0.158800061343716	0.209691234361879	-0.0205358755417191	-0.0343184452197935	0.644939158306308	-0.0206573912137194	0.275175023450017	-0.0183902493418496	0.63078645993829	0.841674018292066	0.0661136738592596	0.737106617514402	-0.307905151516616	0.220683257353715	0.186194672174552	0.061118106629577	0.178537781097161	-0.067191000941749	0.608336958259226	-0.376688025132592	0.356204046985817	-0.234789477954789	-0.350024203260581	0.442984149336324	0.309006588827942	0.307294670069492	0.310041178171381	0.28082358147931	0.438567276081936	0.361397524971018	0.416954375599529	0.531592240507879	0.411239962710047	-0.0154776223812786	0.448194709509145	-0.178071047745729	-0.235800267521251	0.460706223963898	0.547899888409535	0.27414944378323	-0.413201950990818	-0.346683033135391	-0.448641021410522	-0.461175094722704	-0.512066360816059	-0.488124817027175	-0.460036336896384	0.235144439839406	0.23622108370051
-0.247313886871747	-0.0294411844456449	0.511081662173589	1	0.274469786261112	0.507473415917946	0.0883759326646869	0.297028180370065	0.339234051014643	-0.211422637755035	0.462696747859089	0.0737325963226624	-0.248017916659317	0.195852027446851	0.297702350545726	-0.273193925332043	0.401119703210496	0.0846326794659262	0.126743030203105	0.339166948293538	-0.23141448661767	0.325683514016807	0.360123082714737	0.506752302638711	0.53994521305056	0.204806441409079	0.544389062340014	0.0125396036737644	0.13131094929471	-0.455447131910669	0.455222901903088	0.55745857250918	0.00451234884182859	0.544872986346312	-0.211353058526542	0.342242080821204	0.0434995182107096	-0.372062755951637	-0.162257101238536	-0.347468805785817	-0.343377802112153	-0.36126830530009	-0.376044575955081	-0.259228468909754	-0.285522271271565	-0.144750305711639	-0.0629545816225682	-0.0427277706847945	-0.251905748036342	-0.029900398914976	-0.0797171002246528	0.0624112269594158	0.251904840260848	0.263669810694584	0.333762563030359	-0.112291180571745	-0.358196594884982	-0.0798846301681047	-0.204925334334526	-0.14592306515727	-0.255032233251189	-0.304558054617751	0.40191684666404	0.347817663636673
0.322440879196213	0.725118618011677	0.699221818554378	0.274469786261112	1	0.8577711974063	0.77634245787482	0.693685449327723	-0.279273493583416	0.638162490305479	0.400400164193606	-0.278799656261781	0.456267021492388	-0.0913204859686204	0.419988842227097	0.51662525120905	-0.298366643685701	0.389900617870784	-0.527797165705443	0.410358495521992	0.410884908577431	0.65863817196627	-0.171964312901283	-0.0189829246188314	0.443815367875627	-0.515917377425966	0.138580993421705	0.0452520383482817	-0.283012517688583	0.292307493898671	-0.531292878507209	-0.333591378360858	-0.0933132863364198	0.247044800883655	-0.678130681874939	-0.0848180395197841	-0.624446921004818	0.239142196039464	0.766956839351356	0.581828598699052	0.579294955535377	0.506371242166325	0.545770517298099	0.522868560711709	0.691412576224573	0.764815344691778	0.842284013769644	0.690541454468945	0.555992540137318	0.682010044064302	0.237860366780309	0.0466693924381431	0.360686131297848	0.407296707919911	0.0571785701283118	-0.0537391996193574	0.251139479663194	-0.112341552557459	-0.0132204950135451	-0.138191792404002	-0.0854860805964419	0.0729875917522941	-0.328010499214043	-0.375853336951102
0.0801600929432662	0.63166427409842	0.769264990392095	0.507473415917946	0.8577711974063	1	0.71894224149403	0.73794010777014	-0.0719200300208929	0.596980975404636	0.452430021680125	-0.158721245947882	0.247550135850833	-0.109290960393167	0.297007313171217	0.444614352579784	-0.220091734553317	0.155909677362353	-0.423504587868276	0.418181304661361	0.325423074221957	0.445776632911781	-0.13039334303107	0.17000266412797	0.565817221448362	-0.352581290704349	0.314762360511137	-0.199903188617186	-0.0924108229138702	0.224387057240139	-0.290911582111369	-0.089356804069518	-0.150060727989624	0.484866740005638	-0.600450638583761	0.047396491128997	-0.485291969881574	0.0204625158814888	0.667361395366579	0.521063102536872	0.517947207228536	0.457665270380983	0.490774153523198	0.508446344932535	0.606932520003559	0.649008191074924	0.742186278618233	0.587582787266207	0.409338100435897	0.58668500456558	0.0575703412687789	0.00530294996668601	0.342125369656647	0.40416689016743	0.118975175860767	-0.225731112325293	0.0364011273008226	-0.29421971415201	-0.227218178115498	-0.335711468663035	-0.293079077599061	-0.153586194061225	-0.0497864137831644	-0.0752434221481722
0.237462491662484	0.819061041916677	0.764505624801	0.0883759326646869	0.77634245787482	0.71894224149403	1	0.709516555265722	-0.0160204008145063	0.747997861512777	0.397197051452764	0.239513661261785	0.51667833392566	0.0697400497079623	0.391198852955869	0.480402751785727	-0.00402727923299674	0.339292087820215	-0.45339709422846	0.486088796214086	0.463198383711409	0.465259022508106	-0.175101658313271	0.230525300848431	0.487765161364021	-0.174720351337028	0.330755370481348	-0.0594123753521394	-0.0143062263815152	0.405319527932825	-0.339797917228746	-0.198517650645689	-0.243500825120899	0.371022605537932	-0.466061132914674	0.182741987076898	-0.421015449353136	0.212207846302981	0.822587610104657	0.730087323323595	0.743945664311981	0.701345262738409	0.706602474484691	0.716883847124947	0.765649436259742	0.811612387336372	0.855695467529926	0.753310623782405	0.468491024209079	0.766898729171425	0.232677137449322	-0.133982776801289	0.564747393051302	0.621901771878837	0.217325248805184	-0.130320045646216	0.235403351014053	-0.165337415518424	-0.0590393075018361	-0.178800682449274	-0.0985619920686034	0.0390902406378354	-0.1801898417676	-0.281047003548615
-0.182264031415933	0.591239138429746	0.875551082822118	0.297028180370065	0.693685449327723	0.73794010777014	0.709516555265722	1	0.346677004128785	0.695244941635595	0.587393480877697	0.161524568293447	0.13879528823456	0.0557950349444002	-0.11627129505553	0.351916268639022	0.0366028760200684	-0.102773789482873	0.0157674131493238	0.468336770427661	0.238141781927422	0.21576180603794	0.107404480909462	0.498384660671654	0.769548671980186	-0.0631101275783991	0.618882965539139	-0.385464371895601	0.271861213447147	0.361182005308019	-0.00683530812468583	0.0352287659795062	0.00677743420671508	0.523782816863337	-0.156092649153445	0.283441694231537	-0.132064644708113	-0.202448595687254	0.609373392714798	0.530379485884235	0.514381625313326	0.537715936074156	0.506324228450936	0.687915546489291	0.574234913697648	0.571326206328995	0.659027737880392	0.559108600286296	0.197989324205816	0.589283305724979	-0.144770652042602	-0.398089337805085	0.391550176083392	0.483624091525558	0.197686135103782	-0.463011769481765	-0.241811351002045	-0.566506035244267	-0.482861693546665	-0.578885882753402	-0.380795018213599	-0.336318205318126	0.142839278396879	0.282209225828036
-0.770835602779979	-0.145373410876879	0.412284281819945	0.339234051014643	-0.279273493583416	-0.0719200300208929	-0.0160204008145063	0.346677004128785	1	-0.0209028727148047	0.415331276817576	0.642677619192264	-0.529629970633172	0.480823843736755	-0.422748901670774	-0.446995515013106	0.69057525711444	-0.57248479087967	0.806646860714627	0.377376055569753	-0.491662150738545	-0.429234593746288	0.342288110534349	0.859348020374868	0.472819462327247	0.829012189026061	0.773105124432881	-0.475131541374238	0.710936740425372	-0.0845932272381901	0.783871349961507	0.690649211522639	0.319198341201311	0.511285634698626	0.507609996383215	0.77050729417032	0.649504152227294	-0.711765257720126	-0.303265933603675	-0.244463690685232	-0.260431003034115	-0.151117574092932	-0.261004067178603	-0.0342703149206682	-0.338213655556638	-0.317218468593018	-0.300461493654967	-0.136381147999681	-0.565539075398526	-0.0747753850472632	-0.501169330622563	-0.552907926262568	0.300249422509188	0.35883316706932	0.449319637508085	-0.558042286528712	-0.754610605086773	-0.554882033924927	-0.64215924373562	-0.56223571668953	-0.465364374173587	-0.650788517413445	0.82421442033868	0.839008745870414
0.214212505450482	0.804000893907606	0.51926317400226	-0.211422637755035	0.638162490305479	0.596980975404636	0.747997861512777	0.695244941635595	-0.0209028727148047	1	0.181697466720493	0.0707369918334269	0.537037345418393	0.145932823902253	-0.118656425755638	0.694385058531456	-0.413284519054951	0.0100322320391316	-0.284062969396432	0.375354844089219	0.610767417067566	0.143976307515923	-0.133933526753938	0.0707662613739703	0.270195689392968	-0.185908308301045	0.143158039784125	-0.207971477494756	0.129078588942043	0.686808170617196	-0.394456302852604	-0.336169545801375	-0.00482191382011705	0.250182396641058	-0.231675997754187	0.121722973424811	-0.279784752013974	0.271202939701571	0.88610411779853	0.908957034725127	0.890788465419746	0.913999183977995	0.874805959107967	0.881475446442587	0.904516855318306	0.85640754362353	0.863140782904671	0.808740028888067	0.658640301348261	0.816723486218281	0.0606470926806515	-0.364328489380778	0.310811926441322	0.37944827791083	0.033592311521027	-0.371067569704909	0.221102910150732	-0.404922279097232	-0.188257799716156	-0.349073078486863	-0.072381172213884	0.0634542544672081	-0.119196966527123	-0.117974907630106
