"BMXBMI"	"BMXWT"	"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
1	0.935994668496413	0.0561042841046372	-0.0781252525701138	-0.00529660181500794	-0.0801370090443982	0.0875753303704554	0.134675777821161	0.0809824686776567	-0.00657947812978737	0.233567682800813	-0.0339131354818028	-0.00462352291909306	0.0424447976541895	0.0669755860561871	0.074671314633963	0.0737256837561108	-0.0826297173708885	0.0339528159694104	-0.137288050924558	-0.0653293717715299	0.0232818181619974	-0.0389746310373647	-0.107449070644546	-0.098590806109567	-0.0320110820086608	-0.122041346579173	-0.0834208960544129	0.0992992265016378	0.054117524147182	-0.0767725295613322	-0.197409173583384	-0.190718997217464	-0.198065511620411	-0.0169636137475471	0.00111368544789255	-0.0641178018884274	0.0467455980273125	0.262408923905178	0.0774274479228285	0.0134504310018974	-0.0938074787201315	0.0767967501018738	0.04445028467643	0.111285313863656	-0.036800502824361	0.0630722131571129	0.0577749606047318	0.0206672127146288	0.0372108173450855	0.0219980896176856	0.101288088584225	0.144144294775104	0.152279742588384	0.162756947419406	0.0729158842744072	-0.0019272480416472	-0.104065824846021	-0.00535314630758242	-0.0240664839480385	-0.0916520475778233	0.180946956345729	-0.0752612829081144	-0.0221685683910473	-0.0496262276196636
0.935994668496413	1	0.122610293977253	-0.00538860711256755	0.0490143286169733	-0.0283003967559129	0.172582807727595	0.21549088385742	0.161419542020181	0.0622782062556548	0.237840686498468	0.0183948740152637	-0.0128895295751956	0.0820035814155369	0.109642042024015	0.0592126580149458	0.0973095274984856	-0.114319973488397	0.0160879725219387	-0.103460694390133	-0.00165852607107039	0.0975595136815731	0.0498636008051392	0.00735005683309176	-0.0482474319646229	0.000326423937971868	-0.0749569294015123	-0.0361776527076872	0.130881815989092	0.0834592572703876	-0.0292119770532046	-0.125093213302474	-0.181691648228891	-0.127929215087765	0.0575919354033045	0.0714707696402885	-0.00274356368129918	0.109604105962776	0.342860061177953	0.120346055865119	0.0914445841604484	0.0206564193426762	0.124061732051109	0.0662948639707161	0.117914019659508	-0.0224468786645361	0.12464486067227	0.130119206662643	0.0498390685187906	0.0952667567655612	0.0282769866853832	0.174801081948786	0.225628053816254	0.23012678247682	0.216381142771898	0.152167396165159	0.0556903363012542	-0.0529633748726751	0.0638554959256104	0.0359943547802386	-0.100581188270577	0.198909358683611	-0.0948155983405556	-0.00734733600699599	-0.0863362394506188
0.0561042841046372	0.122610293977253	1	0.501317262223069	0.284628384736048	0.445985749110851	0.745590675583708	0.656412806644256	0.740174410098442	0.598759953822852	0.634652733612381	0.468317796509437	-0.0336737349453331	0.147847049457039	0.174138988592071	0.075547427712701	0.0946845435916946	0.0553404062853975	0.21166120369564	0.147662059279255	0.616735489846182	0.588056834753566	0.796367381574022	0.533150896842397	0.479106254787509	0.278861075385651	0.474529920368532	0.438796784430343	0.671493876710635	0.208457044567729	-0.11836214450155	0.167268230408319	0.147008021537592	0.267736099559721	0.465220378495501	0.835025349254614	0.587509122819648	0.667585268785508	0.67460515365179	0.246105783873347	0.775182185458727	0.642994294026264	0.877034915166068	0.0827803184036845	0.147439595371244	0.0865812274718545	0.335812213373159	0.292235864133991	0.221221411643578	0.278266738088725	0.161514332977276	0.463130937223615	0.713137918890287	0.65987198250134	0.702070942128981	0.733096984504131	0.487556858297006	0.133562497997845	0.589812881050328	0.526308933983599	0.0760832746190115	0.596676234199253	0.0656018051912141	0.349983129688644	0.134318929337465
-0.0781252525701138	-0.00538860711256755	0.501317262223069	1	0.831511901160653	0.591158098767892	0.602989092924816	0.573073474656134	0.510219653979544	0.533056166860318	0.214334981441101	0.405335273204551	-0.0643921518442579	0.179450105447813	0.167792213587549	0.0446734747413281	-0.002110046652662	-0.0171322592515131	0.290837948406549	0.118564198426237	0.694274523803379	0.527868850709819	0.491054061625007	0.358176535416551	0.536248267517596	0.412230318126792	0.437696325935916	0.523711668761818	0.293083758547484	0.0843122577128539	0.0109928605609011	0.35732957690678	-0.0207650448729521	0.226281329954353	0.543029588715389	0.636503611117408	0.546636974307117	0.641115574009552	0.389413707408522	0.25360370188904	0.60176361104734	0.566257399684596	0.503534439886857	0.117233764419615	0.321415307362419	-0.00789302828705791	0.450526219428958	0.39635181959113	0.334633284110715	0.366279981791771	0.247563668174243	0.463363042089611	0.58691243144868	0.53479101300722	0.257015193710904	0.517049999641432	0.239184225861489	-0.0663692054899824	0.533216870962595	0.489787098898902	0.0714233230999857	0.145254267767055	-0.0839794645341302	-0.0339615479059477	-0.0666827991582166
-0.00529660181500794	0.0490143286169733	0.284628384736048	0.831511901160653	1	0.282632895676994	0.450559966498782	0.502255330930468	0.350908411533918	0.301637305062049	0.134447719656834	0.208421850237454	-0.0754667572642885	0.104454464016269	0.0925405134630291	-0.00937715421383067	-0.00887334433280446	-0.0155241404170585	0.239071801401066	0.090330804135663	0.374969476992572	0.352193823018057	0.221254816258561	0.135466214700268	0.183918850042538	0.16907583536171	0.123844863547724	0.188061537422531	0.0988015330228718	0.0224411923444066	-0.000687054150139135	0.306320740872266	-0.0357729046732352	0.127261236868052	0.418233594736008	0.390073656367527	0.266427954878567	0.335271569098106	0.293461931097447	0.0921379533630508	0.298254132810673	0.32837317047227	0.263865037448839	0.170487661370559	0.368151406111686	-0.110103639328049	0.481742075181659	0.416157226084874	0.376775614212785	0.398275444860176	0.293134446409473	0.47334189988774	0.463669838245652	0.479581609282238	0.206272652337636	0.350806996463609	0.138615074224192	-0.0802044676985918	0.30366756141344	0.288474347864106	0.072997082732181	0.031120199664108	-0.117323738692968	-0.0911963549089369	-0.0863481276358538
-0.0801370090443982	-0.0283003967559129	0.445985749110851	0.591158098767892	0.282632895676994	1	0.425179176709161	0.319248139911373	0.38638260292277	0.481610391297053	0.0560900211879499	0.595960567436827	0.137665558265519	0.247571233349745	0.331895639541426	0.290239871829027	0.247542514276926	0.0678906725346807	0.25303226793092	0.269490223847058	0.620131389139726	0.44657876536012	0.421029651248437	0.446776563354856	0.669802904135706	0.355945087515126	0.697957813716785	0.603472297186828	0.217644662946629	0.150335721366208	0.132207292739753	0.338516929453055	-0.0243952851167009	0.428495380850827	0.527843396899662	0.589544059477987	0.735477011461915	0.591650871642783	0.363408916678408	0.433396218496119	0.572237596183946	0.649858372166382	0.379849831218402	-0.0644250835952916	0.103602151562895	-0.0885670822398133	0.23025956745622	0.243948785143242	0.197175992243454	0.228286619551151	0.165391869326139	0.247540178995932	0.339181254420533	0.249682134340053	0.0820673983769241	0.400298948102171	0.175792047560328	-0.0623456653144974	0.483178038467328	0.484966003150107	-0.0922831299999006	0.0225842171276651	-0.0764293008131829	-0.104623684285109	-0.0883596412370502
0.0875753303704554	0.172582807727595	0.745590675583708	0.602989092924816	0.450559966498782	0.425179176709161	1	0.911691725456532	0.964209510614411	0.83624480187984	0.584478842443676	0.564106936605568	-0.0690799376639364	0.12853121138943	0.099508951826298	-0.028376940181135	-0.0487479215146952	-0.0513838346589803	0.205391141299656	0.0346766259705968	0.550662432219543	0.557919510519377	0.613783110829005	0.380980741286005	0.36522866190577	0.197981131203988	0.376045235243998	0.329808725918533	0.559580163958989	0.0946285363701031	-0.0586258169798863	0.176248054812184	0.0553215056624667	0.164950942373457	0.506702816748712	0.754839213946854	0.545268977540989	0.492639755752647	0.503040591988754	0.180418709202131	0.717809463970575	0.620053032434575	0.677850979447723	0.18345872445624	0.332453499355443	0.00127407561053708	0.548318118723023	0.497639893008654	0.441195183408112	0.488034912003604	0.35090760199302	0.653903038208635	0.949376180363845	0.891057731630223	0.723695153699976	0.961744375020715	0.736851760678839	0.197346766725318	0.836034742709438	0.67804825512603	0.136186178110752	0.563499936717475	-0.0777046580357184	0.180802853383613	0.01521061835272
0.134675777821161	0.21549088385742	0.656412806644256	0.573073474656134	0.502255330930468	0.319248139911373	0.911691725456532	1	0.82783280639144	0.586221674662365	0.525418023748432	0.374609145953145	-0.0922893011728111	0.156133846468637	0.117682721749578	-0.0759627411424248	-0.063772206156318	-0.0140961366371485	0.228296692512708	0.0061802187019988	0.478135427095317	0.552293907699782	0.489272016418488	0.28205500970504	0.292842575295219	0.189677557106149	0.272486203052369	0.274316426599323	0.471274198427818	0.102628613879726	-0.0147677630016053	0.142590449363934	0.116447628834154	0.0602578359787567	0.612628153120771	0.717174467874798	0.442895710807752	0.426544295902724	0.530891701793236	0.140793656809845	0.63306406678098	0.533138836093505	0.602395520713181	0.221020525660282	0.395402254906834	-0.0254838736880377	0.753328708190874	0.709225320951448	0.65378398413467	0.715623916997672	0.515619644538802	0.878283154491548	0.965013573067378	0.950435234851495	0.707094019633178	0.814944452294287	0.567704334905918	0.171488564623702	0.584211143588896	0.479593943985728	0.191715426863174	0.450796993238497	-0.0614840573755802	0.152898319539482	-0.0012747221362263
0.0809824686776567	0.161419542020181	0.740174410098442	0.510219653979544	0.350908411533918	0.38638260292277	0.964209510614411	0.82783280639144	1	0.791598101900612	0.588863710711323	0.566392899770281	-0.059974415427334	0.0976062590559407	0.0814968384353371	0.0058615557885911	-0.0222214249379707	-0.0741384145746265	0.147851101387762	0.0487776961799769	0.497504001564613	0.504825280699535	0.63197118830387	0.42167296950706	0.339055033153349	0.165794805193318	0.366276859788151	0.300531491422616	0.585388688342873	0.0980784754252014	-0.0423926288047393	0.1766182295884	0.0186312820957732	0.158621349070368	0.386583785751066	0.691592062528332	0.541834391191527	0.441581166713134	0.494121855281183	0.174328784540118	0.689625571258764	0.611332535166428	0.651671089881846	0.166907614686105	0.277895798821834	0.0396494861790444	0.418408029366287	0.358925420480983	0.294421315960078	0.345795103655196	0.222601994884518	0.521558079528371	0.894050117875173	0.837480876017929	0.764187151178257	0.998574344384735	0.780661569173951	0.228812866570597	0.79445439819082	0.602158006408337	0.0874339806731955	0.59617968851412	-0.0964371221835052	0.186766378727064	-0.00545680959619126
-0.00657947812978737	0.0622782062556548	0.598759953822852	0.533056166860318	0.301637305062049	0.481610391297053	0.83624480187984	0.586221674662365	0.791598101900612	1	0.445228961063614	0.651020342551319	-0.00646388209849793	0.106341805049463	0.0896079290235738	0.0301433313817896	-0.0269679345406563	-0.0811655563949233	0.130750039651738	0.0167056410679142	0.542313964239319	0.457195725529219	0.546022705609704	0.338152860914723	0.388810688773087	0.197505567278203	0.412758952526161	0.34695517276812	0.445599157457316	0.0546075179768232	-0.101750877160237	0.164116200860265	0.00803796942860018	0.260355089323935	0.34313857418556	0.625870746189813	0.506798071659915	0.473439781445312	0.27157461179003	0.198695829617196	0.636244539398989	0.553058623019541	0.569699369736341	0.102498408595071	0.179392202472466	-0.014109947362861	0.245258415904767	0.209096439440064	0.182409831922271	0.186657647235391	0.167356452922812	0.278028936432189	0.679886412396071	0.570635243354	0.443247908573341	0.804094483941791	0.676921015023407	0.143556276615782	0.997811362589873	0.866773409962209	0.0858132787496535	0.491706094720697	-0.0598030602702004	0.129551786137837	0.0431326260292123
