Food	Axis	correlation	pval	qval	Significance
Pork and beans	Axis.3	-0.188521857277954	4.78312371605626e-07	3.42495278433658e-06	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.6	-0.188398043415108	4.86791458327521e-07	3.44315909548734e-06	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.1	0.185278251498177	7.5504242572085e-07	5.27620008335052e-06	*
Hummus plain	Axis.4	-0.184197749027455	8.77504840902968e-07	6.05896199671097e-06	*
White beans dry cooked fat not added in cooking	Axis.2	0.183141330161074	1.01555556853278e-06	6.92967329116486e-06	*
Rice with beans	Axis.4	0.181545620189651	1.2643289117509e-06	8.52686940483162e-06	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.4	0.180228557466565	1.51277809862669e-06	1.0085187324178e-05	*
Baked beans NFS	Axis.3	-0.178776031284605	1.84098561984075e-06	1.21337688580413e-05	*
Burrito with beans meatless	Axis.3	0.176077192554374	2.64045187092617e-06	1.7189537044095e-05	*
Soft taco with beans	Axis.3	0.17600077789518	2.66734195511818e-06	1.7189537044095e-05	*
Refried beans fat added in cooking NS as to type of fat	Axis.6	0.175006760921038	3.0419262268749e-06	1.93881012262357e-05	*
Bean dip made with refried beans	Axis.10	0.171745051737056	4.65776868253037e-06	2.93641938681263e-05	*
Beans and tomatoes fat not added in cooking	Axis.1	-0.171600327456525	4.74578995012279e-06	2.95973996889378e-05	*
Beans dry cooked NS as to type fat not added in cooking	Axis.10	0.169372417741669	6.31865249571144e-06	3.89874302926876e-05	*
Baked beans NFS	Axis.2	0.169266595758057	6.40456605663701e-06	3.91015611878891e-05	*
Beans dry cooked NS as to type fat not added in cooking	Axis.1	0.165291879123671	1.05730412230625e-05	6.38787907226692e-05	*
Beans dry cooked NS as to type fat not added in cooking	Axis.3	0.165027821750051	1.09265972908303e-05	6.53342930791913e-05	*
Soft taco with beans	Axis.2	0.164639894094751	1.14664999455992e-05	6.78629588617096e-05	*
Hummus flavored	Axis.5	0.162996671669652	1.40483552040794e-05	8.23034951350108e-05	*
Beans and tomatoes fat not added in cooking	Axis.6	0.162908291759128	1.42018425421423e-05	8.23706867444253e-05	*
Beans and tomatoes fat not added in cooking	Axis.2	-0.162245377338963	1.54050571039888e-05	8.84646843595395e-05	*
Red beans and rice	Axis.1	-0.159741609974804	2.08835078194191e-05	0.000118749358188854	*
Red beans and rice	Axis.2	0.157257688414832	2.8115140917746e-05	0.00015831826924556	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.5	0.154397767854463	3.93750395719724e-05	0.000219591566843692	*
Beans and tomatoes fat added in cooking	Axis.5	-0.153253523631708	4.4980981945024e-05	0.000248466376458228	*
Beans dry cooked NS as to type fat added in cooking	Axis.3	0.152428576315405	4.94824984461869e-05	0.000270753293384796	*
Beans dry cooked NS as to type fat not added in cooking	Axis.5	0.151756289863801	5.34627790322304e-05	0.000289798241483118	*
Soft taco with beans	Axis.8	0.150043782678168	6.50134131231536e-05	0.000349146107513232	*
Bean dip made with refried beans	Axis.9	-0.149200091777184	7.1535153364854e-05	0.000380645770198306	*
Lentils dry cooked fat not added in cooking	Axis.10	0.147359276084322	8.79699923958365e-05	0.000463841778087138	*
Refried beans fat added in cooking NS as to type of fat	Axis.5	-0.146889837814783	9.26980316624037e-05	0.000484368093371119	*
Beans and tomatoes fat added in cooking	Axis.10	-0.146222813394885	9.98294104356712e-05	0.000516973732613297	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.2	-0.144376510011162	0.000122358907174854	0.000628036868685093	*
Rice brown with beans	Axis.1	-0.142915859354109	0.000143484939197285	0.000730011094161624	*
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.10	0.140548218115008	0.000185153509170036	0.00093381769842279	*
Refried beans fat added in cooking NS as to type of fat	Axis.8	0.139700893206948	0.000202646597912797	0.00101323298956399	*
Red kidney beans canned drained fat not added in cooking	Axis.10	0.138460342301313	0.000231070580841728	0.00114547809306156	*
Lentils dry cooked fat not added in cooking	Axis.8	0.137804398440447	0.000247568708882815	0.00121686314535621	*
Baked beans NFS	Axis.5	0.134831233785824	0.000337135387275328	0.00162948770516409	*
Rice brown with beans	Axis.9	0.134870048538867	0.000335792450668582	0.00162948770516409	*
White beans dry cooked fat not added in cooking	Axis.9	0.134701272474754	0.000341668458561478	0.00163774963607981	*
Edamame cooked	Axis.9	0.133531075244718	0.00038512570727635	0.00183092549360888	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.6	-0.132950927880679	0.000408532713356326	0.00192641442070463	*
Baked beans NFS	Axis.10	0.13270084303913	0.00041902621700112	0.00195996133758589	*
Red kidney beans dry cooked fat not added in cooking	Axis.9	0.131428712348903	0.000476403567523658	0.00221051255330977	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.4	0.131133661005747	0.000490717420583282	0.00225885796776431	*
Rice brown with beans	Axis.3	0.130710490953596	0.000511946400342807	0.00233802293069943	*
Beans and tomatoes fat not added in cooking	Axis.5	-0.130479723658873	0.000523880097763604	0.00237383169299133	*
Bean dip made with refried beans	Axis.5	-0.126666908240386	0.000762513628629756	0.00342835584965317	*
Red beans and rice	Axis.6	0.126016883555894	0.000812085587766056	0.00362315108387933	*
Beans dry cooked NS as to type fat not added in cooking	Axis.2	0.125778639999789	0.000830989776288244	0.00367919137593268	*
Beans dry cooked NS as to type fat added in cooking	Axis.9	0.122524012329633	0.00113348241414055	0.00498045303182967	*
Beans dry cooked NS as to type fat added in cooking	Axis.4	-0.122282104348729	0.00115960159173885	0.00505690919705666	*
Red kidney beans dry cooked fat not added in cooking	Axis.1	0.121804705825252	0.00121278275659085	0.00524935820016935	*
Lentils dry cooked fat not added in cooking	Axis.3	0.121414593232768	0.0012578997986313	0.00536457267063349	*
Rice with beans	Axis.7	-0.12144022706951	0.00125488839233582	0.00536457267063349	*
Pork and beans	Axis.2	0.119829951494449	0.00145752087772916	0.00617052634367091	*
White beans dry cooked fat not added in cooking	Axis.6	-0.118157885151471	0.00169942258251207	0.00714250070910868	*
Hummus plain	Axis.3	0.11800971164197	0.00172254604213668	0.00718614968679511	*
Red beans and rice	Axis.7	0.117933269884911	0.0017345878554333	0.00718614968679511	*
Lentils dry cooked fat not added in cooking	Axis.9	0.115029633694592	0.00225338165112975	0.00926922948691671	*
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.9	-0.114281237479812	0.00240835105870979	0.00983692685951888	*
Burrito with beans meatless	Axis.8	0.113673994364549	0.00254117922560497	0.010306880775181	*
Red kidney beans canned drained fat not added in cooking	Axis.9	-0.112193474461675	0.00289350962121349	0.0116544137521099	*
Rice with beans	Axis.1	-0.11134554882533	0.00311479688340526	0.012459187533621	*
Baked beans NFS	Axis.4	-0.110560511388128	0.00333328428467379	0.0132418142815808	*
Lentils dry cooked fat not added in cooking	Axis.1	-0.108381363048796	0.00401469922354746	0.0158403098616158	*
Bean dip made with refried beans	Axis.4	0.107537093940755	0.00431098175055363	0.01678100278739	*
Soft taco with beans	Axis.1	-0.107591867860242	0.00429117566433107	0.01678100278739	*
Chickpeas dry cooked fat not added in cooking	Axis.10	0.105996081164313	0.00490322969935579	0.018959154837509	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.7	-0.10577888631178	0.00499236245822088	0.0191759617600537	*
Baked beans NFS	Axis.9	-0.103577934514763	0.00598156846917702	0.0228244060008071	*
Baked beans NFS	Axis.7	0.102274178262866	0.0066474814065638	0.0251996027176928	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.8	-0.101025177283858	0.00734703560967298	0.0276706535948723	*
Refried beans from restaurant	Axis.3	-0.0997320962744935	0.00814002566953228	0.0304594508924434	*
Beans and tomatoes fat not added in cooking	Axis.9	0.098105138361731	0.00924587637895075	0.0343756942294323	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.2	-0.0974282343022146	0.00974408065369632	0.0359972406314896	*
Refried beans fat added in cooking NS as to type of fat	Axis.4	0.0960006040740391	0.0108737899397361	0.0394174885315434	*
Hummus flavored	Axis.4	-0.0961549725031239	0.0107462722424952	0.0394174885315434	*
Edamame cooked	Axis.1	-0.0960053258245545	0.0108698696773266	0.0394174885315434	*
Pork and beans	Axis.1	0.0956700870637217	0.0111513389320618	0.0401725253453159	*
Baked beans NFS	Axis.1	0.0953485665937828	0.0114273396239101	0.0409126974189375	*
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.6	0.0951020746956518	0.0116430141726817	0.0411765135375328	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.5	-0.0951418795747265	0.0116079437021426	0.0411765135375328	*
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.7	-0.0934213075911865	0.0132121308587714	0.0464426418065905	*
Beans dry cooked NS as to type fat not added in cooking	Axis.6	-0.092970422325731	0.0136636051142727	0.0474544369238214	*
Red kidney beans canned drained fat not added in cooking	Axis.6	0.0930149881446165	0.0136183833636359	0.0474544369238214	*
Beans and tomatoes fat added in cooking	Axis.9	0.092450493159634	0.0142010474273956	0.0490274256421989	*
Beans dry cooked NS as to type fat not added in cooking	Axis.4	-0.0923615801531884	0.0142947957796593	0.0490590624390675	*
White beans dry cooked fat not added in cooking	Axis.7	0.0920463913036949	0.0146315285307792	0.0499193326344232	*
