Food	Axis	correlation	pval	qval	Significance
Beans dry cooked NS as to type fat added in cooking	Axis.1	0.0712117080610095	0.0591396112487703	0.164119495331516	
Beans dry cooked NS as to type fat added in cooking	Axis.2	0.0783680261234373	0.037768402170134	0.113500897713356	
Beans dry cooked NS as to type fat added in cooking	Axis.3	0.152428576315405	4.94824984461869e-05	0.000270753293384796	*
Beans dry cooked NS as to type fat added in cooking	Axis.4	-0.122282104348729	0.00115960159173885	0.00505690919705666	*
Beans dry cooked NS as to type fat added in cooking	Axis.5	0.0723375860032529	0.0552292567156331	0.155499849005181	
Beans dry cooked NS as to type fat added in cooking	Axis.6	-0.0465664583151067	0.217522875350451	0.424792147149028	
Beans dry cooked NS as to type fat added in cooking	Axis.7	0.0533939390254022	0.157307783135364	0.348238603887447	
Beans dry cooked NS as to type fat added in cooking	Axis.8	0.0668593997185409	0.0764696302734849	0.203451309901932	
Beans dry cooked NS as to type fat added in cooking	Axis.9	0.122524012329633	0.00113348241414055	0.00498045303182967	*
Beans dry cooked NS as to type fat added in cooking	Axis.10	0.0413018750411541	0.274129614452661	0.49531207595808	
Beans dry cooked NS as to type fat not added in cooking	Axis.1	0.165291879123671	1.05730412230625e-05	6.38787907226692e-05	*
Beans dry cooked NS as to type fat not added in cooking	Axis.2	0.125778639999789	0.000830989776288244	0.00367919137593268	*
Beans dry cooked NS as to type fat not added in cooking	Axis.3	0.165027821750051	1.09265972908303e-05	6.53342930791913e-05	*
Beans dry cooked NS as to type fat not added in cooking	Axis.4	-0.0923615801531884	0.0142947957796593	0.0490590624390675	*
Beans dry cooked NS as to type fat not added in cooking	Axis.5	0.151756289863801	5.34627790322304e-05	0.000289798241483118	*
Beans dry cooked NS as to type fat not added in cooking	Axis.6	-0.092970422325731	0.0136636051142727	0.0474544369238214	*
Beans dry cooked NS as to type fat not added in cooking	Axis.7	0.0272578734620042	0.470560594122185	0.689579689889679	
Beans dry cooked NS as to type fat not added in cooking	Axis.8	-0.0108187749103204	0.77461121080961	0.904690157499256	
Beans dry cooked NS as to type fat not added in cooking	Axis.9	0.0748631103043117	0.0472353080877358	0.137670747190386	
Beans dry cooked NS as to type fat not added in cooking	Axis.10	0.169372417741669	6.31865249571144e-06	3.89874302926876e-05	*
Beans canned drained NS as to type fat added in cooking	Axis.1	0.0619411131055799	0.100803822462858	0.248792412887053	
Beans canned drained NS as to type fat added in cooking	Axis.2	0.0470701593207366	0.212582661200764	0.421308654480888	
Beans canned drained NS as to type fat added in cooking	Axis.3	0.0619473668360081	0.100769367878323	0.248792412887053	
Beans canned drained NS as to type fat added in cooking	Axis.4	-0.0619569183054659	0.100716762655265	0.248792412887053	
Beans canned drained NS as to type fat added in cooking	Axis.5	0.0401737937221244	0.287461094316526	0.507646754868953	
Beans canned drained NS as to type fat added in cooking	Axis.6	-0.0455719267099035	0.227517822938276	0.438406436226578	
Beans canned drained NS as to type fat added in cooking	Axis.7	-0.0213884517057805	0.571290358464489	0.761720477952652	
Beans canned drained NS as to type fat added in cooking	Axis.8	0.00669544142543252	0.859343446735608	0.945766981227045	
Beans canned drained NS as to type fat added in cooking	Axis.9	0.00725374377924372	0.84775230972415	0.937438018491296	
Beans canned drained NS as to type fat added in cooking	Axis.10	0.0645355404185914	0.0872950012611456	0.228068021312903	
White beans dry cooked fat not added in cooking	Axis.1	0.215079512683024	8.40914010979012e-09	7.74174803758455e-08	*
White beans dry cooked fat not added in cooking	Axis.2	0.183141330161074	1.01555556853278e-06	6.92967329116486e-06	*
White beans dry cooked fat not added in cooking	Axis.3	0.223382860797379	2.1231474266368e-09	2.05237584574891e-08	*
White beans dry cooked fat not added in cooking	Axis.4	-0.214762122187429	8.85382614565123e-09	8.02377994449642e-08	*
White beans dry cooked fat not added in cooking	Axis.5	0.0520319995930399	0.168183954917737	0.361284051304768	
White beans dry cooked fat not added in cooking	Axis.6	-0.118157885151471	0.00169942258251207	0.00714250070910868	*
White beans dry cooked fat not added in cooking	Axis.7	0.0920463913036949	0.0146315285307792	0.0499193326344232	*
White beans dry cooked fat not added in cooking	Axis.8	0.0135667810562541	0.719529235482509	0.863557143930045	
White beans dry cooked fat not added in cooking	Axis.9	0.134701272474754	0.000341668458561478	0.00163774963607981	*
White beans dry cooked fat not added in cooking	Axis.10	-0.224354073410935	1.80096746087121e-09	1.77044258865306e-08	*
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.1	0.0636151972435685	0.091909781624497	0.233805584834247	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.2	0.0636284367102447	0.0918420364140593	0.233805584834247	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.3	0.0636216199937381	0.0918769119634562	0.233805584834247	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.4	-0.063631429611019	0.0918267275481672	0.233805584834247	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.5	0.0249226312905772	0.50942784346199	0.720654022458424	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.6	-0.047245997487002	0.210877257053568	0.421308654480888	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.7	-0.000929932682860021	0.980364048702898	0.991633197119645	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.8	0.00353370519675605	0.925485107421569	0.967989200012126	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.9	0.0414765349428551	0.272103821021029	0.494734220038234	
Black brown or Bayo beans dry cooked fat added in cooking NS as to type of fat	Axis.10	-0.0630476893426584	0.0948515295732737	0.240235315076414	
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.1	0.185278251498177	7.5504242572085e-07	5.27620008335052e-06	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.2	-0.144376510011162	0.000122358907174854	0.000628036868685093	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.3	-0.00773466816711448	0.837793827200591	0.935415248004231	
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.4	0.37899896115145	1.96200892399866e-25	7.11228234949514e-24	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.5	0.413297030176473	2.22406431545147e-30	1.17268845723805e-28	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.6	-0.326327168355549	6.61728339126859e-19	1.40694214397486e-17	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.7	0.0188411937988194	0.6179812568451	0.794743079756448	
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.8	-0.101025177283858	0.00734703560967298	0.0276706535948723	*
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.9	0.056165544297276	0.136828465096545	0.311217685317632	
Black brown or Bayo beans dry cooked fat not added in cooking	Axis.10	-0.260722940686992	2.18160844046286e-12	2.750723685801e-11	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.1	0.00255472843907083	0.946091305870098	0.976488558683958	
Black brown or Bayo beans canned drained fat not added in cooking	Axis.2	-0.0544592419517621	0.149177906859428	0.33406635512922	
Black brown or Bayo beans canned drained fat not added in cooking	Axis.3	-0.0257539693170406	0.495401816413087	0.709903614959926	
Black brown or Bayo beans canned drained fat not added in cooking	Axis.4	0.131133661005747	0.000490717420583282	0.00225885796776431	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.5	0.154397767854463	3.93750395719724e-05	0.000219591566843692	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.6	-0.132950927880679	0.000408532713356326	0.00192641442070463	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.7	-0.10577888631178	0.00499236245822088	0.0191759617600537	*
Black brown or Bayo beans canned drained fat not added in cooking	Axis.8	-0.0189144035308024	0.616616324365151	0.794743079756448	
Black brown or Bayo beans canned drained fat not added in cooking	Axis.9	-0.0788075289353335	0.0367035936831087	0.110875439251058	
Black brown or Bayo beans canned drained fat not added in cooking	Axis.10	-0.0478456170075359	0.205136008656462	0.414666412377978	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.1	-0.0061879246892852	0.869906582483613	0.951973241208482	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.2	-0.0178934721667506	0.63576819990329	0.806883054581857	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.3	-0.00800747740255012	0.832156174083762	0.933560117927624	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.4	0.0421283274047006	0.26463442636235	0.485721415475199	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.5	-0.0467233719859618	0.215975137478389	0.424629083855816	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.6	0.0477647805111594	0.205903322008375	0.414666412377978	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.7	-0.0523773070399334	0.165374508887641	0.35790005654788	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.8	0.0223851247672887	0.553488683101063	0.755202463321029	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.9	-0.0601336177598381	0.111161071956569	0.265377386561769	
Black brown or Bayo beans canned drained low sodium fat added in cooking	Axis.10	0.085146147187221	0.023966795348836	0.0767996757034523	
Fava beans dry cooked fat added in cooking	Axis.1	-0.00632010849656615	0.867153080768065	0.950753850369523	
Fava beans dry cooked fat added in cooking	Axis.2	-0.0184211938262577	0.625837130157093	0.801351066938923	
Fava beans dry cooked fat added in cooking	Axis.3	-0.00827149721214687	0.826708344441692	0.931050174322683	
Fava beans dry cooked fat added in cooking	Axis.4	0.0419961098687475	0.266138091800138	0.486940357236846	
Fava beans dry cooked fat added in cooking	Axis.5	-0.043956041192797	0.244446072763049	0.460320526631715	
Fava beans dry cooked fat added in cooking	Axis.6	0.0486870641342875	0.197271752977007	0.402878932136141	
Fava beans dry cooked fat added in cooking	Axis.7	-0.0526405189952209	0.163256778850109	0.354640193756791	
Fava beans dry cooked fat added in cooking	Axis.8	0.0164541225354258	0.66318491546847	0.811492090657622	
