Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37
BCAR	0.112199701949044	-0.258514721045481	0.0900696829210647	0.374491372315782	0.222364092524667	-0.054629005410165	-0.20556842186369	-0.0554188956510176	0.139451914130371	0.0831332269215836	-0.0766904370576166	0.0319840888541686	0.0369992995841158	0.112910547790974	0.0896788650022575	-0.0118054877585874	-0.207436392460888	-0.171682300012188	0.031326941103782	0.194872229752725	-0.0337679318123519	0.0460824386163124	0.21557184501079	-0.126299431366681	0.0109214413898064	0.131403491498111	0.051247155516889	-0.264307584072913	0.00490799622931411	0.0083049555640911	0.422803992461036	-0.242624888226462	0.0558610114464599	0.155978155064344	0.0115607273756895	-0.292830905388362	0.0287814201601423
CRYP	0.0561732417757657	-0.230244149680938	0.159682662977317	0.0178104536006363	-0.0809124564779908	0.0613775173200356	0.212748252663711	0.134891083018234	-0.394909381870519	0.409386117258256	-0.143053586903519	0.20184598700664	0.117272855665695	-0.124420204112881	-0.0367990455007497	0.44647976715714	-0.143303530769782	0.197058058295495	0.314548246532776	0.00959813862291342	0.0994948789458478	0.0105606466787768	0.101077812017205	0.0960221276569643	0.125128418865887	0.0457601135758809	-0.00772540731052854	0.0287792347147855	0.0434342611968708	-0.0639124460355435	0.067641201647136	0.10043403177066	-0.0414389078677664	-0.000958954083247584	-0.0065900133194349	0.0259631528300934	0.000478507863124408
LYCO	0.100665048248286	-0.0284503971865648	-0.176753481223726	0.0824476441989468	-0.0924807028116405	0.334180248162092	-0.0482551507387342	-0.0975171475511284	-0.108607490540397	0.258188769515382	-0.250344989826589	0.0135650296071945	-0.18602453373644	0.132347437198526	-0.504702470540198	-0.520790068892664	-0.0282365007307385	0.133068178081789	0.0900340671852167	0.153855687170741	0.0627192007761318	0.084761178618443	0.0641582165999886	0.0397845975619155	-0.0458057205891024	0.00734069410086175	-0.00817337751615661	0.107414129825871	-0.0585927339669775	0.0207000824628199	0.00919330350969656	0.0719205451759088	0.0864815357799323	-0.020022391288027	-0.022476599757248	-0.0294607914152037	0.0184696508772921
LZ	0.0728864961239823	-0.23992765104989	0.0596800265711812	0.225549994076776	0.160044160160063	-0.138437628826873	-0.0364303599555042	0.0927480638142747	0.381293404777554	-0.0773420570551473	-0.0266803103717981	0.0405855264023709	-0.161011247513931	-0.52015517368398	-0.281645466864049	-0.0194848346057429	-0.0682382054102415	0.0167718761252252	0.240169610087507	-0.222934674408808	-0.130669966589434	0.01608039022038	-0.319864247420561	0.17186435061569	-0.0348786007187586	-0.0664819123367476	0.0158974201363344	0.0707218526840812	0.00296821362816398	0.0192439257316952	0.0329969598124988	0.102133731582654	-0.0216928017569693	-0.0142447258340396	-0.104513332117927	0.0464339985574992	0.00431719490028265
VB1	0.233517673608941	-0.0350090589766565	-0.118106792761847	-0.0356651905421871	-0.072246816918443	0.12931590356547	-0.0453527794599417	-0.0670532884678087	-0.0943005684125549	-0.0468025441759442	0.0986340501615821	-0.237136414091053	-0.159570092238533	-0.0030182955820259	0.0597261032385553	0.144542373122564	-0.283632428986568	-0.107425786873931	0.12047084688747	0.0486298644373584	0.0318933141290173	-0.249865506765489	-0.273667064186632	-0.0566850807730532	0.280633150788935	0.249669861796058	-0.0953250217441946	0.0163684953632707	-0.0531718914201855	0.378284389948044	-0.19916213269467	-0.117477957800415	0.380389510540927	-0.119938835050554	-0.0496545741535974	-0.108363438097694	-0.000732551979152164
VB2	0.236539550928979	0.0119071627986693	-0.216238822203732	-0.112676926457636	0.00147451722226274	0.122148821840777	-0.025614716886194	-0.108306259231917	0.140587372608857	-0.0528271329790681	0.0188587702531622	0.193865125061854	0.0725726272247547	0.0121253628970012	0.00513485831240063	0.03938897752291	-0.155087471658675	0.0761738618225229	-0.0676947620578944	-0.0394247179264764	0.0460044420524769	0.0941707427674478	-0.0320484092031658	-0.0363171229831343	-0.0203858839234863	0.248406147370147	-0.243674985267947	-0.231039840128233	0.17053557297311	0.13068604515215	0.102185287685339	0.141449656569757	-0.0757239169681698	0.441217261750623	0.03817813197176	0.535371097373682	-0.0189413776081865
NIAC	0.218952397257539	0.0325143830741799	-0.113500262880096	-0.127735453040404	-0.131460047169893	-0.0505226100590782	-0.152797431915625	0.0602362322344559	0.188879379082527	0.179859913582886	-0.0557161904550256	-0.127451155980657	0.0937277958295515	0.0140063849959901	0.0271820484858089	0.142077103173382	0.0979002287885109	-0.149408082196322	0.191616815408948	0.319682568183097	-0.341226440331992	-0.0784956692753884	0.0799505174925123	-0.145279430253978	-0.23762513365124	-0.0878124560974307	-0.348502407889542	0.0839304125510937	0.118516990328758	0.140836827651453	-0.0344726230342707	0.267939333285053	-0.284100381355965	-0.155040924194715	-0.0501895708095053	-0.158890881749983	0.0688967618849139
FDFE	0.178254229199992	-0.223507128771731	-0.203979904999967	-0.106607865125852	-0.0525300603185308	-0.0292708266339934	-0.0160091569672594	-0.0820508500371182	-0.0522295930770617	0.0597235531963167	0.0274878073527231	-0.421385522471405	-0.260202244325671	-0.0148568584270205	0.0394715759918902	0.0242213760695957	-0.0417324182110895	0.101327246293506	-0.0998388112645927	-0.156253562349595	0.121623547068166	-0.206282607015725	0.0315807117049774	-0.201832450118324	0.246359629499263	-0.359526898744807	0.0207633941454677	0.125722626530753	0.179782496842027	-0.257057865865293	0.23084062614475	-0.0801682207938899	-0.242638272845602	0.14696899580302	-0.0838037959850591	0.052112150911903	0.0042824359493179
VB12	0.200365655758145	-0.0871070603678416	0.00116932568593993	-0.344896606806281	0.136529604709302	-0.0261497450415392	-0.0556701984499213	0.0910812327627777	0.0714683389285109	0.133931070616664	0.0271518973605952	0.192703401701688	0.142706085638354	-0.0341664544882692	0.0959414113445304	-0.0688457704146707	0.00285294955127131	0.110581549872298	0.0193930475226471	-0.0413978298128973	0.194371101000854	0.0727086777360161	0.0107003116850994	-0.108114712553321	-0.304395521631092	-0.243813634290875	0.28384857449351	0.172432142883434	0.141258315405521	0.333031902481429	-0.107987675597612	-0.223103325480982	0.147766933916715	0.202731359648789	-0.313205623534389	-0.145519478141109	-0.00936467972022552
B12A	0.0806734433280201	-0.194893993605397	-0.231291683091225	-0.332400719692909	0.0926527447973329	-0.214154317562724	-0.216800117683952	0.0797904385793125	0.106143021387209	0.224380097432534	0.010299669758771	-0.258642006052303	0.156185372317811	0.0763104732119694	-0.0909372887452214	0.0978330392717188	-0.0645606059500882	0.189296288447711	-0.140503117381679	-0.211454877660519	-0.0445657061534228	0.211633817724017	0.0477522098720394	0.207030270467726	-0.132897914263867	0.211714165617777	-0.0942884429869227	-0.0750739420106479	-0.332909879921732	-0.225265975297036	-0.00665359524743703	-0.0775562672872223	0.173559895196762	-0.144358153453784	0.115697992013739	-0.0384747462218011	-0.0137487171131051
VC	0.132408925815018	-0.286324694176952	0.104253918563332	0.0784584457701059	-0.113526349177832	0.0225592032034911	0.293434432457634	0.196439325618125	-0.185124147059775	0.0600260179045583	-0.120562930633265	0.0562309187963403	0.143776025616104	0.135283359507734	-0.0911957364888306	-0.094090163483119	-0.0881397297248103	-0.208844942861173	-0.470753520492249	-0.25714197630359	-0.260904261951756	-0.140824740296233	-0.292939593957691	-0.153014636215736	-0.203975382818836	-0.0744072079499173	-0.0522475744416949	-0.0734399289933704	0.00151423922835119	0.0558984815586414	-0.00123461249912396	0.112574451477723	0.0375505740954215	0.0566183895911119	0.108693862584013	-0.096487146601127	0.0246095673778333
VD	0.18054758049362	-0.119736190514604	0.189681532842248	-0.262316428102688	0.129377632257068	0.202224581576888	0.00498008113069379	0.0156696349846675	0.00539808600470371	-0.326436594801607	0.0816830700667211	0.100383031570354	0.0237060795022374	0.108925410910298	-0.0111888186799381	-0.0712484706473025	-0.0160578966212418	0.229472479830787	-0.0092581219689404	0.0658998110564068	0.00686309399690806	-0.0720595116484588	-0.117268902147392	0.325281301333782	0.0976250345750045	0.171002616334224	-0.0689095553102188	0.230247030953322	0.0717812650186872	0.0277344389701663	0.123896942134876	-0.0272077038474616	-0.334470747683145	0.081210842472154	0.307119287607833	-0.368600218235908	-0.00780732293305422
CALC	0.203166749690334	-0.028212513446492	-0.157952009100628	-0.086149907232772	0.136281913841457	0.0236129740813254	0.120528115335386	-0.0959016403343406	-0.194176769217177	-0.265895948820246	0.18793168853824	0.276142931120967	-0.138192045619283	0.0629258526579708	0.0706881922005738	-0.0689968794921241	0.118071039365987	0.15034355096752	0.245878363852247	-0.159490055418125	-0.188956243944252	-0.0682086544693611	0.0395299684164666	-0.196615471141419	-0.189053432554585	0.0700352668737606	-0.0861563476508329	-0.132868997185326	0.153633636417997	-0.317927976710899	0.189057365845064	0.0855936217615619	0.280654442820496	-0.282137520436483	-0.167181498156509	-0.0827783695908871	0.0158481743719266
POTA	0.258640976506445	-0.0676282882465256	-0.0279343761715097	0.0606970928998949	-0.106758960196486	0.0942917020457827	0.168197420960393	0.0064375430196045	0.046778819534837	-0.0022019640880007	0.0135580501374082	0.088917137229608	0.076755388736462	0.0137578357719159	-0.0211763811581393	-0.0249690833778823	0.0696060428442886	-0.105933198164169	-0.126297643666845	0.0377222036627731	-0.144191112815599	0.00340975359559067	0.0579583315637683	0.139461517253421	0.0832426355957815	0.242363322313022	0.109544764019574	0.0225022150835283	-0.0942064790307404	-0.054951030333548	-0.0665490043281018	-0.466302779415985	-0.374621585379341	-0.299369587407036	-0.431708597099052	0.225424604538526	0.0432347676152012
MAGN	0.22927068693409	-0.104519553756506	-0.0419279110659481	0.0616303879289188	-0.129967755579101	-0.103998789985655	0.23381317742684	-0.0594763315446826	0.0922857611110086	-0.0612448857058513	0.0339799115956897	0.0549395832307132	0.0737701637070324	-0.0255635966778731	0.040977522201288	0.0257610459373486	0.33458349232984	-0.00908438344652364	0.0342418844480181	0.196694758416731	-0.319310449450196	0.104394681890016	0.134569526566425	0.0206479964933034	0.241914894351318	-0.103734026133254	-0.013965846994288	0.360424480400079	-0.248366006010333	-0.0603579503886435	0.0234900310524546	-0.0802984453760698	0.359408653666759	0.335271689226072	0.13244727340683	0.0741516814946773	-0.0233266215403299
ZINC	0.223659262252028	0.005890968583723	-0.227815287124711	-0.0851946964734115	0.0278257612626391	-0.0307769699157808	-0.064514738140086	0.148380908739353	0.0236258407192255	0.107706240379427	0.138584960254228	0.0861806843124377	0.147000817753959	-0.0545821161630383	-0.117403590728439	-0.0445856601214275	0.260503377963972	-0.0502833408312044	0.0232591000267511	0.124349371277981	-0.0239237729959841	-0.0759382991815255	-0.0945496239964256	-0.0140544579149154	0.312245954623869	-0.0646897442387106	0.523666556254785	-0.40644947636069	0.0791509447194258	0.0622299314716345	-0.012119617949665	0.168404003445687	-0.064321340114114	-0.138627180232473	0.276224885844765	-0.011440294074199	-0.0481791197245049
CAFF	0.0366659455371681	0.0921995160302864	-0.207745754908309	-0.0312368998627148	-0.0846026784158458	0.306524923162542	-0.00528693069705772	-0.408520480367295	0.258443177297481	-0.0623813612134097	-0.50258256877031	0.195346591421182	0.036753325376142	-0.146088057993612	0.0790746653854054	0.339742087718258	0.0213187223355762	-0.0406406703585528	-0.190804005505627	-0.15651357361167	0.0571877296952793	-0.0311875104164215	0.0107397235998549	-0.0323753939703559	-0.0102074472914948	-0.0514109387253384	0.146839236198508	0.0515343574585266	-0.0499051230833876	-0.0741367848283844	0.0288593967718397	0.041467111713596	0.0512074375010473	-0.133481555312155	0.0779071413635762	-0.199106788760573	-0.010625313558687
THEO	0.051373556409339	0.175346873445822	0.0890156550449746	0.0180112051611598	0.0852394222404758	-0.105052391413117	0.438625521413013	-0.241586918404157	0.318270934073459	0.154566451814128	0.0366054431821704	-0.176738469480985	0.408398395929779	0.278432877465466	-0.0470765655148325	-0.162097803536156	-0.10389183312668	-0.0259053333684367	0.332087322894681	-0.242530531364404	0.149786675581232	-0.0758940324258023	-0.0783831109162352	-0.10891715411955	0.0907909199371036	0.0479696748662913	0.0158571965994258	0.0608938326972135	-0.0103693200488005	-0.0133794563629623	0.0751008445273916	0.0700496601656275	-0.0469463976481292	-0.0519102980124528	0.0144879407134596	-0.0367279093892331	-0.0131489497247863
ALCO	-0.0292828113163645	0.010550370634634	0.0284904084477077	0.0262871094459173	-0.309660470277084	0.000998076709125365	0.0241777357769391	0.440065339854334	0.381938427865137	0.0259236737686082	-0.184506247405426	0.110759964264562	-0.392421525963915	0.438535674124553	0.187690280780776	0.0500152399437405	-0.035991194121901	0.175454014567854	0.152670239153934	-0.180897349770395	-0.0825839733403934	-0.00381938998252061	0.0426035449886579	0.0294115528843998	0.046219733305989	0.0352692774040534	0.125756925934602	-0.0378025641794861	0.0680596085431121	0.0278873934526733	-0.0200327759263942	-0.0252543615525737	0.0446175884569504	-0.00967255543006501	0.0507517639822029	0.0282310636196508	-0.0185162075503994
S140	0.139237006731505	0.223094483123459	-0.119342572398775	0.0774137973832949	0.426140484994429	0.0749013621792453	0.165424303062567	0.13047420492357	-0.102220138972711	0.0121481528160668	-0.0659365380634886	0.0445783915018317	-0.207766327991775	0.0260906531114317	-0.0253384342895129	0.0863223799417932	0.0940475479020024	0.0506014893943997	0.0551054215764366	-0.193428812995781	-0.0364365142564015	-0.0116582479181588	0.137179033552742	-0.072678210762602	0.0419746278808356	-0.222673599151029	-0.226986566321435	-0.199046186681838	-0.436974086204028	0.23187128120246	-0.0994421621781133	-0.0915826324106204	-0.218705506722116	0.0837226800905895	0.0296672775400583	-0.094847010388344	-0.250053021937295
S120	0.042320260477332	0.184527159625014	-0.0523996029656112	0.0965288096342603	0.46515416937759	-0.0580540935009265	0.292515447218885	0.165568172614184	0.10130978339414	0.0655853013308766	-0.137410804300619	-0.184466126117603	-0.140647424599193	0.0929174174511131	-0.136756431707118	0.24559622905058	0.0636949826203208	0.159965293445527	-0.265873071273643	0.377282767815132	0.0509216910700332	-0.0385870625154455	-0.138145653164196	0.00647892556179178	-0.117161531205905	0.163347773062084	0.0824596019694887	0.129162133431232	0.276257214813544	-0.109189984062134	0.00645801119643662	0.0194450187159998	0.134740100883997	-0.0384573288879178	-0.0346004703486527	0.0709338889299182	0.013000005845535
M161	0.169149673691412	0.305364163626978	0.0045228706193372	0.0284395667795106	0.0742518021124459	0.0332095635458423	-0.189533427995036	0.282491134969639	-0.0623667927917058	0.0913146093193046	-0.0444740739639108	0.0166895179908171	0.106699759372325	-0.121157814729536	-0.0799540993598592	-0.0657853702116661	0.0522609280025617	-0.347297639766234	-0.0552177045094584	-0.343124036984089	0.0292446895095141	-0.164820800451233	0.318258522721273	0.182959745493857	0.0937495096998937	0.104081315467041	-0.101192249682968	0.268590541257029	0.313026988974327	-0.0122196339580462	0.160142815541515	-0.0529221926824148	0.159980183094569	-0.0514020555568016	0.0933544164774633	0.0356533333242616	-0.173154165910193
M201	0.182383017579161	0.18790733315563	0.253637289978743	-0.0625072037103399	-0.0976388166000018	-0.148781182766386	-0.0198985313250372	-0.139918587480174	0.0517425808019235	0.113302008859028	-0.0762651781481313	0.0330941108053583	-0.0303308295835067	-0.0851789906591059	0.112710612628708	-0.134778485713516	-0.130042483719184	0.189654362360198	-0.0887687270878084	0.170279400260359	-0.0529051022471531	-0.590771135279674	0.0596379892634088	0.347909822802038	-0.149446230431171	-0.138575306961749	0.0270969421730963	-0.222506763370998	-0.178431819801091	-0.105213330230964	0.0587424012277867	0.0499382028279319	0.120702310248682	0.0596768389487214	-0.0852229360171559	0.0883969394363818	-0.100362986706769
M221	0.0509707250244948	0.0454229442223093	0.25212582174231	-0.132787065176101	0.0324747747963824	-0.0906138017528826	-0.020245195405328	-0.349705043285635	0.104189931595611	0.386991587772094	0.366409127373463	0.234288077031929	-0.427057885133588	0.136962763057777	-0.191232563077353	0.159748360618221	0.0835449109767985	-0.243187785545022	-0.154237051816617	-0.108186954218186	-0.0305169269613512	0.0733869936748216	-0.0027853113912076	0.0205067380882171	0.0551327571804109	0.0932196172554335	0.00838206167161194	0.0172961272084836	0.0463478172537069	-0.0646523013675943	-0.111829824322611	0.0729950810132293	-0.0396475386852114	0.0862035242243528	-0.0137046205450499	-0.122306862173716	0.0202242474103764
P184	0.10040865329955	-0.0708195656876066	0.174861960222613	-0.247289362547503	0.193454973876509	-0.158530668816446	0.0308370063580433	-0.020469000117949	-0.104942386847826	0.118513901961692	-0.466528410986551	-0.0371560989253627	-0.164855628236585	-0.126355555722685	0.415494206622895	-0.333473595159993	0.169781822829247	-0.20343928199411	0.0716569913837676	0.0183526960570627	0.0475158818860013	0.17299142002404	-0.151118279205702	-0.0210262282769156	0.198020777639709	0.197179665284078	-0.0673292998324906	-0.0682893271465116	0.0244438419655647	-0.0998757500831369	-0.0970139305630052	0.120536365504066	-0.0248807964305327	0.0143457890610023	-0.053984676276576	0.0161668476098218	0.0350149107761143
P226	0.1213019169718	-0.0718426842309693	0.471665069948311	-0.191745847508226	0.0561613314253571	0.173705562209036	-0.0405975130710412	-0.0500321024314307	0.0876243474410241	-0.0292757124257773	-0.042190005190253	-0.0816648190390868	-0.0603061856505069	-0.0173286684014093	-0.0975097345355917	0.0503352945447479	0.0613429494310864	0.0100312381180027	0.0133126137812965	0.0534854575381703	0.0356620440560019	0.111782016675629	0.0193918984350505	-0.208819354812057	-0.0612052860661587	-0.230133607790101	-0.079726297957605	-0.0486987802680081	-0.0202986482768666	0.148149875771131	0.196712993451487	-0.215563659096798	0.124009455676077	-0.374545190801746	0.328987944576199	0.38434358573673	0.0349675254221432
P225	0.10572410502581	-0.00284872116875708	0.379456350334344	-0.0735534215292705	0.0634435368845609	0.305298917972574	-0.166478820330993	0.0683827545048422	0.00866678798206251	-0.239294405574709	-0.0821330613685316	-0.314804893496327	0.117227074079568	0.0992521586461139	-0.220037371883486	0.15691417679975	0.0917541830562689	-0.0142865390285495	0.0573840106225011	-0.10545530336324	-0.137220642283924	0.0202500361964372	0.176670860181761	-0.0943864695898035	0.059700211046675	0.0897582492506569	0.191517372863563	-0.150851368571907	-0.0577259584797715	-0.150546270396305	-0.193816513416087	0.252361467925113	0.0609777446062748	0.237202167805356	-0.329691158286709	-0.0239216204194712	0.00489604361632634
