Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
MAGN	0.228929277003297	0.0997185018645448	0.0548032325928469	-0.0654200639808726	0.123969270840509	0.123180506089957	-0.200764206654285	-0.114653208416894	-0.0883222979263713	-0.0903615256990039	0.0331251844331049	0.0702249614562361	0.0343463880253101	0.0324914347578353	-0.0332195516176704	0.00267124674872918	0.000432244146408261	0.323280196820462	-0.0986426750312066	-0.0375589601589821	0.219466060145984	0.304521458216496	0.12449853989887	-0.125175552737485	0.00308110531220006	-0.245726651819053	0.0880142959070428	0.00614221084789245	-0.34658998035597	-0.272271550553723	0.0544817389801003	-0.0680255065397415	-0.0710252350845444	-0.357539529573171	0.316702347435429	-0.146976600142456	0.0897941085799103	-0.0209581046995794
ZINC	0.223289579718719	-0.0264654852709341	0.219327474895122	0.105663439032327	-0.0315187810141325	0.0359662820076773	0.0422864100759068	0.130464288335519	0.0215458911298743	0.0332692490871196	0.119508396731918	0.213651384280092	0.050639921492311	0.0698742919937569	0.129416178047062	-0.000388830939428361	-0.0872372615324416	0.222761837236477	-0.095634060556854	-0.0172350175691819	0.119527855367797	0.020678174546523	-0.0876862700595164	0.0962916766755256	0.0138442506441359	-0.321680301877543	0.189395231784326	-0.46441351898876	0.436883237312667	0.108535441341805	-0.0102087123089867	0.0363552846465217	0.154416620261856	0.0656116101839953	-0.160924152914428	-0.263348022310036	0.00825488947936983	-0.0476359299086427
CAFF	0.0386358917132279	-0.123493721737389	0.203184759009577	0.0283740910438143	0.103841320786515	-0.320034455407803	0.00275225760781295	-0.266489052589308	-0.366780168711853	-0.0489018245684606	0.191940220190013	-0.435333784307752	0.202904311383801	-0.0451777806732044	-0.0181024038422398	0.0436162292080095	0.416430357047089	0.0499407518287532	-0.0937554856691961	0.170936563621073	-0.140299035315348	-0.0487949814870258	-0.0218564255007191	-0.00640397936624743	-0.044251144550079	0.00433270372748151	0.0887801722847318	-0.139080925885809	-0.0367847283590955	-0.0495296162143123	0.0890977925525361	-0.0291226076366752	0.0338085198498983	-0.0508139341756034	-0.151008289974429	-0.0730941701175756	-0.194572051581063	-0.013980412175894
THEO	0.0509029893979309	-0.157221205878372	-0.112750460461996	-0.0142181751707395	-0.0955897359404384	0.13572582154183	-0.391110817295174	-0.243701246555842	-0.37473474004394	0.113072520246303	0.0706314149773887	0.0781755465256469	-0.215581088150267	0.473228559964915	0.0203604717257897	-0.0865615148501858	-0.122501113400986	-0.11126422604816	0.0116816953364997	-0.341811776536284	-0.234395691943198	-0.149553039730027	-0.0848754827983096	0.0961827215643272	-0.0847007220262352	-0.0918766043079142	-0.0432908404634661	-0.0216321340250247	-0.0576106954987034	-0.00667136938133817	0.00839008743290578	-0.0675983256971282	0.0776221850242375	0.0524275229082053	-0.0495981735701301	-0.0139884506181558	-0.0389314709633794	-0.0138729438479885
ALCO	-0.0309230128941458	0.0134749372372746	-0.042547366039014	-0.0232894763336734	0.299104812173616	0.0764260575621816	-0.129819174580476	0.50400157335682	-0.266821633557405	-0.00165966577500051	-0.0280267900616951	-0.233589715926623	0.178830238849455	-0.0512410743693914	-0.352486742270493	0.359474214659692	-0.241176579798599	-0.0219889516929137	0.240298877509375	-0.135085804484473	-0.202837158813432	0.0849648266191886	-0.0383297796509995	-0.0672377345359668	0.021693114780128	-0.0485844828834201	0.00352901414217053	-0.107397907547166	0.0247365897626524	0.0616130907639488	-0.0365009538020664	0.0177521422441967	-0.0182531973080834	-0.0444105622131766	-0.00613597543867019	-0.0515138311746451	0.0310680596183211	-0.0180222941063347
S140	0.138758524514466	-0.222325628402223	0.0817954867621276	-0.0581067502028652	-0.435157101956008	-0.0344458258624365	-0.199477185411589	0.114053976518175	0.11752686523655	0.0498134939788302	-0.0695713134857474	-0.113132850395042	0.0757216678010422	-0.128989212729414	-0.00244942071747975	0.103317283816366	0.0371977921525976	0.111813884430592	0.0121872076210262	-0.0676598779212301	-0.175260934862608	0.0346700171130838	-0.00166533223419502	-0.134074239996951	-0.092523815152095	-0.0398855168866069	0.16657082500124	0.271387795451798	0.215867127549331	-0.43472041398513	-0.22983051799194	0.0837142430667234	-0.0955242802612108	0.212556620891185	0.0884456117742541	-0.0450731401315636	-0.0925817671592422	-0.250434891853138
S120	0.0416250345077908	-0.175905813437033	0.0200070061608396	-0.0804878647151572	-0.47617093223899	0.104421460012004	-0.305169936769305	0.10732885214335	-0.0592196131080926	0.0401335749410131	0.0571910659856605	-0.141483620116195	-0.163415595322062	-0.0726953711126688	0.0673676246021746	0.32787303359677	0.0383658801743879	0.0882800931864102	0.163781447879537	0.30042931867152	0.344481967904608	-0.0482913982025806	-0.0482278870061176	0.140385875273634	0.0196259390527543	0.116147709722746	-0.133355859107464	-0.114923745070926	-0.145155531413647	0.270237438180141	0.103137559265143	0.00070452933415975	0.0202809198624763	-0.134545380590622	-0.0368619077916245	0.0420682289738957	0.0700727373517217	0.0135543986336032
M161	0.168138039540535	-0.296660293982541	-0.0437938109534257	-0.0102497963306963	-0.0778093507134284	-0.0205729374519275	0.132055938934329	0.290364384951887	0.128522912629516	0.0322071800639886	0.174753060020339	0.0220293468105596	0.00125957177477704	0.0125835596724371	0.119676639789513	-0.0945143156352319	-0.000803829583376062	-0.0243417334614179	-0.376852666971811	0.0161603674845469	-0.313152965590958	-0.0335506356656026	-0.159136131670583	-0.340639377991152	0.141933204392832	-0.0868447793849829	-0.126188165599075	0.063036815143135	-0.296092561889737	0.301087443851124	-0.0159136990704709	-0.155035775782553	-0.0304546287271944	-0.155633121569384	-0.0538646522188334	-0.090677016781519	0.0428823318756995	-0.172467079432163
M201	0.181807973328845	-0.156702230925589	-0.275203045402423	0.0579937423282003	0.100628551433455	0.135867432756611	0.0492404663393293	-0.113471720178521	-0.0929646576032732	0.118567470937292	0.0461771100472676	-0.0578572275773377	0.0379843400598778	-0.071876993411406	-0.0712034210163777	-0.199086803551194	0.00846874318377026	-0.0680478036604901	0.190495432408219	0.0972418406372992	0.18052325213747	0.0638933069410254	-0.57769592714457	-0.101112744707114	0.355075214916496	0.153683308178739	0.137880476135922	0.0401739634537721	0.219195595616764	-0.16847521444104	0.10720123189963	-0.0684782175165744	0.0570803935247333	-0.117552604180749	0.0607569239163249	0.0911625538473499	0.0821184132914896	-0.100391623666115
M221	0.0506610293380082	-0.013909045590237	-0.259848811485328	0.118078223773542	-0.0289010793090598	0.060735771793167	0.0724100468415856	-0.232560961191078	-0.21799994667232	0.483491975398446	-0.296131234970104	0.257750583350336	0.284859479857824	-0.208016810339705	0.0901901150082932	0.345126994420178	-0.0732954427198824	0.00548830642921886	-0.239346683822607	0.147529643427072	-0.11979725824196	0.0293352261042359	0.06563722247446	-0.0102793286670337	0.0154025046011246	-0.052519449163758	-0.086601413176802	-0.0289339698305535	-0.0237444906765603	0.0402243193312514	0.0713384154637069	0.115126235320843	0.0584458811891486	0.0394548450750792	0.0936075555992656	-0.00317115604117776	-0.121481148668607	0.0200897205387552
P184	0.0997377915676316	0.094534677884211	-0.175861807009018	0.233962070363373	-0.188662173972614	0.121822915310023	0.0187412924948383	-0.116720919621025	0.0965652134258837	0.0863541293649125	0.277979507295015	-0.40263242509786	0.00201980398763809	-0.23526686444308	-0.370329464250818	-0.265414373909605	-0.264202971365447	0.0943716532423151	-0.207865984980665	-0.0717753218962795	0.00817631182837916	-0.0482292601278882	0.171186843399687	0.151688775466982	-0.00417173687278757	-0.196345862181074	-0.210340478857721	0.0270237539934734	0.0667594298923837	0.0333308972898186	0.110002226025416	0.110756854510383	0.105949985733572	0.0259803181202395	0.023575210234704	0.0518435748463461	0.0154517921717499	0.0359586250416125
P226	0.121171707000352	0.121501793186823	-0.463663500406938	0.151219691980332	-0.0399949367078941	-0.201407243993006	0.0424586047719828	-0.0409151851693955	-0.0895817324599892	-0.0327085512407449	0.00510166800214368	-0.0435011985494052	-0.0755542309381402	-0.0623842194697629	0.0815468082910779	0.0974101292606421	-0.0295397140656691	0.0529808812586001	0.00678074322906008	-0.0112202077470392	0.0496507797910243	-0.0417469827151427	0.109194281596223	0.00755994118877727	-0.204327072499423	0.0604569475577527	0.208485641081199	0.131202324242499	0.041871517437395	-0.0189893826128982	-0.174220225913579	-0.209271014895473	-0.174176539902529	-0.124308513253854	-0.411173490876534	-0.270598441858765	0.39817574141031	0.0361019801261857
P225	0.105632165338985	0.0380150855599473	-0.372982766069033	0.0418877291411405	-0.0476396587031232	-0.32816849461919	0.130126017742689	0.0942739898640077	0.0167817577591797	-0.224043355657926	-0.0453721794298815	-0.124094544328183	-0.316110322652332	0.144806937137545	0.184282676177502	0.192382916834853	0.0429005014431587	0.0817817384188862	-0.0270300287684379	-0.0629866217144013	-0.0967394160703577	0.131065450750465	0.00172684834333992	-0.173631827475112	-0.126010214549201	-0.06896021712635	-0.0351655543718057	-0.194950808560925	0.153065418924983	-0.056765263902683	0.187758274593358	0.200275492748653	0.220485423360235	-0.0572826276463366	0.262161988724712	0.311047569602953	-0.0417113062226224	0.00450037111629986
