"Axis"	"Eigen"
1	0.154315587026698
2	0.0707257139452259
3	0.0647715054513927
4	0.0547578895727301
5	0.0526970620547387
6	0.0509893000818939
7	0.0441963889876512
8	0.0394699895524245
9	0.0357909842954456
10	0.0331685754236681
11	0.0303075611524988
12	0.0290490245988107
13	0.0280151725699923
14	0.0262359268139244
15	0.0244893354978758
16	0.0221344146799436
17	0.0209557814264191
18	0.0200189686886897
19	0.0183765709307492
20	0.0177084262676037
21	0.0168725582993825
22	0.0162381260405016
23	0.013981270639497
24	0.013591876018892
25	0.0119413124337238
26	0.0108554343372882
27	0.0103543901104052
28	0.00978570825527071
29	0.00896895307600548
30	0.0088415792463363
31	0.00772621167806297
32	0.00671440109684164
33	0.00607923138373439
34	0.0053559863698565
35	0.00484678233400966
36	0.0042227617653702
37	0.00318483443552673
38	0.00295680702391378
39	0.00228478103515088
40	0.00144475171603597
41	0.00108133529989006
42	0
43	-0.000772650114159678
44	-0.00136783828379118
45	-0.00336278321612088
