"Sample"	"vvkaj.00037"	"vvkaj.00002"	"vvkaj.00023"	"vvkaj.00029"	"vvkaj.00044"	"vvkaj.00045"	"vvkaj.00022"	"vvkaj.00024"	"vvkaj.00003"	"vvkaj.00016"	"vvkaj.00032"	"vvkaj.00038"	"vvkaj.00039"	"vvkaj.00007"	"vvkaj.00034"	"vvkaj.00004"	"vvkaj.00005"	"vvkaj.00011"	"vvkaj.00030"	"vvkaj.00010"	"vvkaj.00018"	"vvkaj.00033"	"vvkaj.00009"	"vvkaj.00026"	"vvkaj.00008"	"vvkaj.00031"	"vvkaj.00012"	"vvkaj.00027"	"vvkaj.00042"	"vvkaj.00025"	"vvkaj.00041"	"vvkaj.00006"	"vvkaj.00015"	"vvkaj.00013"	"vvkaj.00043"	"vvkaj.00028"	"vvkaj.00040"	"vvkaj.00014"	"vvkaj.00001"	"vvkaj.00021"	"vvkaj.00036"	"vvkaj.00019"	"vvkaj.00020"	"vvkaj.00035"	"vvkaj.00017"
"vvkaj.00032"	0.472612013740186	0.319001355875133	0.441558992483351	0.411309506868779	0.450743651443617	0.484542471705677	0.429373339550024	0.421807653957476	0.368774604059493	0.263503192318577	0	0.399999948182357	0.36303571525437	0.321063036529137	0.351621827577723	0.341217298447316	0.396313500853122	0.384476338600327	0.496609143538832	0.396398728633945	0.382908811389514	0.344589589807074	0.417563289097181	0.386737276242335	0.455380965744782	0.3861101934767	0.342251379308099	0.371448993341432	0.424139576919803	0.439503648735588	0.429904447450183	0.332151638449069	0.42940862254294	0.482605473761779	0.416724002852386	0.508932220367603	0.367888662163071	0.486717838753552	0.314735018134326	0.359084205979047	0.309506977557711	0.360088242345986	0.350430137269721	0.321426554367825	0.401296447076607
"vvkaj.00038"	0.501759604410382	0.413005710645193	0.472971108185053	0.453089628807951	0.456281045322747	0.513337527651202	0.506688045171473	0.415077592301704	0.464652117867739	0.347655172585968	0.399999948182357	0	0.367038816247155	0.402496762078415	0.42102276098793	0.429559648156432	0.438515873133323	0.427217756105275	0.525404199484358	0.42519378457947	0.46455323745496	0.432656682380149	0.470882843049894	0.452810193412821	0.445853686895384	0.453464834581336	0.403317718933575	0.433641574443475	0.46669748966739	0.468298704681113	0.486298399439867	0.462094363553008	0.458203678488466	0.511400529707304	0.525024359151268	0.503670875128722	0.438350481339024	0.549938272414322	0.459341729326868	0.457453468571949	0.415374031594787	0.441732668411432	0.434914315014691	0.403070980433271	0.482940873142053
"vvkaj.00039"	0.417875586576847	0.325420135137909	0.447455578128332	0.488532925370267	0.480395015539275	0.51676083193373	0.41494189038181	0.449970305966785	0.411686100877982	0.288896732390111	0.36303571525437	0.367038816247155	0	0.348746151823561	0.401782319708774	0.35907590952927	0.429778110845271	0.430641060387803	0.499018080378842	0.407592351944969	0.380158464740095	0.328516735251434	0.512240082991259	0.42785767569733	0.494690228989026	0.448668158681898	0.315359361652466	0.396521765350783	0.459310956998292	0.471722008963641	0.306055786689136	0.412811403898782	0.431483823327863	0.514823833989832	0.528447663433795	0.50709417941125	0.404694641325145	0.549383533049754	0.430843671631284	0.406125649467284	0.418797335877314	0.380115322287455	0.396594859057197	0.323457389680584	0.395908904557079
"vvkaj.00007"	0.444095700574227	0.298799675265036	0.412544568750317	0.43493708015083	0.446376437190126	0.463164986714293	0.401225764734298	0.398266587422863	0.370033827178022	0.26997409830337	0.321063036529137	0.402496762078415	0.348746151823561	0	0.370850220051021	0.304845822815853	0.374008469811093	0.377045215168366	0.471919500393222	0.375021243642561	0.354174274499702	0.320217082957002	0.431768015608909	0.402637652475912	0.413118836428619	0.388957431259106	0.320873894316715	0.346253038979223	0.40928730429424	0.374404833468975	0.4085269624588	0.358877698013085	0.388027974441143	0.461227988770395	0.474851818214359	0.487554735376219	0.351098796105708	0.499765731477413	0.37522107327038	0.356470890636461	0.365201490657878	0.331353705456174	0.342999013837761	0.292692017478013	0.378571054112888
"vvkaj.00034"	0.4415874180173	0.321003875848998	0.407713882838035	0.415771531853228	0.427210888892523	0.435500533831059	0.446564912520338	0.393435901510582	0.320766883038094	0.349899574933948	0.351621827577723	0.42102276098793	0.401782319708774	0.370850220051021	0	0.351722654336289	0.369177783898811	0.349351045513703	0.447567205664215	0.33483095842793	0.363069994995218	0.363318593145638	0.40908635011557	0.326812740274101	0.430148815653952	0.384126745346824	0.299790425680255	0.364303485208963	0.397359400432879	0.398960615446602	0.394296564643672	0.375652078089021	0.388865589253954	0.382099250656257	0.447187365331125	0.459890282492985	0.369012392104512	0.48060018317981	0.362642472682546	0.371117570166175	0.305430064895593	0.362231977550904	0.340079512023286	0.332279745535643	0.390939038345858
"vvkaj.00004"	0.439841695128865	0.288171014135936	0.371708757153388	0.424308419021729	0.435747776061025	0.408047775288297	0.393432474861621	0.370540080196718	0.371348737568398	0.276488819497253	0.341217298447316	0.429559648156432	0.35907590952927	0.304845822815853	0.351722654336289	0	0.249926892424907	0.366416554039266	0.426306168760098	0.360543731181758	0.330028684354919	0.306168417586416	0.448613317331311	0.392008991346811	0.403874980777944	0.33399003221426	0.300233476022165	0.327716940568481	0.405896287601381	0.407497502615104	0.397898301329699	0.312815899509837	0.397402476422456	0.433049125743772	0.42447050690858	0.425841472470509	0.340470134976607	0.489137070348312	0.366567847264991	0.275984411976939	0.354572829528777	0.312503282063579	0.319325740133654	0.276582715639537	0.367942392983788
"vvkaj.00005"	0.449562092596593	0.324506945420741	0.401252672267397	0.43326464399862	0.441456587102086	0.461492550562083	0.40576885677408	0.381501333741522	0.433023104047242	0.356560306866107	0.396313500853122	0.438515873133323	0.429778110845271	0.374008469811093	0.369177783898811	0.249926892424907	0	0.375372779016156	0.473559222395239	0.373348807490351	0.412708260365841	0.369137071817636	0.460575080603488	0.400965216323702	0.423687605083314	0.375462709726722	0.351472741844456	0.369819435996341	0.414852512578272	0.416453727591995	0.434453422350748	0.282134236028074	0.406358701399347	0.459555552618185	0.457204705972632	0.485882299224009	0.386505504249905	0.452153498335554	0.394726582478223	0.397951858652316	0.359927073416069	0.389887691322313	0.383069337925572	0.351226003344152	0.351647840939412
"vvkaj.00011"	0.447782413134645	0.349862616528026	0.41390887795538	0.416064224246188	0.433405884009868	0.424907509733471	0.452759907637684	0.399630896627927	0.391438329508659	0.357239351196075	0.384476338600327	0.427217756105275	0.430641060387803	0.377045215168366	0.349351045513703	0.366416554039266	0.375372779016156	0	0.462261105367191	0.326571446914817	0.385814949999169	0.369513588262983	0.418086576898191	0.348680083161065	0.436343810771297	0.390321740464169	0.289868085741679	0.33375572087994	0.292366635124472	0.355028203404082	0.373027898162836	0.398951269435841	0.395060584371299	0.448257435590138	0.461881265034101	0.443393795518712	0.354813709542257	0.486795178297155	0.394868578460613	0.383727921832144	0.35223093747762	0.375665475543273	0.350606315652248	0.339927886316104	0.419797779024887
"vvkaj.00030"	0.539237945659035	0.414125315061862	0.495534530563328	0.350034676023438	0.352458377636515	0.362535849001465	0.521852107975428	0.47588766855107	0.523582610168608	0.455425794575157	0.496609143538832	0.525404199484358	0.499018080378842	0.471919500393222	0.447567205664215	0.426306168760098	0.473559222395239	0.462261105367191	0	0.426432583975669	0.446467791802953	0.45113924087093	0.464759104184312	0.487853542674737	0.530518738741441	0.448762285992528	0.432598338966928	0.468684923705391	0.496772601697966	0.503342053943029	0.521341748701783	0.48738198607663	0.396239171367476	0.424933534022789	0.381667035889887	0.39647310299189	0.47339383060094	0.368010276222728	0.494385078588783	0.464550483407575	0.450417380856703	0.457034702911513	0.444288438581347	0.438114329695187	0.517984222403969
"vvkaj.00010"	0.425928363346131	0.321064956584442	0.407490129935351	0.410360969610184	0.42180032664948	0.429806185675058	0.450735936111879	0.397606925102122	0.423372195263721	0.35521537967027	0.396398728633945	0.42519378457947	0.407592351944969	0.375021243642561	0.33483095842793	0.360543731181758	0.373348807490351	0.326571446914817	0.426432583975669	0	0.362264370692859	0.367489616737178	0.447252992049635	0.314878787537733	0.430308323836554	0.383374525265872	0.276031863527022	0.330870619360666	0.396873773308811	0.317718645312712	0.328377825574578	0.396927297910036	0.393036612845494	0.446233464064333	0.459857293508296	0.472560210670157	0.368255742981124	0.48477120677135	0.394174663683896	0.392286402928977	0.350206965951815	0.37656560276846	0.369747249371719	0.337903914790299	0.396749070582053
"vvkaj.00018"	0.484236557672654	0.335478736981242	0.44990497792068	0.459302008320257	0.469401983975168	0.471064651977224	0.429147284127292	0.436966377977611	0.390895919935089	0.291674726405421	0.382908811389514	0.46455323745496	0.380158464740095	0.354174274499702	0.363069994995218	0.330028684354919	0.412708260365841	0.385814949999169	0.446467791802953	0.362264370692859	0	0.309074228552592	0.451252776377371	0.427002580645339	0.469667776712043	0.399006569862715	0.333713364029017	0.377785398341311	0.432596682336344	0.442491091913631	0.432891890628226	0.370530618614433	0.431056684336599	0.479742849640648	0.491180458077478	0.483354933414294	0.368665831715268	0.524130659646839	0.359466887019306	0.364763242193273	0.370656018106909	0.336435783181399	0.343255077088265	0.272698388732557	0.385171318907631
"vvkaj.00033"	0.42990998074069	0.294625573834517	0.393632600115822	0.427405453245447	0.411102616947226	0.45563335980891	0.389409520093934	0.390729627042936	0.368718294512083	0.265708580501252	0.344589589807074	0.432656682380149	0.328516735251434	0.320217082957002	0.363318593145638	0.306168417586416	0.369137071817636	0.369513588262983	0.45113924087093	0.367489616737178	0.309074228552592	0	0.454715889850314	0.395106025570528	0.441782737046171	0.380772645102494	0.313342267411332	0.3458888432665	0.397947472785035	0.410594536838821	0.400995335553416	0.350771707975057	0.374784306531741	0.45304739439929	0.467320191308976	0.480023108470836	0.343567169200325	0.486624043018434	0.36870282293573	0.33871162573102	0.349903092028046	0.318987850162635	0.335467386932377	0.262329917555765	0.371039427207505
"vvkaj.00009"	0.528754298025932	0.435064918115358	0.499111179542712	0.426120604864807	0.437559961904102	0.446290432205092	0.536544523596803	0.401758768929833	0.510598468376857	0.442441652783406	0.417563289097181	0.470882843049894	0.512240082991259	0.431768015608909	0.40908635011557	0.448613317331311	0.460575080603488	0.418086576898191	0.464759104184312	0.447252992049635	0.451252776377371	0.454715889850314	0	0.437591539658025	0.521546112358629	0.475524042051501	0.42537692640374	0.45570078191364	0.468551485792307	0.490357912151278	0.508357606910032	0.482802128358128	0.397921822996188	0.471059019319611	0.47641218852956	0.396624492790017	0.446813903689455	0.490949256191389	0.454039769387223	0.479512676042114	0.356388664548968	0.463791875881597	0.456973522484856	0.425130187903436	0.505000080612218
"vvkaj.00026"	0.468277950143796	0.340985183341547	0.439501315262926	0.447558964278118	0.458998321317414	0.472584363672709	0.478352344945229	0.422220806558052	0.450988604097071	0.38283178850362	0.386737276242335	0.452810193412821	0.42785767569733	0.402637652475912	0.326812740274101	0.392008991346811	0.400965216323702	0.348680083161065	0.487853542674737	0.314878787537733	0.427002580645339	0.395106025570528	0.437591539658025	0	0.461936248078843	0.415914177771715	0.293431066865156	0.317200684676084	0.425944325688898	0.305358878296625	0.356615174503521	0.424543706743386	0.420653021678845	0.473849872897683	0.487473702341647	0.500176619503507	0.391530038455301	0.5123876156047	0.394429905107437	0.419902811762328	0.340545513560205	0.404182011601811	0.39736365820507	0.36552032362365	0.416923485942462
"vvkaj.00008"	0.513617803192599	0.40367018540788	0.367552377108807	0.469612720059381	0.425139167184481	0.522463582317224	0.514396414209283	0.44046733692875	0.497665315572714	0.409441159911923	0.455380965744782	0.445853686895384	0.494690228989026	0.413118836428619	0.430148815653952	0.403874980777944	0.423687605083314	0.436343810771297	0.530518738741441	0.430308323836554	0.469667776712043	0.441782737046171	0.521546112358629	0.461936248078843	0	0.418556502897499	0.412443773599597	0.427692760635195	0.475823544333413	0.451533418090769	0.495424454105889	0.464473763039625	0.467329733154488	0.520526584373326	0.525537454262804	0.503942265486799	0.391412869828879	0.550451367525858	0.459854824438404	0.458527039695786	0.424500086260809	0.450858723077454	0.444040369680713	0.412197035099293	0.492066927808075
"vvkaj.00031"	0.446527417811865	0.275730265764176	0.404734529636068	0.380123613145453	0.43207298211367	0.433267218017238	0.467266777005114	0.385578427960179	0.436487808925277	0.365775716274449	0.3861101934767	0.453464834581336	0.448668158681898	0.388957431259106	0.384126745346824	0.33399003221426	0.375462709726722	0.390321740464169	0.448762285992528	0.383374525265872	0.399006569862715	0.380772645102494	0.475524042051501	0.415914177771715	0.418556502897499	0	0.365301172609137	0.380084656292453	0.424805466814101	0.431402689040007	0.449402383798761	0.382522322504779	0.419433318837335	0.473334500606363	0.453743912881265	0.494410210032045	0.401454465697918	0.492387030144069	0.355056074415232	0.415189130569386	0.369022815593483	0.404836652770326	0.398018299373585	0.355410922843155	0.437162525813605
"vvkaj.00012"	0.408515098020111	0.263016844480775	0.39000884078368	0.398066489798873	0.409505846838168	0.411997330351082	0.396588586786033	0.375730859456227	0.369224845937875	0.301068030344424	0.342251379308099	0.403317718933575	0.315359361652466	0.320873894316715	0.299790425680255	0.300233476022165	0.351472741844456	0.289868085741679	0.432598338966928	0.276031863527022	0.333713364029017	0.313342267411332	0.42537692640374	0.293431066865156	0.412443773599597	0.365301172609137	0	0.257309292842563	0.36876280013654	0.333738912172687	0.255392988043876	0.331377151097873	0.365868705106897	0.418594669189875	0.432218498633839	0.444921415795699	0.273057927442662	0.462895141125455	0.339008761115945	0.312411669113837	0.32833090030592	0.312481487408287	0.304074441588748	0.283756565464453	0.334721243190699
"vvkaj.00027"	0.444114924979155	0.320080804758154	0.405257827819278	0.428390345308772	0.439829702348068	0.452368960087533	0.423818841535406	0.390979846491825	0.401771421793043	0.303464869250988	0.371448993341432	0.433641574443475	0.396521765350783	0.346253038979223	0.364303485208963	0.327716940568481	0.369819435996341	0.33375572087994	0.468684923705391	0.330870619360666	0.377785398341311	0.3458888432665	0.45570078191364	0.317200684676084	0.427692760635195	0.380084656292453	0.257309292842563	0	0.405728922103721	0.37515692789041	0.365557726605006	0.375326524439358	0.401484402709499	0.454681253928337	0.468305083372301	0.481008000534161	0.337468923083327	0.493218996635355	0.372573890213218	0.3706856294583	0.35865475581582	0.354964829297783	0.348146475901042	0.316303141319622	0.396173034028404
"vvkaj.00042"	0.471408500320195	0.389342350090141	0.453388611517495	0.461446260532688	0.458968129275571	0.453249898551272	0.487986584315163	0.43467721085932	0.464875900351641	0.381365549404654	0.424139576919803	0.46669748966739	0.459310956998292	0.40928730429424	0.397359400432879	0.405896287601381	0.414852512578272	0.292366635124472	0.496772601697966	0.396873773308811	0.432596682336344	0.397947472785035	0.468551485792307	0.425944325688898	0.475823544333413	0.424805466814101	0.36876280013654	0.405728922103721	0	0.444258383478341	0.462635038884815	0.434376675002821	0.430921495715293	0.487737169152253	0.501360998596217	0.497477526630949	0.378838056547814	0.52627491185927	0.435678368771816	0.433790108016898	0.391710671039736	0.41806930785638	0.411250954459639	0.379407619878219	0.459277512587002
"vvkaj.00025"	0.488863361710483	0.390943565103864	0.454989826531218	0.463047475546411	0.474486832585706	0.491275382109874	0.493840856213522	0.440711845203765	0.466477115365364	0.398320299771913	0.439503648735588	0.468298704681113	0.471722008963641	0.374404833468975	0.398960615446602	0.407497502615104	0.416453727591995	0.355028203404082	0.503342053943029	0.317718645312712	0.442491091913631	0.410594536838821	0.490357912151278	0.305358878296625	0.451533418090769	0.431402689040007	0.333738912172687	0.37515692789041	0.444258383478341	0	0.375846823189082	0.440032218011679	0.436141532947137	0.489338384165976	0.50296221360994	0.5156651307718	0.397130777911219	0.527876126872993	0.437279583785539	0.435391323030621	0.393311886053458	0.419670522870103	0.412852169473362	0.37464211163218	0.460878727600725
"vvkaj.00041"	0.444765540369881	0.351790443306191	0.472989521289972	0.481047170305164	0.49248652734446	0.509275076868627	0.484241654928117	0.458711539962518	0.456877914079959	0.388721098486508	0.429904447450183	0.486298399439867	0.306055786689136	0.4085269624588	0.394296564643672	0.397898301329699	0.434453422350748	0.373027898162836	0.521341748701783	0.328377825574578	0.432891890628226	0.400995335553416	0.508357606910032	0.356615174503521	0.495424454105889	0.449402383798761	0.255392988043876	0.365557726605006	0.462635038884815	0.375846823189082	0	0.430433016726274	0.448849385613189	0.507338078924729	0.520961908368693	0.533664825530553	0.401760760218691	0.545875821631747	0.427680382500134	0.425792121745216	0.411311580812212	0.410071321584698	0.403252968187958	0.371409633606538	0.422374311332784
"vvkaj.00006"	0.474324259029609	0.287101414611314	0.448785485403113	0.44896675763609	0.468282491457601	0.479369642238609	0.387291897205829	0.434507504075659	0.404542657337467	0.343464022702189	0.332151638449069	0.462094363553008	0.412811403898782	0.358877698013085	0.375652078089021	0.312815899509837	0.282134236028074	0.398951269435841	0.48738198607663	0.396927297910036	0.370530618614433	0.350771707975057	0.482802128358128	0.424543706743386	0.464473763039625	0.382522322504779	0.331377151097873	0.375326524439358	0.434376675002821	0.440032218011679	0.430433016726274	0	0.428585749153986	0.477432644294712	0.470584027529556	0.503759390900536	0.373004850373183	0.46456910988841	0.392544481395587	0.360136708235375	0.387107544925353	0.351264110299025	0.342099473132602	0.326152557822219	0.3240265599877
"vvkaj.00015"	0.468366013658295	0.378974194901192	0.403458336250173	0.383554928830778	0.343541102349038	0.393291378623215	0.451282670782144	0.430616819011117	0.456382089172716	0.388225273579265	0.42940862254294	0.458203678488466	0.431483823327863	0.388027974441143	0.388865589253954	0.397402476422456	0.406358701399347	0.395060584371299	0.396239171367476	0.393036612845494	0.431056684336599	0.374784306531741	0.397921822996188	0.420653021678845	0.467329733154488	0.419433318837335	0.365868705106897	0.401484402709499	0.430921495715293	0.436141532947137	0.448849385613189	0.428585749153986	0	0.350592649247801	0.40080418185473	0.409734633675446	0.406193309605048	0.433640811406384	0.427184557592891	0.425296296837973	0.383216859860811	0.388672720411283	0.381854367014542	0.370913808699295	0.450254517198807
"vvkaj.00013"	0.531965186736674	0.43287537667022	0.498091651557409	0.418094460033753	0.408437737939717	0.365973792615824	0.536942681239713	0.482812327349586	0.473356633324289	0.441422124798103	0.482605473761779	0.511400529707304	0.514823833989832	0.461227988770395	0.382099250656257	0.433049125743772	0.459555552618185	0.448257435590138	0.424933534022789	0.446233464064333	0.479742849640648	0.45304739439929	0.471059019319611	0.473849872897683	0.520526584373326	0.473334500606363	0.418594669189875	0.454681253928337	0.487737169152253	0.489338384165976	0.507338078924729	0.477432644294712	0.350592649247801	0	0.416842552072149	0.414318891874231	0.459390160823886	0.456860008823702	0.48038140881173	0.460942946159289	0.436413711079649	0.438844577726077	0.429563690905501	0.424110659918133	0.503980552626916
"vvkaj.00043"	0.545589016180638	0.435620391967646	0.480010307721614	0.370721404400362	0.367361029771761	0.365786301076913	0.518617158504642	0.497437499673919	0.523202769835518	0.455045954242067	0.416724002852386	0.525024359151268	0.528447663433795	0.474851818214359	0.447187365331125	0.42447050690858	0.457204705972632	0.461881265034101	0.381667035889887	0.459857293508296	0.491180458077478	0.467320191308976	0.47641218852956	0.487473702341647	0.525537454262804	0.453743912881265	0.432218498633839	0.468305083372301	0.501360998596217	0.50296221360994	0.520961908368693	0.470584027529556	0.40080418185473	0.416842552072149	0	0.388391440145747	0.47301399026785	0.401030349446514	0.437762838579974	0.447991939682329	0.450037540523613	0.449745981509678	0.433270549413269	0.437734489362097	0.501629705981362
